CalcDate,Code,prev_close,open_price,high_price,low_price,volume,close_price,amount,vwap,turnover
2020-12-15,689009.SH,69.95,69.21,73.37,67.91,5885358.0,68.52,414669082.0,70.45774989388921,0.10206270309415869
2020-12-16,689009.SH,68.52,67.01,70.8,64.1,7690550.999999999,70.55,519997068.0,67.61506009127305,0.13336799959212084
2020-12-17,689009.SH,70.55,69.0,73.69,68.4,7428910.000000001,73.69,528806351.99999994,71.18222619469073,0.12883067362142228
2020-12-18,689009.SH,73.69,73.7,75.5,71.86,7635739.999999999,71.98,561886686.0,73.58640891387083,0.1324174781762114
2020-12-21,689009.SH,71.98,71.0,74.66,69.4,6377725.0,72.9,460444821.0,72.19577843196437,0.1106012332794697
2020-12-22,689009.SH,72.9,73.45,81.2,72.72,9434439.0,75.5,729303066.0,77.30221860568498,0.16361015702306494
2020-12-23,689009.SH,75.5,76.01,80.19,75.0,7933631.0,80.1,618876853.0,78.00676046062641,0.1375834444075642
2020-12-24,689009.SH,80.1,78.6,79.98,73.0,7325216.0,73.1,563628086.0,76.943544872943,0.12703243298174569
2020-12-25,689009.SH,73.1,72.01,75.5,67.61,8177760.000000001,75.1,584997397.0,71.53516329655064,0.1418170807715159
2020-12-28,689009.SH,75.1,74.82,83.2,74.32,8128091.0,80.1,648890483.0,79.83307310412741,0.14095573089271773
2020-12-29,689009.SH,80.1,81.38,83.8,76.55,6234215.0,77.46,497551129.0,79.80974813990214,0.10811251151929085
2020-12-30,689009.SH,77.46,78.13,83.49,76.21,6887774.000000001,80.91,550652832.0,79.94641403739436,0.11944640117757763
2020-12-31,689009.SH,80.91,82.0,88.0,80.09,6418084.0,85.82,542162328.0,84.47417141938311,0.11130113099753157
2021-01-04,689009.SH,85.82,84.74,92.5,83.2,6682825.0,88.2,588895451.0,88.12073501849892,0.11589221654914128
2021-01-05,689009.SH,88.2,87.7,89.43,83.0,6823091.0,87.4,584890176.0,85.72217137364869,0.1183246815091667
2021-01-06,689009.SH,87.4,86.88,87.77,80.8,5754108.0,80.99,480165333.0,83.44739671205338,0.09978659180558315
2021-01-07,689009.SH,80.99,80.01,83.88,77.3,5140046.0,80.29,413151030.0,80.37885847714203,0.08913765123350491
2021-01-08,689009.SH,80.29,79.99,83.33,77.33,4525989.0,77.7,363145519.0,80.23561679005407,0.07848879737042813
2021-01-11,689009.SH,77.7,77.0,79.44,74.62,4155664.0,78.25,320867357.0,77.21205492070581,0.07206669517658634
2021-01-12,689009.SH,78.25,78.26,83.79,76.3,5013905.0,83.4,402748318.0,80.326276225816,0.08695013920263095
2021-01-13,689009.SH,83.4,83.19,86.88,82.12,5083402.0,83.73,431703199.0,84.92407230433477,0.08815534229765674
2021-01-14,689009.SH,83.73,83.0,91.87,81.2,5401607.0,86.0,465295462.0,86.14019161334765,0.09367358986018001
2021-01-15,689009.SH,86.0,85.0,90.0,82.77,5683794.0,82.81,488533926.0,85.95208165531686,0.09856722045971726
2021-01-18,689009.SH,82.81,79.0,85.79,78.75,4772823.0,80.82,391732066.0,82.07554857994944,0.08276934330417482
2021-01-19,689009.SH,80.82,81.38,82.82,78.38,3604655.0000000005,78.81,290532293.0,80.59919548472737,0.06251120713843995
2021-01-20,689009.SH,78.81,78.84,85.55,78.84,5087314.0,85.02,419551948.0,82.47022849385746,0.08822318342040651
2021-01-21,689009.SH,85.02,85.1,91.91,85.1,6014827.0,88.98,536182202.00000006,89.14341210478706,0.10430792863641077
2021-01-22,689009.SH,88.98,90.47,102.77,89.3,6361698.0,99.1,611470876.0,96.11755792242889,0.11032329624615922
2021-01-25,689009.SH,99.1,98.11,110.25,98.11,4812099.0,101.8,501826395.0,104.28430400122691,0.0834504598525184
2021-01-26,689009.SH,101.8,102.0,112.1,97.51,4818746.0,108.3,510275770.0,105.89389231140218,0.083565730799072
2021-01-27,689009.SH,108.3,106.0,112.7,99.03,4949139.0,108.88,529577002.0,107.00386511674051,0.08582698016479567
2021-01-28,689009.SH,108.88,105.89,107.98,96.22,4803307.0,97.7,484298881.0,100.82613520226793,0.08329799074433435
2021-01-29,689009.SH,97.7,98.68,103.3,95.31,3717350.0,100.28,371574825.0,99.95691150954309,0.06446554132256199
2021-02-01,689009.SH,100.28,96.0,103.28,89.0,5548697.0,96.8,532966596.99999994,96.05256819754258,0.09622439526541106
2021-02-02,689009.SH,96.8,97.51,105.2,97.51,3960800.0,104.94,405509572.0,102.38072409614219,0.0686874026041141
2021-02-03,689009.SH,104.94,106.0,107.89,102.0,2820838.0,102.68,293903575.0,104.19016441213569,0.0489184092574692
2021-02-04,689009.SH,102.68,100.5,104.3,95.1,3288160.0,95.88,327686511.0,99.65649816310642,0.05702261405441926
2021-02-05,689009.SH,95.88,95.96,97.8,89.59,4220561.0,90.8,392210270.0,92.92846851401981,0.07319212599026015
2021-02-08,689009.SH,90.8,91.0,94.5,87.05,2705089.0,91.98,245732245.0,90.84072464898567,0.046911113215249545
2021-02-09,689009.SH,91.98,92.7,96.0,90.11,3395833.9999999995,93.35,318144951.0,93.6868383436882,0.058889875059265594
2021-02-10,689009.SH,93.35,93.92,98.88,91.57,3159592.0,97.87,302052832.0,95.59868236152009,0.05479301347423199
2021-02-18,689009.SH,97.87,100.0,101.78,95.8,2669905.0,98.66,263111227.0,98.54703706686193,0.04630095931370866
2021-02-19,689009.SH,98.66,99.3,99.3,90.0,4065372.0,90.3,377162484.0,92.77440883638693,0.07050086934444874
2021-02-22,689009.SH,90.3,90.3,92.5,82.88,4119806.0,83.35,360356887.0,87.46938253888653,0.07144485290164737
2021-02-23,689009.SH,83.35,80.0,84.77,79.79,2706263.0,80.46,220845259.0,81.60524642283474,0.0469314724887946
2021-02-24,689009.SH,80.46,81.3,82.5,74.5,4178915.0,75.51,327334310.0,78.32997560371531,0.07246990937522002
2021-02-25,689009.SH,75.51,76.0,77.77,69.12,4495746.0,72.59,327167275.0,72.77263328488753,0.07796432930413945
2021-02-26,689009.SH,72.59,69.98,71.37,68.68,2363299.0,70.1,165469536.0,70.01633563929067,0.040983859292794446
2021-03-01,689009.SH,70.1,71.26,75.68,71.26,2903223.0,75.42,213743542.0,73.62284674652963,0.050347113474682875
2021-03-02,689009.SH,75.42,75.42,76.55,70.2,2963539.0,71.49,216787801.0,73.15166124015914,0.051393101501210285
2021-03-03,689009.SH,71.49,71.5,74.36,70.1,2221647.0,73.91,162364822.0,73.0830874571883,0.03852735859756167
2021-03-04,689009.SH,73.91,72.18,73.49,69.98,1979074.0000000002,70.77,140620416.0,71.05364225895545,0.034320706074867334
2021-03-05,689009.SH,70.77,69.01,72.33,69.01,1566143.0,71.22,112109000.0,71.58286312297153,0.02715973913770326
2021-03-08,689009.SH,71.22,71.22,71.88,65.0,2907003.0,65.88,198486016.0,68.27857281193036,0.05041266547979386
2021-03-09,689009.SH,65.88,65.7,66.31,58.0,3076996.0,61.72,193045957.0,62.738449123755764,0.0533606501371563
2021-03-10,689009.SH,61.72,63.73,64.98,61.82,2399794.0,62.5,152026423.0,63.34978043948772,0.041616748294520646
2021-03-11,689009.SH,62.5,61.32,65.15,61.0,1782638.0,63.4,113140421.0,63.467973306975395,0.030914152192333053
2021-03-12,689009.SH,63.4,64.3,66.15,64.0,1868239.0,64.81,121738698.0,65.16227206476259,0.03239862763929194
2021-03-15,689009.SH,64.81,65.78,66.88,60.51,2224030.0,61.82,142815769.0,64.21485726361605,0.03856868410766206
2021-03-16,689009.SH,61.82,62.29,63.39,60.02,1431055.0,61.26,87974660.0,61.4753870396316,0.0248170700195997
2021-03-17,689009.SH,61.26,61.64,62.88,60.6,1279104.0,62.3,79512087.0,62.16233160087061,0.02218196612313996
2021-03-18,689009.SH,62.3,61.99,62.7,61.25,1156591.0,61.32,71342770.0,61.68366345579379,0.02005737014373231
2021-03-19,689009.SH,61.32,59.03,60.97,58.37,1902615.0000000002,59.03,112983485.0,59.383261984163894,0.03299476936619536
2021-03-22,689009.SH,59.03,59.84,65.0,58.62,2658569.0,63.91,164368716.0,61.82601091038074,0.046104372665576904
2021-03-23,689009.SH,63.91,63.35,65.92,63.11,2228228.0,64.46,144158479.0,64.69646687861386,0.03864148498529589
2021-03-24,689009.SH,64.46,64.76,64.77,61.6,1438302.0,62.0,90633930.0,63.014533804444405,0.024942746046329657
2021-03-25,689009.SH,62.0,61.2,62.5,58.9,1167647.0,60.7,71171071.0,60.95255757947393,0.020249101087781763
2021-03-26,689009.SH,60.7,62.3,65.0,61.6,2000199.0000000002,63.41,127598032.0,63.79266862947136,0.03468705160607616
2021-03-29,689009.SH,63.41,63.42,66.8,63.42,2035130.0,64.79,133036541.0,65.37004564818955,0.03529281803214268
2021-03-30,689009.SH,64.79,66.0,66.66,64.81,1612971.0,65.1,105933119.0,65.675774083973,0.02797182096186642
2021-03-31,689009.SH,65.1,66.38,68.62,66.26,2009403.0,66.56,135667911.0,67.51652655042318,0.034846665535981286
2021-04-01,689009.SH,66.56,66.7,66.7,64.18,1192560.0,65.86,78475859.0,65.80453729791373,0.020681137358503916
2021-04-02,689009.SH,65.86,66.86,71.45,66.86,2584560.0,71.07,179290733.0,69.36992486148513,0.04482092336762501
2021-04-06,689009.SH,71.07,70.9,76.66,70.03,2075218.0,73.14,152420828.0,73.448104247361,0.0359880161223249
2021-04-07,689009.SH,73.14,72.41,74.96,71.25,1773261.0,73.1,130676857.0,73.69296285205618,0.030751538130977068
2021-04-08,689009.SH,73.1,73.4,75.97,72.61,1360784.0,73.3,100368082.0,73.7575412409317,0.023598444371146433
2021-04-09,689009.SH,73.3,73.77,75.39,69.0,2197410.0,69.21,159327582.0,72.50698868213033,0.0381070453838382
2021-04-12,689009.SH,69.21,69.68,70.3,65.6,1884756.0000000002,65.67,125924701.0,66.81220327724118,0.03268506215474644
2021-04-13,689009.SH,65.67,65.99,66.99,65.02,890170.0000000001,66.38,58681311.0,65.92146556275766,0.015437150367628827
2021-04-14,689009.SH,66.38,65.99,67.26,65.6,770472.0,66.79,51235635.0,66.49902267700838,0.013361371556048525
2021-04-15,689009.SH,66.79,66.69,66.99,63.5,1104882.0,64.24,71403241.0,64.62521880164579,0.019160642992334578
2021-04-16,689009.SH,64.24,66.11,70.7,66.11,2132529.0,69.14,146504394.0,68.69983667279554,0.03698189203896911
2021-04-19,689009.SH,69.14,68.9,73.38,68.01,2111345.0,71.24,150281452.0,71.1780651669907,0.03661452334154294
2021-04-20,689009.SH,71.24,70.64,71.89,68.51,1502011.0,69.25,104490426.0,69.56701781811185,0.0260475748012543
2021-04-21,689009.SH,69.25,70.96,73.49,69.27,1995754.0,71.51,143849670.0,72.07785628890134,0.03460996730376972
2021-04-22,689009.SH,71.51,70.95,70.95,68.36,2178190.0,69.66,151132408.0,69.38440080984671,0.03777373598218928
2021-04-23,689009.SH,69.66,69.61,71.3,68.7,1131123.0,69.88,79231816.0,70.04703820893042,0.01961570917384704
2021-04-26,689009.SH,69.88,71.21,71.21,68.8,2050637.0,68.92,143926682.0,70.1863284433081,0.035561737329300326
2021-04-27,689009.SH,68.92,68.09,68.89,65.95,1613761.0,66.0,108305105.0,67.11347281288865,0.02798552098409861
2021-04-28,689009.SH,66.0,65.35,66.56,63.52,1600942.0,63.7,103417095.0,64.59765250708645,0.02776321644613099
2021-04-29,689009.SH,63.7,63.49,66.08,62.0,2306685.0,66.04,148910897.0,64.55623416287877,0.03809435180305685
2021-04-30,689009.SH,66.04,67.1,76.8,64.8,4465731.0,74.4,316970930.0,70.9785094534355,0.07375048078598373
2021-05-06,689009.SH,74.4,74.0,74.47,70.65,2106961.0,71.93,151976905.0,72.1308581411806,0.03479595764888594
2021-05-07,689009.SH,71.93,71.42,76.38,69.91,2653937.0,69.92,193334230.0,72.84808569306657,0.04382913563887106
2021-05-10,689009.SH,69.92,70.0,71.73,68.0,1651166.9999999998,69.3,115096463.0,69.7061308759199,0.0272686286092804
2021-05-11,689009.SH,69.3,69.0,70.88,67.8,1139437.0,70.0,78795911.0,69.15337223558652,0.018817529890479058
2021-05-12,689009.SH,70.0,68.83,71.78,68.83,1200400.0,70.51,84319611.0,70.24292819060314,0.01982431927393183
2021-05-13,689009.SH,70.51,70.04,70.1,65.99,2062473.0,66.51,138619636.0,67.21040033008917,0.03406124895523492
2021-05-14,689009.SH,66.51,66.57,67.88,65.66,1697334.9999999998,66.65,112641945.0,66.36400298114398,0.02803108210164868
2021-05-17,689009.SH,66.65,66.85,68.95,65.8,1946787.0,67.2,131292565.99999999,67.44064245343738,0.032150722297850653
2021-05-18,689009.SH,67.2,66.6,67.28,65.76,1275897.0,66.99,84783352.0,66.44999713926751,0.021071134195811227
2021-05-19,689009.SH,66.99,66.77,69.86,66.47,1911524.0000000002,68.77,131198923.00000001,68.63577072534794,0.031568362275727485
2021-05-20,689009.SH,68.77,68.28,70.35,67.7,1762118.0,69.4,121712372.0,69.07163538423647,0.02910095787266095
2021-05-21,689009.SH,69.4,69.96,71.33,68.92,1459956.0,69.4,102357202.0,70.10978550038494,0.024110824616704777
2021-05-24,689009.SH,69.4,70.02,70.02,66.51,1610369.0,66.97,108628455.0,67.45562973455152,0.026594859384240523
2021-05-25,689009.SH,66.97,66.5,69.88,66.46,1697158.0000000002,68.62,115397950.0,67.9948183964015,0.02802815898892669
2021-05-26,689009.SH,68.62,68.31,69.88,68.31,1218339.0,69.07,84257923.0,69.1580282663528,0.020120577574044344
2021-05-27,689009.SH,69.07,69.18,73.99,68.55,2810222.0,72.02,200655288.0,71.40193479376363,0.0464101450838281
2021-05-28,689009.SH,72.02,71.85,72.51,69.36,1779600.0,69.8,126332295.0,70.98915205664194,0.029389668926931924
2021-05-31,689009.SH,69.8,70.7,74.0,70.18,2071345.0,73.3,150414694.0,72.61691992401073,0.03420776791607991
2021-06-01,689009.SH,73.3,72.86,82.89,72.86,3885368.0,77.5,305349244.0,78.58952974338595,0.06416592446577637
2021-06-02,689009.SH,77.5,78.2,82.45,75.18,3480336.0,80.17,276538529.0,79.45742278906404,0.05747691773122193
2021-06-03,689009.SH,80.17,80.0,80.99,77.31,1646546.0,77.8,129032589.0,78.36561444381147,0.027192313898046785
2021-06-04,689009.SH,77.8,79.0,79.0,74.9,2158136.0,75.36,165204476.0,76.54961318471125,0.03564110055028836
2021-06-07,689009.SH,75.36,75.36,79.99,75.02,2195052.0,79.64,172864544.0,78.75191293873677,0.036250759472577984
2021-06-08,689009.SH,79.64,78.8,83.78,78.71,2414271.0,83.0,197649545.0,81.86717439757177,0.03987110889519716
2021-06-09,689009.SH,83.0,82.02,85.49,80.6,2313047.0,81.2,192459286.0,83.20595560747361,0.03819941871343735
2021-06-10,689009.SH,81.2,82.29,82.89,80.07,1710209.0,80.8,139235786.0,81.41448559795909,0.028243693136580875
2021-06-11,689009.SH,80.8,80.7,83.89,80.22,2102422.0,80.92,172997233.0,82.28473303646936,0.034720997148065896
2021-06-15,689009.SH,80.92,80.0,80.8,76.0,1983989.0,80.0,155119938.0,78.18588611126373,0.03276510444182667
2021-06-16,689009.SH,80.0,79.85,80.0,76.51,1385257.0,77.89,107660610.0,77.71887093874999,0.022877188474216083
2021-06-17,689009.SH,77.89,77.9,82.5,77.23,1637792.0,81.01,131254264.0,80.14098493581602,0.02704774367901646
2021-06-18,689009.SH,81.01,81.48,83.23,79.61,1678689.0,80.52,135781269.0,80.88530335279495,0.02772314786540932
2021-06-21,689009.SH,80.52,80.68,80.75,78.11,1496536.0,78.67,118055928.0,78.88612636114334,0.024714934579250954
2021-06-22,689009.SH,78.67,79.2,80.5,77.38,1449504.0,77.86,113744285.0,78.47117703711062,0.02393821233325665
2021-06-23,689009.SH,77.86,78.69,82.15,78.06,2378953.0,81.61,191722074.0,80.5909465214319,0.03928784056121122
2021-06-24,689009.SH,81.61,81.6,82.5,78.48,1551700.0,78.51,123417828.0,79.53717084487981,0.025625954862845735
2021-06-25,689009.SH,78.51,78.89,82.18,78.0,2002814.0,82.0,161907749.0,80.84013243366583,0.03307599482031032
2021-06-28,689009.SH,82.0,81.47,88.88,81.47,3129153.0,86.16,269691178.0,86.18663836507835,0.05167721436936155
2021-06-29,689009.SH,86.16,86.2,88.98,84.1,1957139.0,87.2,169450274.0,86.58060260410733,0.03232168310518466
2021-06-30,689009.SH,87.2,86.8,87.68,84.21,1597740.0,85.12,136975439.0,85.73074405097199,0.026386294465787937
2021-07-01,689009.SH,85.12,85.8,86.3,82.28,1721291.9999999998,82.75,143412247.0,83.31662902052645,0.028426726234309113
2021-07-02,689009.SH,82.75,82.01,83.73,78.14,2073164.0,78.34,164934260.0,79.55678373732131,0.03423780826659581
2021-07-05,689009.SH,78.34,78.0,79.09,76.4,1380992.0,77.69,107474894.0,77.8244146236908,0.02280675301794874
2021-07-06,689009.SH,77.69,77.28,79.12,73.65,2236062.0,75.07,169174975.0,75.65755108758165,0.036928029826979805
2021-07-07,689009.SH,75.07,74.8,77.97,74.0,1396398.0,77.77,106237266.0,76.07950312160287,0.023061179428090516
2021-07-08,689009.SH,77.77,77.2,77.69,74.5,1955143.9999999998,75.65,147253540.0,75.31595626715988,0.0322887361567079
2021-07-09,689009.SH,75.65,75.0,76.62,74.08,1135728.0,74.9,85189615.0,75.0088181325106,0.018756276641406236
2021-07-12,689009.SH,74.9,75.17,76.44,74.4,1371214.0,75.3,102931642.0,75.06606700339991,0.022645271683509795
2021-07-13,689009.SH,75.3,74.65,75.0,64.98,4857156.0,65.28,333256387.0,68.61142343379541,0.08021477116568945
2021-07-14,689009.SH,65.28,65.5,66.49,63.62,1715128.0,65.0,112026191.0,65.31651923354991,0.02832492924663458
2021-07-15,689009.SH,65.0,64.5,66.48,62.5,1606360.0,63.63,102554950.0,63.84306755646306,0.026528651706825338
2021-07-16,689009.SH,63.63,63.68,65.43,63.01,1049773.0,64.33,67641376.0,64.43428817468157,0.01733675034751186
2021-07-19,689009.SH,64.33,64.0,66.0,62.6,1877398.0,63.68,121101991.0,64.50523064368876,0.031004779537021885
2021-07-20,689009.SH,63.68,63.68,63.68,60.91,1600403.0,61.83,98971691.0,61.84173048913305,0.02643027327470703
2021-07-21,689009.SH,61.83,62.84,65.3,61.77,1519958.0,63.8,97256776.0,63.98648910035672,0.02510174331470083
2021-07-22,689009.SH,63.8,65.5,68.88,64.0,2745497.0,67.7,184314542.0,67.13339770540634,0.04534122716896203
2021-07-23,689009.SH,67.7,66.74,68.9,65.0,1763778.0,68.08,118493051.0,67.18138620620056,0.029128372376155395
2021-07-26,689009.SH,68.08,67.86,67.86,63.0,2008673.0,67.18,130980619.0,65.20753701573128,0.03317275480583678
2021-07-27,689009.SH,67.18,66.0,70.97,65.16,1835693.9999999998,67.15,124562057.0,67.85556688642008,0.030316047938388047
2021-07-28,689009.SH,67.15,66.01,67.59,63.01,1741445.0,67.47,114233048.0,65.59670158977171,0.028759548215588317
2021-07-29,689009.SH,67.47,67.8,70.55,67.13,1619849.0,68.04,112136853.0,69.22673224479566,0.026751420645239346
2021-07-30,689009.SH,68.04,67.52,68.84,65.5,1438500.0,68.4,96053557.0,66.773414668057,0.023756485078656592
2021-08-02,689009.SH,68.4,67.66,68.14,66.02,892934.0,67.29,60094655.0,67.30022039702823,0.014746592455491932
2021-08-03,689009.SH,67.29,66.66,68.49,65.18,935068.0,65.42,62283276.0,66.60828517284304,0.015442425435891041
2021-08-04,689009.SH,65.42,65.21,66.15,64.14,967837.0000000001,65.14,62967100.0,65.05961231075067,0.015983597670539983
2021-08-05,689009.SH,65.14,65.09,65.3,63.15,1148284.0,63.2,73281706.0,63.818450836204285,0.01896363692183532
2021-08-06,689009.SH,63.2,63.2,64.35,62.4,875826.0,62.96,55307066.0,63.14846327923583,0.014464057907889807
2021-08-09,689009.SH,62.96,63.0,64.44,61.5,933773.0,63.52,58665194.0,62.82596948080529,0.015421038819153562
2021-08-10,689009.SH,63.52,63.44,63.77,62.34,792283.0,63.13,49829099.0,62.893055890382605,0.013084365149512188
2021-08-11,689009.SH,63.13,63.14,68.17,62.0,2366824.0,67.99,154632376.0,65.3332803791072,0.03908753495989316
2021-08-12,689009.SH,67.99,66.73,69.8,66.2,1866193.9999999998,67.76,127271199.0,68.19826824006508,0.030819749680137957
2021-08-13,689009.SH,67.76,67.46,67.68,63.78,1565378.0,63.8,101908649.0,65.10162337786784,0.025851845046546612
2021-08-16,689009.SH,63.8,64.0,65.93,63.12,940906.0,65.13,60989839.0,64.82033168031663,0.01553883861621026
2021-08-17,689009.SH,65.13,65.13,66.33,64.1,750906.0,64.5,48937951.0,65.17187370989178,0.012401033843916377
2021-08-18,689009.SH,64.5,64.39,66.13,64.02,738642.0,65.59,48152243.0,65.19023153300246,0.012198496803245784
2021-08-19,689009.SH,65.59,65.9,65.92,64.8,530133.0,65.06,34607729.0,65.28121999573692,0.008755020301844598
2021-08-20,689009.SH,65.06,64.7,65.75,62.88,856829.0000000001,63.06,54497639.0,63.603868449830706,0.014150326974946299
2021-08-23,689009.SH,63.06,63.69,66.66,63.06,1349817.0,66.0,88168081.0,65.31854392113894,0.02229190644380744
2021-08-24,689009.SH,66.0,66.2,71.73,66.2,2516047.0,71.73,174421735.0,69.32371891304098,0.0415519172837669
