TS_CODE,TRADE_DATE,UP_LIMIT,DOWN_LIMIT
000523.SZ,20250815,3.58,2.93
000524.SZ,20250815,13.7,11.21
000525.SZ,20250815,7.74,6.34
000526.SZ,20250815,59.63,48.79
000528.SZ,20250815,12.39,10.13
000529.SZ,20250815,6.77,5.54
000530.SZ,20250815,7.11,5.81
000531.SZ,20250815,6.94,5.68
000532.SZ,20250815,17.15,14.03
000533.SZ,20250815,8.17,6.69
000534.SZ,20250815,18.04,14.76
000536.SZ,20250815,5.34,4.37
000537.SZ,20250815,9.69,7.93
000538.SZ,20250815,61.47,50.29
000539.SZ,20250815,5.12,4.19
000541.SZ,20250815,7.36,6.02
000543.SZ,20250815,7.77,6.35
000544.SZ,20250815,9.27,7.59
000545.SZ,20250815,3.54,2.9
000546.SZ,20250815,5.72,4.68
000547.SZ,20250815,9.61,7.87
000548.SZ,20250815,6.08,4.98
000550.SZ,20250815,23.0,18.82
000551.SZ,20250815,12.95,10.59
000552.SZ,20250815,2.76,2.26
000553.SZ,20250815,7.5,6.14
000554.SZ,20250815,7.54,6.17
000555.SZ,20250815,14.86,12.16
000557.SZ,20250815,6.11,5.0
000558.SZ,20250815,6.52,5.34
000559.SZ,20250815,8.53,6.98
000560.SZ,20250815,3.26,2.66
000561.SZ,20250815,15.13,12.38
000563.SZ,20250815,4.0,3.28
000564.SZ,20250815,2.49,2.03
000565.SZ,20250815,9.27,7.59
000566.SZ,20250815,6.96,5.7
000567.SZ,20250815,7.23,5.91
000568.SZ,20250815,137.15,112.21
000570.SZ,20250815,6.45,5.27
000571.SZ,20250815,4.99,4.09
000572.SZ,20250815,4.91,4.01
000573.SZ,20250815,4.54,3.72
000576.SZ,20250815,12.98,10.62
000581.SZ,20250815,21.91,17.93
000582.SZ,20250815,9.05,7.41
000586.SZ,20250815,13.48,11.03
000589.SZ,20250815,4.97,4.07
000590.SZ,20250815,13.96,11.42
000591.SZ,20250815,4.9,4.01
000592.SZ,20250815,3.28,2.68
000593.SZ,20250815,7.15,5.85
000595.SZ,20250815,5.23,4.73
000596.SZ,20250815,160.8,131.56
000597.SZ,20250815,6.37,5.21
000598.SZ,20250815,7.69,6.29
000599.SZ,20250815,5.47,4.47
000600.SZ,20250815,8.13,6.65
000601.SZ,20250815,5.72,4.68
000603.SZ,20250815,17.5,14.32
000605.SZ,20250815,7.88,6.44
000607.SZ,20250815,5.01,4.1
000608.SZ,20250815,1.87,1.69
000609.SZ,20250815,3.26,2.95
000610.SZ,20250815,14.11,11.55
000612.SZ,20250815,9.75,7.97
000615.SZ,20250815,3.31,2.99
000617.SZ,20250815,9.75,7.97
000619.SZ,20250815,6.9,5.64
000620.SZ,20250815,1.77,1.45
000623.SZ,20250815,21.58,17.66
000625.SZ,20250815,14.17,11.59
000626.SZ,20250815,7.62,6.24
000627.SZ,20250815,1.66,1.5
000628.SZ,20250815,55.88,45.72
000629.SZ,20250815,2.94,2.4
000630.SZ,20250815,4.61,3.77
000631.SZ,20250815,3.28,2.68
000632.SZ,20250815,4.39,3.59
000633.SZ,20250815,6.96,5.7
000635.SZ,20250815,9.83,8.05
000636.SZ,20250815,15.59,12.75
000637.SZ,20250815,4.55,3.73
000638.SZ,20250815,4.57,4.13
000639.SZ,20250815,3.53,2.89
000650.SZ,20250815,6.33,5.18
000651.SZ,20250815,52.47,42.93
000652.SZ,20250815,4.93,4.03
000655.SZ,20250815,9.39,7.69
000656.SZ,20250815,1.46,1.32
000657.SZ,20250815,18.92,15.48
000659.SZ,20250815,3.26,2.66
000661.SZ,20250815,112.2,91.8
000663.SZ,20250815,7.56,6.18
000665.SZ,20250815,6.44,5.27
000668.SZ,20250815,9.71,8.79
000669.SZ,20250815,3.65,3.31
000670.SZ,20250815,8.78,7.18
000672.SZ,20250815,9.99,8.17
000676.SZ,20250815,9.69,7.93
000677.SZ,20250815,6.26,5.12
000678.SZ,20250815,17.41,14.25
000679.SZ,20250815,9.65,7.89
000680.SZ,20250815,10.79,8.83
000681.SZ,20250815,22.39,18.32
000682.SZ,20250815,11.63,9.51
000683.SZ,20250815,6.27,5.13
000685.SZ,20250815,11.3,9.24
000686.SZ,20250815,9.31,7.61
000688.SZ,20250815,15.57,12.74
000690.SZ,20250815,5.14,4.2
000691.SZ,20250815,6.91,6.25
000692.SZ,20250815,3.98,3.26
000695.SZ,20250815,13.07,10.69
000697.SZ,20250815,8.32,7.52
000698.SZ,20250815,4.46,3.65
000700.SZ,20250815,10.79,8.83
000701.SZ,20250815,6.59,5.39
000702.SZ,20250815,8.58,7.02
000703.SZ,20250815,6.49,5.31
000705.SZ,20250815,10.22,8.36
000707.SZ,20250815,7.16,5.86
000708.SZ,20250815,13.92,11.39
000709.SZ,20250815,2.6,2.12
000710.SZ,20250815,15.85,12.97
000711.SZ,20250815,1.77,1.61
000712.SZ,20250815,15.97,13.07
000713.SZ,20250815,7.83,6.41
000715.SZ,20250815,6.8,5.56
000716.SZ,20250815,7.13,5.83
000717.SZ,20250815,3.15,2.57
000718.SZ,20250815,2.42,1.98
000719.SZ,20250815,14.45,11.83
000720.SZ,20250815,3.89,3.19
000721.SZ,20250815,9.78,8.0
000722.SZ,20250815,13.53,11.07
000723.SZ,20250815,4.96,4.06
000725.SZ,20250815,4.29,3.51
000726.SZ,20250815,7.66,6.26
000727.SZ,20250815,2.62,2.14
000728.SZ,20250815,9.67,7.91
000729.SZ,20250815,13.55,11.09
000731.SZ,20250815,7.74,6.34
000733.SZ,20250815,54.57,44.65
000735.SZ,20250815,6.89,5.63
000736.SZ,20250815,5.05,4.57
000737.SZ,20250815,12.76,10.44
000738.SZ,20250815,22.53,18.43
000739.SZ,20250815,17.86,14.62
000750.SZ,20250815,4.74,3.88
000751.SZ,20250815,3.7,3.02
000752.SZ,20250815,10.98,9.94
000753.SZ,20250815,5.87,4.81
000755.SZ,20250815,5.41,4.43
000756.SZ,20250815,17.89,14.63
000757.SZ,20250815,5.39,4.41
000758.SZ,20250815,6.55,5.36
000759.SZ,20250815,8.18,6.7
000761.SZ,20250815,4.09,3.35
000762.SZ,20250815,24.39,19.95
000766.SZ,20250815,25.53,20.89
000767.SZ,20250815,3.26,2.66
000768.SZ,20250815,30.51,24.97
000776.SZ,20250815,22.81,18.67
000777.SZ,20250815,22.91,18.75
000778.SZ,20250815,4.05,3.31
000779.SZ,20250815,10.29,8.42
000782.SZ,20250815,5.49,4.49
000783.SZ,20250815,8.64,7.07
000785.SZ,20250815,3.23,2.65
000786.SZ,20250815,29.16,23.86
000788.SZ,20250815,6.9,5.64
000789.SZ,20250815,6.69,5.47
000790.SZ,20250815,4.52,3.7
000791.SZ,20250815,7.23,5.91
000792.SZ,20250815,20.89,17.09
000793.SZ,20250815,2.71,2.45
000795.SZ,20250815,12.38,10.13
000796.SZ,20250815,5.23,4.28
000797.SZ,20250815,2.96,2.42
000798.SZ,20250815,8.89,7.27
000799.SZ,20250815,55.44,45.36
000800.SZ,20250815,7.68,6.28
000801.SZ,20250815,18.46,15.1
000802.SZ,20250815,5.34,4.37
000803.SZ,20250815,7.66,6.26
000807.SZ,20250815,18.72,15.32
000809.SZ,20250815,3.22,2.64
000810.SZ,20250815,12.82,10.49
000811.SZ,20250815,14.56,11.92
000812.SZ,20250815,5.14,4.2
000813.SZ,20250815,4.7,3.84
000815.SZ,20250815,15.27,12.49
000816.SZ,20250815,3.41,2.79
000818.SZ,20250815,25.28,20.68
000819.SZ,20250815,17.56,14.36
000820.SZ,20250815,2.81,2.55
000821.SZ,20250815,12.98,10.62
000822.SZ,20250815,6.55,5.36
000823.SZ,20250815,14.58,11.93
000825.SZ,20250815,4.55,3.73
000826.SZ,20250815,2.17,1.77
000828.SZ,20250815,12.2,9.98
000829.SZ,20250815,11.18,9.14
000830.SZ,20250815,13.26,10.85
000831.SZ,20250815,45.47,37.21
000833.SZ,20250815,13.18,10.78
000837.SZ,20250815,14.06,11.5
000838.SZ,20250815,3.15,2.57
000839.SZ,20250815,2.93,2.39
000848.SZ,20250815,9.6,7.86
000850.SZ,20250815,4.96,4.06
000851.SZ,20250815,1.9,1.72
000852.SZ,20250815,7.52,6.16
000856.SZ,20250815,13.04,10.67
000858.SZ,20250815,135.12,110.56
000859.SZ,20250815,7.57,6.19
000860.SZ,20250815,17.35,14.19
000862.SZ,20250815,6.08,4.98
000863.SZ,20250815,3.83,3.13
000868.SZ,20250815,6.2,5.08
000869.SZ,20250815,23.52,19.24
000875.SZ,20250815,5.7,4.66
000876.SZ,20250815,10.57,8.65
000877.SZ,20250815,6.18,5.06
000878.SZ,20250815,15.08,12.34
000880.SZ,20250815,54.21,44.35
000881.SZ,20250815,8.66,7.08
000882.SZ,20250815,2.11,1.73
000883.SZ,20250815,5.02,4.1
000885.SZ,20250815,16.38,13.4
000886.SZ,20250815,7.16,5.86
000887.SZ,20250815,20.85,17.06
000888.SZ,20250815,15.07,12.33
000889.SZ,20250815,4.27,3.49
000890.SZ,20250815,4.68,3.83
000892.SZ,20250815,5.19,4.25
000893.SZ,20250815,33.73,27.59
000895.SZ,20250815,27.73,22.69
000897.SZ,20250815,2.68,2.2
000898.SZ,20250815,2.96,2.42
000899.SZ,20250815,10.1,8.26
000900.SZ,20250815,4.73,3.87
000901.SZ,20250815,24.22,19.82
000902.SZ,20250815,15.3,12.52
000903.SZ,20250815,3.27,2.95
000905.SZ,20250815,8.99,7.35
000906.SZ,20250815,7.16,5.86
000908.SZ,20250815,6.06,5.48
000909.SZ,20250815,6.58,5.96
000910.SZ,20250815,8.53,6.98
000911.SZ,20250815,8.64,7.07
000912.SZ,20250815,4.93,4.03
000913.SZ,20250815,18.43,15.08
000915.SZ,20250815,37.36,30.56
000917.SZ,20250815,8.32,6.8
000919.SZ,20250815,7.76,6.35
000920.SZ,20250815,12.19,9.97
000921.SZ,20250815,26.6,21.76
000922.SZ,20250815,13.31,10.89
000923.SZ,20250815,15.87,12.99
000925.SZ,20250815,8.66,7.08
000926.SZ,20250815,3.38,2.76
000927.SZ,20250815,3.0,2.46
000928.SZ,20250815,7.23,5.91
000929.SZ,20250815,8.6,7.78
000930.SZ,20250815,6.71,5.49
000931.SZ,20250815,5.98,4.9
000932.SZ,20250815,6.15,5.03
000933.SZ,20250815,20.52,16.79
000935.SZ,20250815,21.58,17.66
000936.SZ,20250815,7.92,6.48
000937.SZ,20250815,6.77,5.54
000938.SZ,20250815,27.63,22.61
000948.SZ,20250815,22.28,18.23
000949.SZ,20250815,4.36,3.56
000950.SZ,20250815,5.84,4.78
000951.SZ,20250815,19.81,16.21
000952.SZ,20250815,7.51,6.15
000953.SZ,20250815,8.44,6.9
000955.SZ,20250815,5.47,4.47
000957.SZ,20250815,12.02,9.84
000958.SZ,20250815,7.33,5.99
000959.SZ,20250815,4.48,3.66
000960.SZ,20250815,20.23,16.55
000962.SZ,20250815,21.82,17.86
000963.SZ,20250815,47.07,38.51
000965.SZ,20250815,4.92,4.02
000966.SZ,20250815,4.95,4.05
000967.SZ,20250815,7.74,6.34
000968.SZ,20250815,7.85,6.43
000969.SZ,20250815,14.83,12.13
000970.SZ,20250815,15.11,12.37
000972.SZ,20250815,3.8,3.44
000973.SZ,20250815,7.59,6.21
000975.SZ,20250815,20.03,16.39
000977.SZ,20250815,64.38,52.68
000978.SZ,20250815,6.95,5.69
000980.SZ,20250815,2.51,2.05
000981.SZ,20250815,2.21,1.81
000983.SZ,20250815,7.88,6.44
000985.SZ,20250815,20.53,16.79
000987.SZ,20250815,8.39,6.87
000988.SZ,20250815,56.8,46.48
000989.SZ,20250815,13.46,11.02
000990.SZ,20250815,8.44,6.9
000993.SZ,20250815,11.72,9.59
000995.SZ,20250815,15.98,13.08
000997.SZ,20250815,32.7,26.76
000998.SZ,20250815,10.89,8.91
000999.SZ,20250815,34.31,28.07
001201.SZ,20250815,18.16,14.86
001202.SZ,20250815,15.82,12.94
001203.SZ,20250815,13.11,10.73
001205.SZ,20250815,18.03,14.75
001206.SZ,20250815,28.16,23.04
001207.SZ,20250815,28.11,23.0
001208.SZ,20250815,13.98,11.44
001209.SZ,20250815,19.87,16.25
001210.SZ,20250815,16.72,13.68
001211.SZ,20250815,26.62,21.78
001212.SZ,20250815,58.67,48.01
001213.SZ,20250815,4.65,3.81
001215.SZ,20250815,31.46,25.74
001216.SZ,20250815,15.73,12.87
001217.SZ,20250815,12.64,10.34
001218.SZ,20250815,21.0,17.18
001219.SZ,20250815,15.5,12.68
001221.SZ,20250815,51.39,42.05
001222.SZ,20250815,23.12,18.92
001223.SZ,20250815,52.38,42.86
001225.SZ,20250815,44.03,36.03
001226.SZ,20250815,38.43,31.45
001227.SZ,20250815,2.7,2.21
001228.SZ,20250815,27.95,22.87
001229.SZ,20250815,36.45,29.83
001230.SZ,20250815,28.27,23.13
001231.SZ,20250815,23.56,19.28
001234.SZ,20250815,26.07,21.33
001236.SZ,20250815,14.34,11.74
001238.SZ,20250815,50.66,41.45
001239.SZ,20250815,18.67,15.27
001255.SZ,20250815,37.69,30.83
001256.SZ,20250815,25.82,21.12
001258.SZ,20250815,7.82,6.4
001259.SZ,20250815,29.48,24.12
001260.SZ,20250815,22.09,18.07
001266.SZ,20250815,31.82,26.04
001267.SZ,20250815,14.05,11.49
001268.SZ,20250815,36.25,29.66
001269.SZ,20250815,29.0,23.72
001270.SZ,20250815,47.61,43.07
001277.SZ,20250815,60.34,49.37
001278.SZ,20250815,20.35,16.65
001279.SZ,20250815,43.3,35.42
001282.SZ,20250815,22.73,18.59
001283.SZ,20250815,80.76,66.08
001286.SZ,20250815,10.13,8.29
001287.SZ,20250815,23.35,19.11
001288.SZ,20250815,24.48,20.03
001289.SZ,20250815,18.13,14.83
001296.SZ,20250815,22.47,18.39
001298.SZ,20250815,33.99,27.81
001299.SZ,20250815,13.52,11.06
001300.SZ,20250815,14.42,11.8
001301.SZ,20250815,58.16,47.58
001306.SZ,20250815,105.62,86.42
001308.SZ,20250815,26.05,21.31
001309.SZ,20250815,101.98,83.44
001311.SZ,20250815,26.06,21.32
001313.SZ,20250815,8.37,6.85
001314.SZ,20250815,56.66,46.36
001316.SZ,20250815,41.06,33.6
001317.SZ,20250815,51.77,42.35
001318.SZ,20250815,15.58,12.74
001319.SZ,20250815,29.93,24.49
001322.SZ,20250815,9.89,8.09
001323.SZ,20250815,35.27,28.85
001324.SZ,20250815,24.7,20.21
001326.SZ,20250815,39.03,31.93
001328.SZ,20250815,47.26,38.66
001330.SZ,20250815,5.23,4.28
001331.SZ,20250815,13.79,11.29
001332.SZ,20250815,42.5,34.78
001333.SZ,20250815,24.22,19.82
001335.SZ,20250815,42.14,34.48
001336.SZ,20250815,25.7,21.02
001337.SZ,20250815,25.56,20.92
001338.SZ,20250815,12.9,10.56
001339.SZ,20250815,59.28,48.5
001356.SZ,20250815,16.15,13.21
001358.SZ,20250815,26.79,21.92
001359.SZ,20250815,52.31,42.8
001360.SZ,20250815,16.97,13.89
001366.SZ,20250815,14.18,11.6
001367.SZ,20250815,28.45,23.27
001368.SZ,20250815,27.83,22.77
001373.SZ,20250815,35.86,29.34
001376.SZ,20250815,13.13,10.75
001378.SZ,20250815,25.58,20.93
001379.SZ,20250815,23.73,19.41
001380.SZ,20250815,25.43,20.81
001382.SZ,20250815,23.67,19.37
001387.SZ,20250815,15.79,12.92
001388.SZ,20250815,50.66,41.45
001389.SZ,20250815,72.48,59.3
001390.SZ,20250815,26.43,21.63
001391.SZ,20250815,7.43,6.08
001395.SZ,20250815,51.5,42.14
001400.SZ,20250815,69.97,57.25
001696.SZ,20250815,26.74,21.88
001872.SZ,20250815,22.36,18.3
001896.SZ,20250815,6.02,4.92
001914.SZ,20250815,13.99,11.45
001965.SZ,20250815,12.24,10.02
001979.SZ,20250815,9.79,8.01
002001.SZ,20250815,24.76,20.26
002003.SZ,20250815,12.09,9.89
002004.SZ,20250815,4.87,3.99
002005.SZ,20250815,2.82,2.56
002006.SZ,20250815,19.12,15.64
002007.SZ,20250815,18.38,15.04
002008.SZ,20250815,38.48,31.48
002009.SZ,20250815,18.88,15.44
002010.SZ,20250815,6.59,5.39
002011.SZ,20250815,13.56,11.1
002012.SZ,20250815,6.71,5.49
002014.SZ,20250815,12.4,10.14
002015.SZ,20250815,13.42,10.98
002016.SZ,20250815,6.07,4.97
002017.SZ,20250815,35.63,29.15
002019.SZ,20250815,16.83,13.77
002020.SZ,20250815,21.67,17.73
002021.SZ,20250815,2.64,2.16
002022.SZ,20250815,8.13,6.65
002023.SZ,20250815,12.21,9.99
002024.SZ,20250815,1.98,1.8
002025.SZ,20250815,54.49,44.59
002026.SZ,20250815,15.51,12.69
002027.SZ,20250815,8.78,7.18
002028.SZ,20250815,94.19,77.07
002029.SZ,20250815,8.26,6.76
002030.SZ,20250815,7.72,6.32
002031.SZ,20250815,8.91,7.29
002032.SZ,20250815,57.09,46.71
002033.SZ,20250815,9.72,7.96
002034.SZ,20250815,19.48,15.94
002035.SZ,20250815,7.05,5.77
002036.SZ,20250815,12.0,9.82
002037.SZ,20250815,12.95,10.59
002038.SZ,20250815,8.78,7.18
002039.SZ,20250815,17.51,14.33
002040.SZ,20250815,11.06,9.05
002041.SZ,20250815,10.84,8.87
002042.SZ,20250815,5.86,4.8
002043.SZ,20250815,11.1,9.08
002044.SZ,20250815,5.64,4.62
002045.SZ,20250815,18.5,15.14
002046.SZ,20250815,33.95,27.77
002047.SZ,20250815,2.36,2.14
002048.SZ,20250815,23.62,19.32
002049.SZ,20250815,80.93,66.21
002050.SZ,20250815,29.89,24.45
002051.SZ,20250815,9.87,8.07
002052.SZ,20250815,15.08,12.34
002053.SZ,20250815,11.7,9.58
002054.SZ,20250815,7.63,6.25
002055.SZ,20250815,8.14,6.66
002056.SZ,20250815,18.1,14.81
002057.SZ,20250815,10.91,8.93
002058.SZ,20250815,14.45,13.07
002059.SZ,20250815,5.64,4.62
002060.SZ,20250815,4.0,3.28
002061.SZ,20250815,4.47,3.65
002062.SZ,20250815,6.77,5.54
002063.SZ,20250815,6.86,5.62
002064.SZ,20250815,8.45,6.91
002065.SZ,20250815,10.59,8.67
002066.SZ,20250815,13.61,11.13
002067.SZ,20250815,4.8,3.92
002068.SZ,20250815,12.39,10.13
002069.SZ,20250815,4.65,3.81
002072.SZ,20250815,8.01,6.55
002073.SZ,20250815,9.66,7.9
002074.SZ,20250815,32.88,26.9
002075.SZ,20250815,7.17,5.87
002076.SZ,20250815,1.97,1.79
002077.SZ,20250815,15.64,12.8
002078.SZ,20250815,16.08,13.16
002079.SZ,20250815,11.03,9.03
002080.SZ,20250815,32.0,26.18
002081.SZ,20250815,3.98,3.26
002082.SZ,20250815,7.91,6.47
002083.SZ,20250815,5.49,4.49
002084.SZ,20250815,3.85,3.15
002085.SZ,20250815,17.84,14.6
002086.SZ,20250815,3.14,2.57
002088.SZ,20250815,12.95,10.59
002090.SZ,20250815,10.77,8.81
002091.SZ,20250815,8.11,6.63
002092.SZ,20250815,5.15,4.21
002093.SZ,20250815,13.67,11.19
002094.SZ,20250815,9.79,8.01
002095.SZ,20250815,24.2,19.8
002096.SZ,20250815,15.25,12.47
002097.SZ,20250815,22.01,18.01
002098.SZ,20250815,10.6,8.68
002099.SZ,20250815,6.73,5.51
002100.SZ,20250815,7.05,5.77
002101.SZ,20250815,14.19,11.61
002102.SZ,20250815,4.35,3.56
002103.SZ,20250815,11.39,9.32
002104.SZ,20250815,29.72,24.32
002105.SZ,20250815,8.2,6.71
002106.SZ,20250815,11.73,9.59
002107.SZ,20250815,7.67,6.27
002108.SZ,20250815,4.25,3.47
002109.SZ,20250815,3.83,3.13
002110.SZ,20250815,4.8,3.92
002111.SZ,20250815,11.59,9.49
002112.SZ,20250815,14.59,11.93
002114.SZ,20250815,7.82,6.4
002115.SZ,20250815,9.19,7.52
002116.SZ,20250815,11.61,9.5
002117.SZ,20250815,13.94,11.4
002119.SZ,20250815,18.55,15.17
002120.SZ,20250815,8.92,7.3
002121.SZ,20250815,7.72,6.32
002122.SZ,20250815,4.35,3.56
002123.SZ,20250815,16.19,13.25
002124.SZ,20250815,3.26,2.66
002125.SZ,20250815,14.39,11.77
002126.SZ,20250815,35.1,28.72
002127.SZ,20250815,3.88,3.18
002128.SZ,20250815,22.12,18.1
002129.SZ,20250815,8.76,7.16
002130.SZ,20250815,26.43,21.63
002131.SZ,20250815,4.39,3.59
002132.SZ,20250815,4.15,3.39
002133.SZ,20250815,3.59,2.93
002134.SZ,20250815,23.73,19.41
002135.SZ,20250815,4.74,3.88
002136.SZ,20250815,11.9,9.74
002137.SZ,20250815,9.75,7.97
002138.SZ,20250815,34.31,28.07
002139.SZ,20250815,16.54,13.54
002140.SZ,20250815,11.25,9.21
002141.SZ,20250815,4.08,3.34
002142.SZ,20250815,30.95,25.33
002144.SZ,20250815,13.53,11.07
002145.SZ,20250815,4.65,3.81
002146.SZ,20250815,1.53,1.25
002148.SZ,20250815,14.12,11.56
002149.SZ,20250815,19.5,15.96
002150.SZ,20250815,13.44,11.0
002151.SZ,20250815,32.8,26.84
002152.SZ,20250815,14.81,12.11
002153.SZ,20250815,11.52,9.42
002154.SZ,20250815,4.2,3.44
002155.SZ,20250815,20.91,17.11
002156.SZ,20250815,31.41,25.7
002157.SZ,20250815,3.1,2.54
002158.SZ,20250815,19.71,16.13
002159.SZ,20250815,16.73,13.69
002160.SZ,20250815,4.93,4.03
002161.SZ,20250815,9.24,7.56
002162.SZ,20250815,5.07,4.15
002163.SZ,20250815,10.64,8.7
002164.SZ,20250815,11.21,9.17
002165.SZ,20250815,10.1,8.26
002166.SZ,20250815,9.49,7.77
002167.SZ,20250815,13.89,11.37
002168.SZ,20250815,4.49,4.07
002169.SZ,20250815,7.25,5.93
002170.SZ,20250815,11.07,9.05
002171.SZ,20250815,10.75,8.79
002172.SZ,20250815,4.52,3.7
002173.SZ,20250815,27.41,22.43
002174.SZ,20250815,17.69,14.47
002175.SZ,20250815,5.02,4.1
002176.SZ,20250815,10.1,8.26
002177.SZ,20250815,7.57,6.19
002178.SZ,20250815,7.72,6.32
002179.SZ,20250815,44.73,36.59
002180.SZ,20250815,25.66,21.0
002181.SZ,20250815,7.55,6.17
002182.SZ,20250815,13.85,11.33
002183.SZ,20250815,5.01,4.1
002184.SZ,20250815,14.7,12.02
002185.SZ,20250815,11.12,9.1
002186.SZ,20250815,12.42,10.16
002187.SZ,20250815,7.07,5.79
002188.SZ,20250815,6.28,5.14
002189.SZ,20250815,30.11,24.63
002190.SZ,20250815,39.5,32.32
002191.SZ,20250815,4.43,3.63
002192.SZ,20250815,39.16,32.04
002193.SZ,20250815,6.73,5.51
002194.SZ,20250815,14.69,12.02
002195.SZ,20250815,6.74,5.52
002196.SZ,20250815,10.16,8.32
002197.SZ,20250815,7.52,6.8
002198.SZ,20250815,7.35,6.01
002199.SZ,20250815,11.21,10.15
002200.SZ,20250815,7.58,6.86
002201.SZ,20250815,9.39,7.69
002202.SZ,20250815,11.09,9.07
002203.SZ,20250815,13.35,10.93
002204.SZ,20250815,7.19,5.89
002205.SZ,20250815,15.82,12.94
002206.SZ,20250815,6.79,5.55
002207.SZ,20250815,7.91,6.47
002208.SZ,20250815,7.71,6.31
002209.SZ,20250815,18.13,14.83
002210.SZ,20250815,3.41,2.79
002211.SZ,20250815,3.09,2.79
002212.SZ,20250815,8.75,7.16
002213.SZ,20250815,20.13,16.47
002214.SZ,20250815,11.3,10.22
002215.SZ,20250815,13.63,11.15
002216.SZ,20250815,12.31,10.07
002217.SZ,20250815,2.7,2.21
002218.SZ,20250815,3.96,3.24
002219.SZ,20250815,2.35,1.93
002221.SZ,20250815,9.92,8.12
002222.SZ,20250815,45.54,37.26
002223.SZ,20250815,39.24,32.1
002224.SZ,20250815,5.03,4.11
