ts_code,trade_date,trade_count,buy_elg_amount,buy_elg_vol,sell_elg_amount,sell_elg_vol,buy_lg_amount,buy_lg_vol,sell_lg_amount,sell_lg_vol,buy_md_amount,buy_md_vol,sell_md_amount,sell_md_vol,buy_sm_amount,buy_sm_vol,sell_sm_amount,sell_sm_vol,net_mf_amount,net_mf_vol
688167.SH,20250815,9488.0,1619.98,1628.96,3091.65,3126.8,11842.93,11963.16,12912.78,13034.09,16709.78,16870.62,15422.13,15562.2,11362.95,11459.11,10109.08,10198.76,4543.22,4560.29
000981.SZ,20250815,31709.0,2311.74,114416.47,4218.67,209175.29,8753.68,433655.0,10495.44,519849.5,11562.99,572925.95,11277.28,558738.68,11657.9,577749.38,8294.92,410983.33,-4868.46,-243706.62
603235.SH,20250815,2938.0,0.0,0.0,0.0,0.0,315.98,1102.0,358.54,1250.0,477.39,1663.0,604.12,2104.0,1539.39,5360.0,1370.1,4771.0,44.46,152.44
300026.SZ,20250815,29645.0,2216.36,52953.0,2614.31,62571.0,8051.88,192266.49,8504.04,203191.0,8852.45,211578.0,9135.72,218237.0,8432.51,201579.0,7299.13,174377.49,-700.98,-17464.49
301550.SZ,20250815,17322.0,5647.74,5565.83,5701.17,5633.0,15765.19,15591.36,16044.21,15833.08,15944.08,15780.64,16212.92,16047.16,11713.33,11587.81,11112.03,11012.4,6788.76,6605.46
688579.SH,20250815,7647.0,0.0,0.0,298.0,2558.79,1470.4,12650.66,1382.28,11881.74,2128.24,18299.68,2136.19,18376.0,3248.01,27918.99,3030.18,26052.8,60.19,491.01
688022.SH,20250815,10492.0,209.76,1244.59,308.74,1843.09,1632.5,9735.44,2233.15,13311.66,3275.93,19588.06,3212.57,19205.67,5285.94,31596.91,4649.67,27804.58,1315.2,7812.56
601388.SH,20250815,12233.0,289.64,11140.0,264.3,10146.0,1265.38,48596.34,1057.22,40559.0,2376.54,91211.54,2349.49,90157.0,3373.94,129427.46,3634.51,139513.34,657.11,24995.34
603815.SH,20250815,14494.0,253.58,3079.0,915.72,11099.0,2125.83,25712.0,2618.14,31563.0,5087.47,61377.0,4940.54,59623.0,6219.66,75091.0,5212.13,62974.0,3474.15,41811.0
002494.SZ,20250815,8852.0,0.0,0.0,224.03,4368.0,1247.47,24367.0,561.25,10964.0,2173.22,42344.0,2146.32,41864.0,2330.69,45411.0,2819.78,54926.0,-47.4,-1010.0
601138.SH,20250815,409498.0,146930.45,332970.92,144335.92,326966.47,240849.01,542630.68,279560.81,629645.44,329902.21,742268.89,316624.91,712960.76,305787.2,688842.5,282947.24,637140.32,51932.6,116345.21
002319.SZ,20250815,4904.0,0.0,0.0,404.21,3247.0,850.2,6850.0,1139.65,9180.0,1875.55,15103.0,1855.75,14947.0,2133.0,17171.0,1459.15,11750.0,52.56,400.0
002180.SZ,20250815,19421.0,1259.42,5358.0,4378.5,18623.0,7390.72,31355.01,6161.96,26109.0,8569.14,36349.0,8089.6,34294.01,8804.06,37316.3,7393.27,31352.3,5303.39,22453.73
603230.SH,20250815,6662.0,105.2,800.0,114.31,869.0,562.3,4265.0,719.5,5461.0,1154.71,8754.0,861.04,6526.0,2600.65,19717.0,2728.0,20680.0,-338.84,-2574.0
600916.SH,20250815,9449.0,368.53,4533.0,565.64,6952.0,2183.72,26863.0,2716.85,33408.27,5005.91,61569.57,5060.16,62235.01,5135.65,63157.62,4351.17,53527.91,-618.84,-7707.35
002838.SZ,20250815,22606.0,2032.76,8183.58,1218.4,4992.0,8835.61,35939.05,8505.86,34597.15,9337.47,37999.69,10399.22,42258.97,8957.83,36477.5,9040.19,36751.7,4483.94,18153.46
002101.SZ,20250815,17639.0,737.62,5606.0,922.16,7050.0,5680.2,43251.0,3961.79,30165.17,5238.61,39894.39,5762.1,43875.11,5383.92,41010.33,6394.3,48671.44,3706.8,28256.08
688271.SH,20250815,16601.0,2824.97,2195.55,4723.93,3679.15,11206.31,8706.54,8986.49,6980.03,20476.06,15901.38,21119.68,16394.4,24228.18,18800.41,23905.42,18550.3,-152.73,-125.64
600864.SH,20250815,77540.0,11366.82,155185.39,7807.73,106525.03,20175.99,275723.24,20416.36,279037.16,32228.92,440825.38,34285.56,469032.45,41183.88,563614.52,42445.96,580753.89,10317.02,140272.59
300698.SZ,20250815,22143.0,2740.4,5697.0,4167.36,8681.0,13477.17,28033.0,13678.63,28460.71,15971.32,33223.14,17622.28,36645.86,13098.75,27246.0,9819.37,20411.57,274.78,587.4
688606.SH,20250815,1735.0,0.0,0.0,0.0,0.0,426.99,572.4,429.8,575.2,1316.06,1761.67,1590.33,2128.64,2054.52,2747.92,1777.44,2378.15,147.87,193.61
002696.SZ,20250815,7479.0,250.39,3870.0,270.38,4183.0,957.18,14789.0,807.38,12470.0,1945.59,30049.0,2171.3,33540.0,2058.41,31799.0,1962.5,30314.0,-289.1,-4547.0
603979.SH,20250815,24430.0,942.08,1753.0,1156.45,2151.0,5953.71,11059.27,3818.46,7083.17,11371.61,21123.07,11486.31,21338.91,18325.9,34051.53,20132.09,37413.79,-868.88,-1663.23
688607.SH,20250815,8107.0,915.13,2829.6,449.08,1389.86,3741.55,11673.64,4170.29,12986.22,5412.72,16854.6,5818.5,18119.41,6121.2,19061.06,5752.72,17923.41,1014.55,3143.5
300606.SZ,20250815,23212.0,3002.47,13438.74,1454.98,6478.0,8023.76,35745.0,7059.92,31410.0,10797.72,48089.0,11194.32,49922.5,8458.85,37698.5,10573.58,47160.74,4887.44,21717.76
301273.SZ,20250815,4507.0,0.0,0.0,0.0,0.0,634.48,2273.5,508.88,1819.0,1199.35,4282.0,1658.68,5927.0,2531.54,9039.0,2197.8,7848.5,467.32,1666.5
300870.SZ,20250815,55216.0,62679.91,27099.35,70129.55,29945.34,77402.53,33382.48,88696.22,38285.6,83752.17,35824.54,82087.68,35233.99,56306.51,23921.73,39227.68,16763.17,31139.38,12843.2
002947.SZ,20250815,35606.0,6375.13,16709.07,2709.35,7125.62,10448.92,27486.9,9588.39,25239.08,11845.61,31189.11,12896.91,33957.89,15371.72,40473.52,18846.72,49536.01,1075.38,2817.74
300323.SZ,20250815,25051.0,2884.48,37000.0,1854.78,23713.0,7355.32,94592.0,5956.1,76668.5,7024.44,90349.5,8304.78,106858.0,7230.96,93249.0,8379.53,107951.0,5145.41,65769.5
300213.SZ,20250815,50199.0,6102.19,56068.0,6351.07,58675.0,22821.91,210331.0,20035.37,184648.0,25988.34,239568.0,23353.78,215209.0,16086.7,148447.0,21258.93,195882.0,4738.55,42786.0
300481.SZ,20250815,10745.0,570.22,3676.0,852.83,5513.0,1495.32,9653.0,1986.36,12822.0,2913.65,18825.0,3617.23,23372.0,4308.74,27842.48,2831.5,18289.48,1658.69,10701.44
000768.SZ,20250815,33938.0,8383.79,30217.2,10923.06,39388.0,18828.53,67890.0,21818.61,78693.17,24455.59,88203.45,22817.35,82293.8,18249.12,65842.27,14358.0,51777.95,1167.39,4129.36
600888.SH,20250815,31115.0,1235.85,15892.0,1785.32,23035.0,5639.11,72766.17,6379.47,82349.36,11121.8,143611.14,10642.78,137359.17,15688.94,202625.53,14878.13,192151.31,5797.08,74769.84
301168.SZ,20250815,4136.0,116.57,297.0,351.63,900.0,1599.21,4079.0,1339.52,3424.8,2392.61,6108.0,2350.84,5997.0,2256.04,5764.8,2322.43,5927.0,1102.54,2811.08
301600.SZ,20250815,8919.0,2236.89,1870.62,1502.81,1262.79,6091.05,5110.57,6459.02,5423.96,7501.64,6303.22,8889.78,7458.22,7630.3,6402.87,6608.28,5542.31,4449.79,3733.74
601018.SH,20250815,26379.0,3516.97,96620.0,1353.96,37180.54,6857.41,188307.56,5555.17,152488.54,7445.86,204396.52,9164.96,251614.45,9009.18,247288.46,10755.33,295329.01,-12011.11,-330258.28
002681.SZ,20250815,71777.0,5632.62,81599.18,5041.79,73092.0,13995.24,202877.95,17721.99,257102.35,21874.63,317156.73,24037.38,348401.01,27969.97,405478.94,22671.3,328517.44,-905.53,-13956.52
603416.SH,20250815,8847.0,738.44,1255.0,955.39,1619.0,3852.56,6530.8,4139.5,7016.0,7082.1,12019.0,6634.17,11254.0,7267.07,12321.0,7211.11,12236.8,2818.07,4745.8
688273.SH,20250815,12611.0,4373.39,9139.71,4541.1,9453.99,12928.73,26848.41,12292.78,25558.23,17274.99,35923.6,17845.31,37117.62,11125.06,23121.76,11022.96,22903.64,-8977.07,-18753.54
002439.SZ,20250815,28114.0,3801.76,23291.0,5723.6,35136.0,9757.45,59861.0,12123.7,74388.98,14659.1,89937.95,13932.07,85450.55,13733.0,84250.53,10171.94,62364.95,-9.61,-245.72
000680.SZ,20250815,14751.0,1607.37,16150.0,1985.98,19988.5,6351.44,63891.94,4279.58,43095.0,6258.91,63031.0,7152.04,71972.11,6268.95,63126.72,7069.07,71144.05,2489.9,25016.14
605151.SH,20250815,5395.0,0.0,0.0,0.0,0.0,322.27,1652.0,185.53,952.0,915.93,4699.0,1108.89,5687.0,2561.55,13137.0,2505.32,12849.0,-37.31,-192.0
603958.SH,20250815,3309.0,108.6,661.0,141.95,863.0,406.9,2468.0,738.79,4490.0,1639.34,9956.0,1630.14,9899.0,2410.09,14643.0,2054.05,12476.0,-444.07,-2712.0
000685.SZ,20250815,18952.0,1071.5,10373.0,632.59,6144.0,5134.02,49568.0,4530.64,43801.24,5824.89,56337.6,5553.68,53701.52,5750.82,55667.48,7064.31,68299.32,82.03,652.46
603105.SH,20250815,9495.0,0.0,0.0,0.0,0.0,928.53,11071.0,979.82,11687.0,3929.71,46842.0,4178.38,49791.2,4351.42,51843.9,4051.46,48278.7,1310.63,15615.1
002110.SZ,20250815,42034.0,801.63,18198.0,1782.72,40225.0,5097.5,114724.5,4035.61,90646.5,9988.23,224372.0,7872.63,177134.5,9308.42,210288.5,11504.83,259577.0,1171.11,25501.0
301287.SZ,20250815,4330.0,178.48,419.0,131.3,309.0,2011.34,4731.01,1865.91,4390.42,2896.53,6821.0,3398.77,8001.0,2460.0,5792.58,2150.38,5063.17,940.49,2202.79
002554.SZ,20250815,11941.0,0.0,0.0,508.95,17672.0,1253.37,43453.0,1258.56,43624.3,2152.59,74611.09,1652.74,57258.0,2348.91,81385.19,2334.6,80894.98,-888.91,-31003.28
688091.SH,20250815,11150.0,0.0,0.0,610.3,810.07,4979.43,6606.15,4005.15,5302.63,7659.62,10143.25,8363.95,11078.95,12740.43,16847.26,12400.09,16405.01,487.95,611.52
300475.SZ,20250815,29982.0,3103.52,8625.0,5463.0,15254.0,17636.67,49233.34,15260.5,42615.13,20763.33,57998.15,23948.4,66895.28,18095.5,50564.94,14927.11,41657.02,3552.57,9730.31
605020.SH,20250815,32723.0,938.81,3313.47,1438.88,5099.0,6654.68,23413.75,6065.46,21333.46,11522.55,40541.26,10560.71,37146.2,16830.51,59240.55,17881.5,62930.37,1211.1,4230.53
603180.SH,20250815,5188.0,139.29,675.8,266.72,1296.0,916.94,4428.28,337.01,1625.8,1610.01,7772.0,1475.86,7116.16,2419.99,11657.48,3006.64,14495.6,-1319.63,-6380.28
301265.SZ,20250815,6938.0,124.68,1105.0,454.72,4050.52,789.42,7024.0,1219.51,10858.96,2318.52,20656.0,2039.19,18167.65,2697.11,24026.35,2216.31,19734.22,569.19,5067.09
000155.SZ,20250815,10582.0,703.41,6873.0,2106.18,20607.0,5566.11,54423.0,4882.79,47730.66,5012.57,49012.6,5236.73,51200.94,4180.81,40875.46,3237.21,31645.46,560.38,5425.66
002678.SZ,20250815,6540.0,0.0,0.0,0.0,0.0,647.86,13370.0,280.62,5792.0,1491.1,30755.4,1198.88,24732.99,1132.28,23361.59,1791.74,36962.0,-357.09,-7403.61
002385.SZ,20250815,26655.0,5038.87,121802.0,4961.18,120017.17,10118.17,244691.5,11174.77,270129.0,9781.09,236478.65,8258.69,199635.57,6829.93,165110.83,7373.43,178301.24,-8953.49,-216877.02
002264.SZ,20250815,10933.0,390.36,5839.0,881.06,13203.0,2303.65,34405.0,2236.86,33470.0,3726.21,55682.22,3089.69,46134.22,2897.4,43315.0,3110.02,46434.0,-1059.85,-15956.78
688601.SH,20250815,6919.0,1011.47,2374.0,1120.39,2621.7,3325.84,7809.0,4716.68,11064.67,5312.62,12473.17,5693.85,13372.38,6095.25,14287.78,4214.26,9885.2,3462.38,8092.47
603980.SH,20250815,8744.0,263.87,4690.0,461.58,8177.0,1233.54,21862.6,2207.9,39121.2,4420.73,78343.6,3746.91,66399.2,5100.78,90381.2,4602.55,81580.0,114.65,1834.6
300721.SZ,20250815,8807.0,118.64,800.0,212.01,1438.0,1348.28,9114.0,1957.94,13242.0,3540.46,23958.1,3523.29,23829.8,3635.39,24586.7,2949.53,19949.0,724.05,4899.4
001279.SZ,20250815,2936.0,0.0,0.0,0.0,0.0,638.63,1612.11,472.56,1194.0,1665.07,4207.65,1775.28,4485.09,1739.86,4397.0,1795.73,4537.67,-82.49,-210.12
300135.SZ,20250815,9693.0,345.31,7863.77,697.02,15875.0,2809.14,63977.84,3745.47,85321.0,4243.36,96632.0,3933.1,89559.24,3435.47,78225.0,2457.69,55943.37,-687.27,-15869.13
002686.SZ,20250815,20963.0,349.95,4980.0,0.0,0.0,2140.33,30437.0,2325.43,33109.79,4573.47,65092.79,3740.43,53237.0,5119.45,72917.06,6117.34,87080.06,-1595.65,-22800.65
002777.SZ,20250815,27089.0,1032.61,5149.0,1068.89,5332.0,5423.13,26978.0,6055.34,30126.0,8084.84,40235.0,9724.97,48391.93,11141.51,55439.66,8832.88,43951.73,4086.19,20283.66
300726.SZ,20250815,18999.0,1089.74,3043.0,2287.17,6386.0,4420.16,12346.0,6456.26,18031.0,6718.77,18772.0,7596.3,21199.69,11161.46,31146.08,7050.39,19690.39,5058.96,14091.24
300145.SZ,20250815,139069.0,22518.17,415768.8,24323.8,447912.14,62082.74,1145932.62,60923.65,1122698.76,71250.64,1313905.49,70016.14,1293900.74,52661.07,971532.83,53249.03,982628.1,12226.23,221591.24
300250.SZ,20250815,14793.0,193.64,1151.0,1031.17,6203.0,3798.38,22718.0,3633.29,21720.0,6812.04,40719.31,6449.07,38533.44,6320.38,37783.0,6010.92,35914.87,1109.57,6533.81
600478.SH,20250815,53671.0,1843.32,30220.6,3125.07,51295.71,8878.53,145630.87,8790.58,144073.56,16673.81,273500.95,16699.32,273878.86,25548.94,418978.05,24329.63,399082.34,-7298.83,-120195.27
301311.SZ,20250815,12538.0,1317.35,5988.0,339.4,1540.0,4301.83,19627.0,4087.83,18671.24,5361.55,24493.0,7035.08,32099.25,5491.51,25077.81,5009.93,22875.32,-122.03,-601.97
002126.SZ,20250815,96350.0,24559.26,73062.79,19743.15,58997.0,46037.37,137612.66,43258.81,128926.05,49343.6,147429.77,53506.59,159873.94,47230.83,140910.58,50662.51,151218.81,26294.71,78784.22
600569.SH,20250815,15221.0,0.0,0.0,2.37,105.0,663.55,29429.0,750.08,33199.0,1622.8,71963.0,1538.42,68160.0,3824.2,169362.0,3819.67,169290.0,-394.84,-17902.0
300600.SZ,20250815,49715.0,3345.31,15699.0,3892.14,18431.0,19924.01,93760.16,16739.7,78919.63,30096.52,142091.76,29775.08,140548.84,22046.94,104492.88,25005.84,118144.33,1953.52,8248.94
002652.SZ,20250815,18605.0,122.92,3160.0,1276.41,32835.0,2601.19,66796.1,2645.05,68073.86,3795.83,97626.4,3454.49,88740.9,5053.18,129899.16,4197.18,107831.9,-2696.6,-69537.1
688693.SH,20250815,5292.0,0.0,0.0,125.47,331.93,1164.27,3057.55,1457.62,3834.11,3015.57,7930.74,3203.65,8420.62,4624.22,12163.38,4017.32,10565.01,574.12,1505.65
600908.SH,20250815,19831.0,3772.11,62257.0,637.71,10530.0,1241.84,20506.0,2274.76,37510.0,3871.32,63932.93,5232.49,86360.73,6547.48,108106.07,7287.8,120401.27,-2316.16,-38471.9
605055.SH,20250815,6447.0,46.27,633.0,0.0,0.0,703.79,9676.25,537.6,7391.25,2558.14,35167.75,2621.95,36028.0,3685.27,50671.25,3833.91,52729.0,6.97,-17.75
002515.SZ,20250815,13825.0,409.23,5671.0,1570.81,21774.0,5220.69,72250.0,5749.27,79589.01,4746.99,65675.18,3792.75,52450.59,3850.26,53268.0,3114.34,43050.58,-763.4,-10709.64
688595.SH,20250815,10384.0,2.74,7.0,489.85,1238.93,3913.71,9976.22,4470.25,11384.82,7893.51,20106.19,8144.07,20758.59,9499.02,24213.63,8204.81,20920.7,2211.22,5562.54
601995.SH,20250815,92388.0,33231.75,88209.75,36269.67,96597.75,54600.69,144977.42,55840.46,148207.06,72416.17,192330.64,70185.0,186319.55,73680.34,195637.99,71633.81,190031.44,20792.06,55206.3
300503.SZ,20250815,40048.0,2162.02,8687.0,2219.29,8940.0,12171.66,48993.5,9109.5,36671.0,17540.24,70629.0,17002.55,68500.54,15300.75,61657.0,18843.32,75854.96,6335.89,25465.5
002532.SZ,20250815,34596.0,4092.8,41005.0,2571.15,25862.0,11581.13,116773.73,11199.29,113021.07,10564.6,106633.0,12772.66,128761.34,11425.4,115325.0,11120.83,112092.32,6330.77,63766.01
301413.SZ,20250815,28548.0,7750.89,8135.7,6613.39,6881.71,19243.26,20351.5,22071.28,23189.52,21908.27,23106.87,28365.58,29953.53,24179.84,25341.49,16032.02,16910.8,17317.98,18144.42
688676.SH,20250815,39580.0,10781.42,21513.72,12342.87,24507.08,39207.06,77510.46,40467.49,80171.41,48982.02,96961.08,47410.0,93757.29,34094.4,67594.97,32844.55,65144.45,13863.36,27683.29
605589.SH,20250815,35465.0,3122.66,9534.23,7310.8,22309.0,19458.1,59271.88,19753.23,60095.0,25965.82,79217.03,22673.23,69215.38,24729.47,75457.96,23538.77,71861.72,19052.33,57903.74
300928.SZ,20250815,6139.0,467.09,1313.0,423.7,1195.0,1387.88,3898.0,1336.67,3757.0,2254.37,6349.0,2387.71,6724.0,3101.89,8734.67,3063.15,8618.67,74.75,208.67
001231.SZ,20250815,4831.0,105.5,500.0,341.26,1604.0,547.89,2569.0,694.63,3272.0,1492.66,6998.5,1579.61,7382.0,2410.07,11255.88,1940.62,9065.38,-706.99,-3337.02
688272.SH,20250815,3081.0,359.31,1251.5,144.85,500.0,735.26,2585.13,1118.15,3928.66,1857.77,6531.66,1855.2,6523.72,2200.22,7735.7,2034.37,7151.61,-102.03,-375.95
002133.SZ,20250815,14782.0,0.0,0.0,128.44,3916.0,889.6,27094.0,1042.67,31763.0,1910.14,58233.0,2133.43,64938.0,3334.76,101542.16,2829.95,86252.16,-172.4,-5340.84
600860.SH,20250815,43427.0,9082.87,64526.51,6651.23,47805.02,13419.61,97641.66,15333.13,111251.0,19678.7,143675.34,22100.04,160933.12,23847.51,174211.44,21944.28,160065.81,15140.35,110625.89
300305.SZ,20250815,8348.0,0.0,0.0,178.06,2590.0,952.37,13857.0,1171.42,17070.0,2090.31,30457.0,1949.49,28383.0,2761.77,40233.0,2505.49,36504.0,-785.76,-11459.0
300640.SZ,20250815,12221.0,244.7,3655.0,199.2,3000.0,1851.23,27726.0,1298.09,19452.0,3036.16,45487.0,2889.02,43263.0,2985.48,44733.0,3731.26,55886.0,-513.73,-7781.0
600027.SH,20250815,28011.0,2284.01,43146.0,1735.3,32791.79,6824.9,129041.21,7164.0,135397.0,11473.05,216870.24,10608.72,200515.58,12692.61,239825.55,13766.55,260178.63,-4292.23,-81479.02
688328.SH,20250815,7104.0,0.0,0.0,485.94,1831.01,1272.46,4777.45,1508.9,5665.4,3220.59,12082.54,3080.94,11546.39,4731.78,17748.2,4149.06,15565.39,348.96,1296.25
002236.SZ,20250815,46382.0,12936.42,77277.8,13549.74,80932.95,19249.46,114975.49,19038.83,113754.0,22956.31,137188.67,23269.88,139083.16,19113.36,114240.64,18397.09,109912.49,10347.73,61543.24
603713.SH,20250815,11110.0,1112.21,1908.0,468.51,800.0,2910.09,4990.0,3294.41,5668.0,5709.28,9804.0,6092.74,10458.0,7857.66,13502.44,7733.6,13278.44,105.99,180.44
300031.SZ,20250815,31142.0,6304.63,24025.0,14439.54,55038.83,18072.45,68822.67,15968.37,60815.97,19317.94,73607.16,15614.86,59494.2,14835.59,56532.85,12507.84,47638.68,3776.42,14315.9
603366.SH,20250815,11322.0,153.4,1608.0,107.55,1125.0,1988.59,20826.82,1446.3,15142.44,3809.18,39893.73,3990.76,41788.73,5657.39,59241.35,6063.95,63513.73,-2201.09,-23113.8
603667.SH,20250815,80924.0,9601.3,23615.82,9900.08,24387.13,30719.46,75768.78,28154.47,69465.0,58601.36,144649.35,60487.19,149268.5,59743.97,147768.96,60124.35,148682.28,-5323.65,-13285.33
300430.SZ,20250815,52866.0,7657.96,30854.8,8633.74,34867.2,33364.35,134726.31,32631.1,132016.92,37679.8,152264.83,37062.31,149731.52,26300.75,106408.44,26675.72,107638.74,-9363.5,-38232.28
688580.SH,20250815,7145.0,468.15,845.45,353.48,649.15,4019.95,7262.57,4353.98,7858.97,8759.55,15827.49,8716.56,15745.97,6567.34,11859.13,6390.97,11540.55,564.87,995.3
603006.SH,20250815,6907.0,0.0,0.0,0.0,0.0,234.88,1799.0,344.18,2636.0,1505.8,11524.0,1661.31,12709.0,3081.81,23568.0,2817.0,21546.0,187.52,1419.0
300457.SZ,20250815,32504.0,8363.7,39214.0,8272.77,38808.45,16450.66,77237.9,19009.52,89243.41,16404.52,77046.27,17151.21,80545.25,13517.99,63486.11,10303.38,48387.17,10145.29,47560.0
603059.SH,20250815,6797.0,5.06,16.0,0.0,0.0,1235.26,3908.0,1637.02,5181.0,4616.57,14601.98,4215.81,13332.49,5286.17,16720.81,5290.24,16733.3,-1207.75,-3834.83
002714.SZ,20250815,88930.0,21454.92,46525.77,23482.07,50981.0,56803.89,123238.51,43809.23,95043.12,60139.83,130497.06,76154.02,165192.07,45547.35,98815.29,40500.67,87860.44,-11741.27,-25575.41
000851.SZ,20250815,316.0,0.0,0.0,0.0,0.0,34.4,2000.0,122.17,7103.0,30.24,1758.0,20.24,1177.0,77.78,4522.0,0.0,0.0,142.42,8280.0
001270.SZ,20250815,13081.0,3518.21,8055.3,10530.74,24248.4,13628.45,31188.82,17421.93,39845.76,16269.43,37269.58,11384.9,26021.56,9343.58,21421.78,3422.09,7819.76,-8282.35,-18991.88
002377.SZ,20250815,10945.0,660.27,21289.0,230.65,7474.0,1526.47,49265.0,1849.79,59702.0,2682.44,86562.02,2427.39,78330.0,2550.2,82334.0,2911.55,93944.02,0.48,-284.02
605366.SH,20250815,8941.0,0.0,0.0,57.77,904.0,712.4,11166.32,1111.94,17436.49,1972.16,30921.61,1978.19,31004.37,3506.29,54947.62,3042.96,47690.69,460.86,7223.21
001872.SZ,20250815,8403.0,391.21,1930.0,202.7,1000.0,668.69,3294.0,1292.41,6360.0,1791.23,8812.89,1506.64,7412.0,3132.04,15398.59,2981.41,14663.48,-1533.27,-7553.18
688033.SH,20250815,9889.0,0.0,0.0,0.0,0.0,1483.22,21921.96,2009.16,29677.43,3435.33,50703.26,3434.87,50703.25,4439.65,65558.47,3914.17,57803.01,731.52,10709.79
601607.SH,20250815,35735.0,2999.52,15896.0,1334.73,7076.0,4625.23,24521.0,3840.42,20365.0,10331.85,54769.55,7813.01,41408.31,16654.12,88257.16,21622.55,114594.4,-12893.07,-68387.05
002259.SZ,20250815,44171.0,3587.35,74289.01,7045.98,146728.99,9989.45,207382.65,11396.72,236486.83,16101.96,334800.8,13004.22,269913.65,14682.26,305411.85,12914.1,268754.84,2422.79,46876.69
600763.SH,20250815,22407.0,1341.28,2979.58,2369.6,5270.41,8915.92,19825.32,8492.46,18887.78,19069.01,42407.46,19526.31,43413.42,16134.97,35879.3,15072.8,33520.05,-2024.24,-4562.18
300645.SZ,20250815,19447.0,1010.16,5275.0,1309.12,6897.7,5839.97,30606.7,7476.12,39150.33,12260.16,64158.65,10516.99,55073.87,9929.52,52033.0,9737.57,50951.45,-4188.32,-22129.65
301446.SZ,20250815,9550.0,483.54,1780.5,758.12,2784.0,2488.38,9138.6,1977.24,7301.6,3681.63,13564.1,4041.76,14877.6,4171.07,15360.78,4047.49,14880.78,1411.82,5228.78
688590.SH,20250815,20382.0,975.03,4354.26,2625.55,11596.63,7858.13,34859.32,8977.62,39866.75,16077.11,71685.96,15577.58,69469.89,15035.73,67040.36,12765.27,57006.63,13507.57,59605.26
600012.SH,20250815,11610.0,205.53,1323.0,354.52,2277.0,985.98,6355.0,613.28,3945.0,1908.24,12285.31,1878.26,12093.54,5596.43,36026.13,5850.11,37673.9,-542.34,-3518.88
605196.SH,20250815,23438.0,4191.49,18846.0,1720.45,7839.0,5307.89,24600.0,6835.07,31586.56,8923.22,41559.0,10745.08,49806.0,13201.98,61400.0,12323.99,57173.44,1762.82,8778.12
300206.SZ,20250815,14603.0,173.44,1321.0,1311.52,9983.0,1851.47,14074.0,3173.08,24137.0,3241.0,24650.0,3070.21,23342.23,5549.06,42200.13,3260.15,24782.9,980.95,7393.13
301391.SZ,20250815,13208.0,2138.38,4158.0,2832.8,5563.4,4659.64,9111.2,3381.61,6618.0,7802.11,15225.8,6808.62,13274.4,6217.35,12167.6,7794.45,15206.8,1558.95,2981.8
605333.SH,20250815,8899.0,698.86,2054.0,797.19,2360.0,1638.59,4818.0,1761.98,5166.0,4137.2,12132.0,4448.99,13047.0,5963.89,17486.61,5430.39,15917.61,186.75,554.05
