TS_CODE,TRADE_DATE,UP_LIMIT,DOWN_LIMIT
159690.SZ,20250821,1.482,1.212
159691.SZ,20250821,1.418,1.16
159692.SZ,20250821,1.569,1.283
159695.SZ,20250821,1.811,1.481
159696.SZ,20250821,1.713,1.401
159697.SZ,20250821,1.144,0.936
159698.SZ,20250821,1.049,0.859
159699.SZ,20250821,1.238,1.013
159700.SZ,20250821,109.23,89.37
159701.SZ,20250821,1.03,0.842
159703.SZ,20250821,0.736,0.602
159706.SZ,20250821,0.868,0.71
159707.SZ,20250821,0.722,0.59
159708.SZ,20250821,0.915,0.749
159709.SZ,20250821,1.244,1.018
159711.SZ,20250821,1.483,1.213
159712.SZ,20250821,1.377,1.127
159713.SZ,20250821,1.28,1.048
159715.SZ,20250821,1.17,0.958
159716.SZ,20250821,1.026,0.84
159717.SZ,20250821,1.058,0.866
159718.SZ,20250821,1.164,0.952
159719.SZ,20250821,1.73,1.416
159720.SZ,20250821,0.769,0.629
159721.SZ,20250821,0.979,0.801
159723.SZ,20250821,1.104,0.904
159725.SZ,20250821,1.011,0.827
159726.SZ,20250821,1.44,1.178
159728.SZ,20250821,1.036,0.848
159729.SZ,20250821,1.047,0.857
159730.SZ,20250821,1.152,0.942
159731.SZ,20250821,0.82,0.671
159732.SZ,20250821,1.053,0.861
159735.SZ,20250821,0.935,0.765
159736.SZ,20250821,0.812,0.664
159738.SZ,20250821,1.729,1.415
159739.SZ,20250821,1.553,1.271
159740.SZ,20250821,0.814,0.666
159741.SZ,20250821,0.814,0.666
159742.SZ,20250821,0.837,0.685
159743.SZ,20250821,1.214,0.994
159745.SZ,20250821,0.712,0.582
159747.SZ,20250821,1.616,1.322
159748.SZ,20250821,0.921,0.753
159750.SZ,20250821,1.191,0.975
159751.SZ,20250821,1.249,1.022
159752.SZ,20250821,0.564,0.462
159755.SZ,20250821,0.855,0.699
159757.SZ,20250821,0.707,0.579
159758.SZ,20250821,1.181,0.967
159760.SZ,20250821,0.719,0.589
159761.SZ,20250821,0.636,0.52
159763.SZ,20250821,0.591,0.483
159766.SZ,20250821,0.778,0.636
159767.SZ,20250821,0.695,0.569
159768.SZ,20250821,0.649,0.531
159770.SZ,20250821,1.136,0.93
159773.SZ,20250821,1.09,0.726
159775.SZ,20250821,0.715,0.585
159776.SZ,20250821,1.551,1.269
159777.SZ,20250821,1.04,0.694
159778.SZ,20250821,1.06,0.868
159779.SZ,20250821,1.035,0.847
159780.SZ,20250821,0.83,0.554
159781.SZ,20250821,0.826,0.55
159782.SZ,20250821,0.829,0.553
159783.SZ,20250821,0.832,0.554
159786.SZ,20250821,1.119,0.915
159787.SZ,20250821,0.776,0.635
159788.SZ,20250821,1.506,1.232
159790.SZ,20250821,0.671,0.549
159791.SZ,20250821,1.114,0.912
159792.SZ,20250821,1.063,0.869
159793.SZ,20250821,1.156,0.946
159795.SZ,20250821,1.14,0.932
159796.SZ,20250821,0.743,0.608
159797.SZ,20250821,0.938,0.768
159798.SZ,20250821,1.055,0.863
159800.SZ,20250821,1.418,1.16
159801.SZ,20250821,0.766,0.626
159804.SZ,20250821,1.656,1.104
159805.SZ,20250821,1.466,1.2
159806.SZ,20250821,0.67,0.548
159807.SZ,20250821,0.655,0.536
159808.SZ,20250821,1.196,0.798
159810.SZ,20250821,1.26,0.84
159811.SZ,20250821,1.901,1.555
159812.SZ,20250821,8.082,6.612
159813.SZ,20250821,0.987,0.807
159814.SZ,20250821,0.636,0.424
159816.SZ,20250821,125.336,102.548
159819.SZ,20250821,1.357,1.111
159820.SZ,20250821,1.252,1.024
159821.SZ,20250821,1.174,0.782
159822.SZ,20250821,0.796,0.652
159824.SZ,20250821,1.031,0.843
159825.SZ,20250821,0.847,0.693
159827.SZ,20250821,0.912,0.746
159828.SZ,20250821,0.518,0.424
159830.SZ,20250821,8.441,6.907
159831.SZ,20250821,8.191,6.701
159834.SZ,20250821,8.458,6.92
159835.SZ,20250821,0.795,0.651
159836.SZ,20250821,1.228,0.818
159837.SZ,20250821,0.602,0.492
159838.SZ,20250821,0.691,0.565
159839.SZ,20250821,0.441,0.361
159840.SZ,20250821,0.685,0.561
159841.SZ,20250821,1.302,1.066
159842.SZ,20250821,1.36,1.112
159843.SZ,20250821,0.744,0.608
159845.SZ,20250821,3.309,2.707
159847.SZ,20250821,0.488,0.4
159848.SZ,20250821,1.137,0.931
159849.SZ,20250821,0.625,0.511
159850.SZ,20250821,1.015,0.831
159851.SZ,20250821,1.056,0.864
159852.SZ,20250821,1.016,0.832
159855.SZ,20250821,1.079,0.883
159856.SZ,20250821,0.882,0.722
159857.SZ,20250821,0.735,0.601
159858.SZ,20250821,0.809,0.662
159859.SZ,20250821,0.472,0.386
159861.SZ,20250821,0.981,0.803
159862.SZ,20250821,0.766,0.626
159863.SZ,20250821,0.575,0.471
159864.SZ,20250821,0.562,0.46
159865.SZ,20250821,0.705,0.577
159866.SZ,20250821,1.329,1.087
159867.SZ,20250821,0.716,0.586
159869.SZ,20250821,1.554,1.272
159870.SZ,20250821,0.714,0.584
159871.SZ,20250821,1.507,1.233
159872.SZ,20250821,1.106,0.905
159873.SZ,20250821,0.715,0.585
159875.SZ,20250821,0.561,0.459
159876.SZ,20250821,0.771,0.631
159877.SZ,20250821,0.711,0.581
159880.SZ,20250821,1.499,1.227
159881.SZ,20250821,1.447,1.184
159883.SZ,20250821,0.611,0.5
159885.SZ,20250821,0.693,0.567
159886.SZ,20250821,0.92,0.752
159887.SZ,20250821,1.521,1.245
159888.SZ,20250821,1.334,1.092
159889.SZ,20250821,1.154,0.944
159890.SZ,20250821,1.648,1.348
159891.SZ,20250821,0.537,0.439
159892.SZ,20250821,1.018,0.833
159895.SZ,20250821,1.107,0.905
159896.SZ,20250821,1.031,0.843
159898.SZ,20250821,0.664,0.544
159899.SZ,20250821,1.057,0.865
159901.SZ,20250821,3.433,2.809
159902.SZ,20250821,4.252,3.479
159903.SZ,20250821,1.591,1.301
159905.SZ,20250821,1.916,1.568
159906.SZ,20250821,1.242,1.016
159907.SZ,20250821,1.088,0.89
159908.SZ,20250821,2.91,1.94
159909.SZ,20250821,0.955,0.781
159910.SZ,20250821,2.46,2.012
159912.SZ,20250821,1.785,1.461
159913.SZ,20250821,2.571,2.103
159915.SZ,20250821,3.106,2.07
159916.SZ,20250821,5.506,4.505
159918.SZ,20250821,2.459,2.012
159919.SZ,20250821,4.945,4.046
159920.SZ,20250821,1.714,1.402
159922.SZ,20250821,3.001,2.455
159923.SZ,20250821,2.105,1.723
159925.SZ,20250821,4.826,3.948
159928.SZ,20250821,0.927,0.759
159929.SZ,20250821,1.614,1.32
159930.SZ,20250821,1.484,1.214
159931.SZ,20250821,2.256,1.846
159933.SZ,20250821,3.463,2.833
159934.SZ,20250821,8.031,6.571
159935.SZ,20250821,2.327,1.904
159936.SZ,20250821,2.361,1.931
159937.SZ,20250821,8.093,6.621
159938.SZ,20250821,0.792,0.648
159939.SZ,20250821,0.842,0.689
159940.SZ,20250821,1.452,1.188
159941.SZ,20250821,1.39,1.138
159943.SZ,20250821,1.425,1.166
159944.SZ,20250821,1.244,1.018
159945.SZ,20250821,1.218,0.996
159948.SZ,20250821,3.454,2.302
159949.SZ,20250821,1.434,0.956
159952.SZ,20250821,1.896,1.264
159954.SZ,20250821,1.159,0.949
159956.SZ,20250821,1.98,1.32
159957.SZ,20250821,2.047,1.365
159958.SZ,20250821,1.89,1.26
159959.SZ,20250821,1.65,1.35
159960.SZ,20250821,1.033,0.845
159961.SZ,20250821,2.045,1.673
159964.SZ,20250821,2.028,1.352
159965.SZ,20250821,1.731,1.417
159966.SZ,20250821,0.632,0.422
159967.SZ,20250821,0.649,0.433
159968.SZ,20250821,9.296,7.606
159969.SZ,20250821,1.45,1.186
159970.SZ,20250821,5.775,4.725
159971.SZ,20250821,2.178,1.452
159972.SZ,20250821,127.5,104.318
159973.SZ,20250821,1.745,1.427
159974.SZ,20250821,1.857,1.519
159975.SZ,20250821,0.705,0.577
159976.SZ,20250821,1.431,1.171
159977.SZ,20250821,3.25,2.166
159980.SZ,20250821,1.862,1.524
159981.SZ,20250821,1.451,1.187
159982.SZ,20250821,1.921,1.571
159985.SZ,20250821,2.229,1.823
159991.SZ,20250821,0.724,0.482
159992.SZ,20250821,1.023,0.837
159993.SZ,20250821,1.528,1.25
159994.SZ,20250821,1.455,1.191
159995.SZ,20250821,1.539,1.259
159996.SZ,20250821,1.639,1.341
159997.SZ,20250821,1.488,1.218
159998.SZ,20250821,1.124,0.92
160105.SZ,20250821,1.388,1.136
160106.SZ,20250821,1.709,1.399
160119.SZ,20250821,2.064,1.688
160125.SZ,20250821,1.957,1.601
160127.SZ,20250821,0.956,0.782
160128.SZ,20250821,1.113,0.911
160133.SZ,20250821,4.05,3.314
160135.SZ,20250821,1.269,1.039
160140.SZ,20250821,1.389,1.137
160142.SZ,20250821,1.266,1.036
160143.SZ,20250821,1.29,0.86
160211.SZ,20250821,3.014,2.466
160212.SZ,20250821,4.103,3.357
160215.SZ,20250821,2.512,2.056
160216.SZ,20250821,0.597,0.489
160218.SZ,20250821,0.8,0.654
160219.SZ,20250821,0.677,0.554
160220.SZ,20250821,2.46,2.012
160221.SZ,20250821,1.791,1.465
160222.SZ,20250821,0.91,0.744
160223.SZ,20250821,1.739,1.159
160225.SZ,20250821,1.731,1.417
160311.SZ,20250821,1.394,1.14
160314.SZ,20250821,1.375,1.125
160322.SZ,20250821,1.282,1.049
160323.SZ,20250821,1.873,1.533
160324.SZ,20250821,2.023,1.655
160325.SZ,20250821,1.171,0.781
160326.SZ,20250821,0.846,0.692
160416.SZ,20250821,1.837,1.503
160421.SZ,20250821,2.288,1.872
160505.SZ,20250821,1.2,0.982
160512.SZ,20250821,2.362,1.932
160513.SZ,20250821,2.38,1.948
160515.SZ,20250821,1.136,0.93
160518.SZ,20250821,2.475,2.025
160526.SZ,20250821,1.46,1.194
160527.SZ,20250821,1.034,0.846
160529.SZ,20250821,1.303,0.869
160607.SZ,20250821,0.828,0.678
160610.SZ,20250821,1.098,0.898
160611.SZ,20250821,1.41,1.154
160613.SZ,20250821,1.43,1.17
160615.SZ,20250821,1.403,1.148
160616.SZ,20250821,2.133,1.745
160617.SZ,20250821,1.251,1.023
160618.SZ,20250821,1.758,1.438
160620.SZ,20250821,2.292,1.876
160621.SZ,20250821,1.553,1.271
160622.SZ,20250821,1.227,1.004
160625.SZ,20250821,1.071,0.877
160626.SZ,20250821,1.233,1.009
160628.SZ,20250821,0.704,0.576
160629.SZ,20250821,1.313,1.075
160630.SZ,20250821,1.183,0.968
160631.SZ,20250821,1.568,1.283
160632.SZ,20250821,0.414,0.338
160633.SZ,20250821,1.397,1.143
160635.SZ,20250821,1.08,0.884
160637.SZ,20250821,1.454,0.97
160638.SZ,20250821,2.424,1.984
160639.SZ,20250821,1.082,0.886
160641.SZ,20250821,111.077,90.881
160642.SZ,20250821,1.91,1.562
160643.SZ,20250821,1.384,1.132
160644.SZ,20250821,1.592,1.302
160645.SZ,20250821,1.207,0.987
160706.SZ,20250821,1.221,0.999
160716.SZ,20250821,2.44,1.996
160717.SZ,20250821,0.886,0.725
160719.SZ,20250821,1.758,1.438
160722.SZ,20250821,1.574,1.288
160723.SZ,20250821,1.554,1.272
160726.SZ,20250821,1.056,0.864
160805.SZ,20250821,0.789,0.645
160806.SZ,20250821,1.942,1.589
160807.SZ,20250821,1.838,1.504
160812.SZ,20250821,2.452,2.006
160813.SZ,20250821,1.742,1.426
160910.SZ,20250821,1.077,0.881
160916.SZ,20250821,4.51,3.69
160918.SZ,20250821,2.871,2.349
160919.SZ,20250821,3.286,2.688
160921.SZ,20250821,1.557,1.274
160924.SZ,20250821,1.143,0.935
160925.SZ,20250821,1.412,1.156
160926.SZ,20250821,1.156,0.77
161005.SZ,20250821,2.918,2.388
161010.SZ,20250821,1.445,1.183
161014.SZ,20250821,1.537,1.257
161015.SZ,20250821,1.422,1.164
161017.SZ,20250821,2.47,2.021
161019.SZ,20250821,1.294,1.058
161024.SZ,20250821,1.339,1.095
161025.SZ,20250821,1.205,0.986
161026.SZ,20250821,1.188,0.972
161027.SZ,20250821,1.344,1.1
161028.SZ,20250821,0.978,0.8
161029.SZ,20250821,2.025,1.657
161030.SZ,20250821,1.221,0.999
161031.SZ,20250821,1.252,1.024
161032.SZ,20250821,2.113,1.729
161033.SZ,20250821,2.309,1.889
161035.SZ,20250821,1.43,1.17
161036.SZ,20250821,0.854,0.698
161037.SZ,20250821,2.253,1.843
161038.SZ,20250821,1.491,1.22
161039.SZ,20250821,2.603,2.129
161040.SZ,20250821,1.762,1.174
161115.SZ,20250821,1.89,1.546
161116.SZ,20250821,1.426,1.166
161117.SZ,20250821,1.156,0.946
161118.SZ,20250821,1.431,1.171
161119.SZ,20250821,1.925,1.575
161121.SZ,20250821,1.844,1.508
161122.SZ,20250821,0.685,0.561
161123.SZ,20250821,1.511,1.237
161124.SZ,20250821,1.322,1.082
161125.SZ,20250821,3.037,2.485
161126.SZ,20250821,1.975,1.616
161127.SZ,20250821,1.405,1.149
161128.SZ,20250821,6.015,4.921
161129.SZ,20250821,1.289,1.055
161130.SZ,20250821,4.121,3.371
161131.SZ,20250821,1.093,0.895
161132.SZ,20250821,1.944,1.59
161133.SZ,20250821,1.153,0.943
161216.SZ,20250821,1.467,1.201
161217.SZ,20250821,1.727,1.413
161219.SZ,20250821,2.93,2.398
161222.SZ,20250821,2.796,2.288
161224.SZ,20250821,1.296,1.06
161225.SZ,20250821,2.459,2.012
161226.SZ,20250821,1.146,0.938
161227.SZ,20250821,1.495,1.223
161229.SZ,20250821,1.727,1.413
161232.SZ,20250821,1.368,1.12
161233.SZ,20250821,1.778,1.454
161505.SZ,20250821,1.414,1.157
161607.SZ,20250821,1.195,0.977
161610.SZ,20250821,1.597,1.307
161614.SZ,20250821,1.227,1.004
161626.SZ,20250821,1.2,0.982
161631.SZ,20250821,2.14,1.751
161706.SZ,20250821,4.385,3.587
161713.SZ,20250821,1.143,0.935
161715.SZ,20250821,1.933,1.581
161716.SZ,20250821,1.763,1.443
161720.SZ,20250821,1.496,1.224
161722.SZ,20250821,1.64,1.342
161724.SZ,20250821,2.132,1.744
161725.SZ,20250821,0.902,0.738
161726.SZ,20250821,0.484,0.396
161727.SZ,20250821,1.759,1.439
161728.SZ,20250821,1.393,1.139
161729.SZ,20250821,2.563,2.097
161810.SZ,20250821,3.376,2.762
161811.SZ,20250821,1.041,0.851
161812.SZ,20250821,1.301,1.065
161815.SZ,20250821,0.926,0.758
161816.SZ,20250821,0.96,0.786
161820.SZ,20250821,1.269,1.039
161831.SZ,20250821,0.903,0.739
161834.SZ,20250821,1.87,1.53
161837.SZ,20250821,1.322,1.082
161903.SZ,20250821,1.405,1.149
161908.SZ,20250821,1.337,1.094
161912.SZ,20250821,2.717,2.223
161914.SZ,20250821,0.851,0.567
162006.SZ,20250821,1.601,1.31
162105.SZ,20250821,1.574,1.288
162108.SZ,20250821,1.482,1.212
162207.SZ,20250821,1.562,1.278
162215.SZ,20250821,1.167,0.955
162216.SZ,20250821,1.684,1.378
162307.SZ,20250821,1.526,1.248
162411.SZ,20250821,0.767,0.627
162412.SZ,20250821,0.722,0.59
162414.SZ,20250821,1.956,1.6
162415.SZ,20250821,3.245,2.655
162509.SZ,20250821,0.97,0.794
162605.SZ,20250821,2.061,1.687
162607.SZ,20250821,0.541,0.443
162703.SZ,20250821,1.66,1.358
162711.SZ,20250821,1.734,1.418
162712.SZ,20250821,1.605,1.313
162715.SZ,20250821,1.317,1.077
162719.SZ,20250821,2.379,1.947
162720.SZ,20250821,1.229,0.819
162721.SZ,20250821,1.213,0.993
163001.SZ,20250821,1.684,1.378
163003.SZ,20250821,0.725,0.593
163005.SZ,20250821,1.119,0.915
163109.SZ,20250821,0.723,0.591
163110.SZ,20250821,2.519,2.061
163111.SZ,20250821,1.427,1.167
163113.SZ,20250821,1.205,0.986
163114.SZ,20250821,1.166,0.954
163115.SZ,20250821,1.331,1.089
163116.SZ,20250821,1.294,1.058
163118.SZ,20250821,0.792,0.648
163208.SZ,20250821,1.084,0.887
163302.SZ,20250821,0.99,0.81
163402.SZ,20250821,0.66,0.54
163406.SZ,20250821,1.964,1.607
163407.SZ,20250821,2.868,2.346
163409.SZ,20250821,1.47,1.202
163412.SZ,20250821,2.934,2.4
163415.SZ,20250821,4.453,3.643
163417.SZ,20250821,2.006,1.642
163418.SZ,20250821,0.76,0.622
163503.SZ,20250821,0.469,0.383
163801.SZ,20250821,0.959,0.785
163819.SZ,20250821,1.299,1.063
163821.SZ,20250821,2.123,1.737
163907.SZ,20250821,0.872,0.714
164105.SZ,20250821,1.805,1.477
164206.SZ,20250821,1.803,1.475
164208.SZ,20250821,1.506,1.232
164210.SZ,20250821,1.396,1.142
164403.SZ,20250821,1.327,1.085
164508.SZ,20250821,1.268,1.038
164509.SZ,20250821,0.79,0.646
164606.SZ,20250821,1.361,1.113
164701.SZ,20250821,1.515,1.239
164703.SZ,20250821,0.934,0.764
164705.SZ,20250821,1.293,1.058
164808.SZ,20250821,1.212,0.992
164810.SZ,20250821,1.142,0.934
164814.SZ,20250821,1.228,1.004
164824.SZ,20250821,1.658,1.356
164902.SZ,20250821,1.23,1.006
164906.SZ,20250821,1.42,1.162
165309.SZ,20250821,1.926,1.576
165311.SZ,20250821,1.834,1.5
165313.SZ,20250821,3.505,2.867
165508.SZ,20250821,2.228,1.823
165509.SZ,20250821,1.312,1.074
165511.SZ,20250821,2.036,1.666
165512.SZ,20250821,1.436,1.175
165513.SZ,20250821,0.937,0.767
165515.SZ,20250821,1.268,1.038
165516.SZ,20250821,6.431,5.261
165517.SZ,20250821,1.109,0.907
165519.SZ,20250821,1.177,0.963
165520.SZ,20250821,2.23,1.824
165521.SZ,20250821,1.51,1.236
165522.SZ,20250821,1.097,0.897
165525.SZ,20250821,0.822,0.672
165528.SZ,20250821,1.617,1.323
166001.SZ,20250821,1.487,1.217
166006.SZ,20250821,2.16,1.768
166008.SZ,20250821,1.234,1.01
166009.SZ,20250821,3.464,2.834
166011.SZ,20250821,2.423,1.983
166016.SZ,20250821,1.21,0.99
166023.SZ,20250821,1.294,1.058
166024.SZ,20250821,1.185,0.969
166025.SZ,20250821,0.822,0.672
166027.SZ,20250821,1.038,0.692
166105.SZ,20250821,1.121,0.917
166107.SZ,20250821,1.443,1.181
166401.SZ,20250821,1.231,1.007
167001.SZ,20250821,1.675,1.371
167002.SZ,20250821,3.685,3.015
167003.SZ,20250821,1.262,1.032
167301.SZ,20250821,1.274,1.042
167302.SZ,20250821,1.126,0.922
167501.SZ,20250821,1.142,0.934
167506.SZ,20250821,1.715,1.403
167508.SZ,20250821,1.818,1.488
168002.SZ,20250821,2.116,1.732
168101.SZ,20250821,1.442,1.18
168102.SZ,20250821,1.236,1.012
168103.SZ,20250821,1.395,1.141
168104.SZ,20250821,1.049,0.859
168105.SZ,20250821,1.662,1.36
168203.SZ,20250821,1.398,1.144
168204.SZ,20250821,1.943,1.589
168301.SZ,20250821,1.034,0.846
168401.SZ,20250821,3.211,2.627
168701.SZ,20250821,1.453,1.189
169101.SZ,20250821,1.892,1.548
169104.SZ,20250821,2.064,1.688
169105.SZ,20250821,1.815,1.485
169106.SZ,20250821,1.21,0.99
169201.SZ,20250821,1.81,1.481
180101.SZ,20250821,2.221,1.817
180102.SZ,20250821,1.986,1.625
180103.SZ,20250821,2.537,2.075
180105.SZ,20250821,2.618,2.142
180106.SZ,20250821,4.123,3.373
180201.SZ,20250821,10.119,8.279
180202.SZ,20250821,6.601,5.401
180203.SZ,20250821,8.406,6.878
180301.SZ,20250821,2.485,2.033
180302.SZ,20250821,3.4,2.782
180303.SZ,20250821,5.217,4.269
180305.SZ,20250821,4.411,3.609
180401.SZ,20250821,6.919,5.661
180402.SZ,20250821,8.083,6.613
180501.SZ,20250821,3.948,3.23
180502.SZ,20250821,4.023,3.291
180601.SZ,20250821,11.017,9.014
180602.SZ,20250821,4.711,3.855
180603.SZ,20250821,5.28,4.32
180605.SZ,20250821,5.621,4.599
180606.SZ,20250821,4.378,3.582
180701.SZ,20250821,4.609,3.771
180801.SZ,20250821,13.527,11.067
180901.SZ,20250821,6.545,5.355
200011.SZ,20250821,3.85,3.15
200012.SZ,20250821,2.09,1.71
200016.SZ,20250821,1.83,1.49
200017.SZ,20250821,1.83,1.49
200019.SZ,20250821,3.71,3.03
200020.SZ,20250821,3.08,2.52
200025.SZ,20250821,4.98,4.08
200026.SZ,20250821,8.49,6.95
200028.SZ,20250821,15.14,12.38
200029.SZ,20250821,4.88,4.0
200030.SZ,20250821,3.49,2.85
200037.SZ,20250821,2.15,1.76
200045.SZ,20250821,4.48,3.66
200055.SZ,20250821,1.87,1.53
200056.SZ,20250821,1.0,0.82
200058.SZ,20250821,2.11,1.73
200429.SZ,20250821,9.46,7.74
200468.SZ,20250821,4.43,3.63
200488.SZ,20250821,0.84,0.76
200505.SZ,20250821,2.5,2.04
200512.SZ,20250821,3.82,3.12
200521.SZ,20250821,5.01,4.1
200530.SZ,20250821,1.99,1.63
200539.SZ,20250821,2.08,1.7
200541.SZ,20250821,2.73,2.23
200550.SZ,20250821,12.08,9.88
200553.SZ,20250821,3.3,2.7
200570.SZ,20250821,2.23,1.83
200581.SZ,20250821,14.5,11.86
200596.SZ,20250821,119.7,97.94
200625.SZ,20250821,5.25,4.29
200706.SZ,20250821,3.43,2.81
200725.SZ,20250821,3.07,2.51
200726.SZ,20250821,5.39,4.41
200761.SZ,20250821,1.44,1.18
200771.SZ,20250821,12.27,10.04
200869.SZ,20250821,9.72,7.96
200992.SZ,20250821,2.76,2.26
201872.SZ,20250821,16.52,13.52
300001.SZ,20250821,28.42,18.94
300002.SZ,20250821,17.2,11.46
300003.SZ,20250821,21.64,14.42
300004.SZ,20250821,13.43,8.95
300005.SZ,20250821,11.02,7.34
300006.SZ,20250821,6.08,4.06
300007.SZ,20250821,57.6,38.4
300008.SZ,20250821,9.0,6.0
300009.SZ,20250821,14.09,9.39
300010.SZ,20250821,10.82,7.22
300011.SZ,20250821,9.84,6.56
300012.SZ,20250821,15.38,10.26
300013.SZ,20250821,5.0,3.34
300014.SZ,20250821,58.2,38.8
300015.SZ,20250821,15.89,10.59
300016.SZ,20250821,12.38,8.26
300017.SZ,20250821,14.69,9.79
300018.SZ,20250821,10.69,7.13
300019.SZ,20250821,26.1,17.4
300020.SZ,20250821,4.82,3.22
300021.SZ,20250821,6.54,4.36
300022.SZ,20250821,10.51,7.01
300024.SZ,20250821,24.67,16.45
300025.SZ,20250821,8.95,5.97
300026.SZ,20250821,5.17,3.45
300027.SZ,20250821,3.61,2.41
300029.SZ,20250821,8.15,5.43
300030.SZ,20250821,10.57,7.05
300031.SZ,20250821,31.81,21.21
300032.SZ,20250821,7.13,4.75
300033.SZ,20250821,463.8,309.2
300034.SZ,20250821,22.04,14.7
300035.SZ,20250821,22.37,14.91
300036.SZ,20250821,20.24,13.5
300037.SZ,20250821,49.15,32.77
300039.SZ,20250821,8.35,5.57
300040.SZ,20250821,9.06,6.04
300041.SZ,20250821,13.64,9.1
300042.SZ,20250821,32.34,21.56
300043.SZ,20250821,5.71,3.81
300044.SZ,20250821,5.05,3.37
300045.SZ,20250821,25.36,16.9
300046.SZ,20250821,57.29,38.19
300047.SZ,20250821,22.34,14.9
300048.SZ,20250821,8.22,5.48
300049.SZ,20250821,85.56,57.04
300050.SZ,20250821,7.9,5.26
300051.SZ,20250821,9.47,6.31
300052.SZ,20250821,13.56,9.04
300053.SZ,20250821,17.89,11.93
300054.SZ,20250821,37.8,25.2
300055.SZ,20250821,7.8,5.2
300056.SZ,20250821,17.94,11.96
300057.SZ,20250821,7.15,4.77
300058.SZ,20250821,8.65,5.77
300059.SZ,20250821,32.5,21.66
300061.SZ,20250821,16.08,10.72
300062.SZ,20250821,6.92,4.62
300063.SZ,20250821,11.51,7.67
300065.SZ,20250821,27.29,18.19
300066.SZ,20250821,9.02,6.02
300067.SZ,20250821,6.49,4.33
300068.SZ,20250821,20.78,13.86
300069.SZ,20250821,25.66,17.1
300070.SZ,20250821,5.68,3.78
300071.SZ,20250821,6.43,4.29
300072.SZ,20250821,4.31,2.87
300073.SZ,20250821,52.42,34.94
300074.SZ,20250821,6.5,4.34
300075.SZ,20250821,22.78,15.18
300076.SZ,20250821,8.22,5.48
300077.SZ,20250821,32.83,21.89
300078.SZ,20250821,4.26,2.84
300079.SZ,20250821,7.39,4.93
300080.SZ,20250821,5.38,3.58
300081.SZ,20250821,6.86,4.58
300082.SZ,20250821,9.58,6.38
300083.SZ,20250821,11.64,7.76
300084.SZ,20250821,10.0,6.66
300085.SZ,20250821,54.32,36.22
300086.SZ,20250821,8.58,5.72
300087.SZ,20250821,11.22,7.48
300088.SZ,20250821,7.92,5.28
300091.SZ,20250821,3.59,2.39
300092.SZ,20250821,16.51,11.01
300093.SZ,20250821,16.28,10.86
300094.SZ,20250821,5.1,3.4
300095.SZ,20250821,13.62,9.08
300096.SZ,20250821,4.8,3.2
300097.SZ,20250821,6.83,4.55
300098.SZ,20250821,7.07,4.71
300099.SZ,20250821,9.13,6.09
300100.SZ,20250821,59.48,39.66
300101.SZ,20250821,29.89,19.93
300102.SZ,20250821,16.79,11.19
300103.SZ,20250821,9.28,6.18
300105.SZ,20250821,9.58,6.38
300106.SZ,20250821,15.24,10.16
300107.SZ,20250821,9.89,6.59
300109.SZ,20250821,21.6,14.4
300110.SZ,20250821,4.32,2.88
300111.SZ,20250821,4.79,3.19
300112.SZ,20250821,11.8,7.86
300113.SZ,20250821,27.23,18.15
300115.SZ,20250821,31.4,20.94
300118.SZ,20250821,13.08,8.72
300119.SZ,20250821,27.88,18.58
300120.SZ,20250821,11.11,7.41
300121.SZ,20250821,17.57,11.71
300122.SZ,20250821,27.94,18.62
300123.SZ,20250821,8.1,5.4
300124.SZ,20250821,82.66,55.1
300125.SZ,20250821,8.5,5.66
300126.SZ,20250821,9.71,6.47
300127.SZ,20250821,38.02,25.34
300128.SZ,20250821,6.98,4.66
300129.SZ,20250821,9.17,6.11
300130.SZ,20250821,39.36,26.24
300131.SZ,20250821,11.3,7.54
300132.SZ,20250821,7.56,5.04
300133.SZ,20250821,10.62,7.08
300134.SZ,20250821,16.34,10.9
300135.SZ,20250821,5.42,3.62
300136.SZ,20250821,32.6,21.74
300137.SZ,20250821,8.48,5.66
300138.SZ,20250821,16.72,11.14
300139.SZ,20250821,22.97,15.31
300140.SZ,20250821,7.85,5.23
300141.SZ,20250821,11.76,7.84
300142.SZ,20250821,15.74,10.5
300143.SZ,20250821,12.64,8.42
300144.SZ,20250821,10.56,7.04
300145.SZ,20250821,6.19,4.13
300146.SZ,20250821,14.98,9.98
300147.SZ,20250821,13.22,8.82
300148.SZ,20250821,6.42,4.28
300149.SZ,20250821,16.0,10.66
300150.SZ,20250821,6.54,4.36
300151.SZ,20250821,16.67,11.11
300152.SZ,20250821,3.49,2.33
300153.SZ,20250821,59.88,39.92
300154.SZ,20250821,11.87,7.91
300155.SZ,20250821,6.44,4.3
300157.SZ,20250821,6.3,4.2
300158.SZ,20250821,10.3,6.86
300159.SZ,20250821,3.9,2.6
300160.SZ,20250821,7.64,5.1
300161.SZ,20250821,35.75,23.83
300162.SZ,20250821,9.82,6.54
300163.SZ,20250821,4.12,2.74
300164.SZ,20250821,6.36,4.24
300165.SZ,20250821,5.77,3.85
300166.SZ,20250821,14.82,9.88
300167.SZ,20250821,8.11,5.41
300168.SZ,20250821,9.77,6.51
300169.SZ,20250821,10.27,6.85
300170.SZ,20250821,23.38,15.58
300171.SZ,20250821,18.17,12.11
300172.SZ,20250821,6.83,4.55
300173.SZ,20250821,7.48,4.98
