ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,udlimit_status
300802.SZ,20250818,22.93,11.6986,18.5563,100.0497,99.4394,4.1781,10.0184,9.7324,28929.5555,19858.8658,12519.812,663354.7076,455363.7928,0
000401.SZ,20250818,4.96,0.4608,1.2761,,,0.5032,0.5214,0.5101,265821.6238,263135.3638,95019.7423,1318475.254,1305151.4044,0
600191.SH,20250818,8.44,3.2405,6.9433,160.849,118.2506,2.4861,7.937,8.9015,48493.2,48493.2,22632.5707,409282.608,409282.608,0
300355.SZ,20250818,4.51,6.0871,6.5185,204.4872,151.495,1.7134,3.3722,3.3015,160424.2081,136606.5794,127567.1798,723513.1785,616095.6731,0
870299.BJ,20250818,20.28,5.28,7.5352,74.7001,71.8505,6.7912,15.73,15.4183,9010.9276,4508.0484,3158.8469,182741.6117,91423.2216,0
300476.SZ,20250818,231.77,4.9744,7.2235,173.1982,107.1823,20.6726,18.6317,15.8032,86268.8641,85520.8713,58893.9522,19994534.6325,19821172.3412,0
300416.SZ,20250818,16.91,5.6272,8.2935,37.4853,35.2471,3.2782,4.2456,4.0957,50854.7806,50514.3444,34274.1984,859954.3399,854197.5638,0
600250.SH,20250818,11.51,5.4076,11.5533,78.3289,113.2745,5.887,4.6044,4.7046,31059.3879,31059.3879,14537.4566,357493.5547,357493.5547,0
605358.SH,20250818,25.69,2.7101,3.6294,,,2.4522,5.5775,5.3337,67136.5928,67136.5928,50130.856,1724739.069,1724739.069,0
603682.SH,20250818,6.11,2.151,5.1214,195.685,51.9974,2.9767,2.8641,2.9001,47250.0,47250.0,19845.0,288697.5,288697.5,0
605289.SH,20250818,40.79,4.2404,9.1471,,,3.5062,6.4657,5.9497,10900.75,10833.75,5022.3,444641.5925,441908.6625,0
301518.SZ,20250818,24.86,11.5396,13.698,59.923,63.5569,2.4654,1.1426,1.1745,14017.8204,5345.5228,4503.2257,348483.0151,132889.6968,0
688298.SH,20250818,29.67,4.7464,9.2271,,,0.9171,7.2247,7.1468,20160.0,20160.0,10370.2233,598147.2,598147.2,0
603505.SH,20250818,17.2,2.5331,5.5911,56.3236,54.9697,9.4047,5.2599,4.5767,84166.8813,84166.8813,38132.3225,1447670.3584,1447670.3584,0
600573.SH,20250818,12.09,1.1659,2.3355,46.6218,41.475,2.2947,4.6711,4.6454,25000.0,25000.0,12480.5422,302250.0,302250.0,0
300249.SZ,20250818,18.99,23.3117,29.3488,,,25.9241,7.3083,6.9067,44048.7994,37359.6925,29674.7127,836486.7006,709460.5606,0
000059.SZ,20250818,5.33,1.6963,3.2027,,,0.8138,0.2464,0.2542,159944.2537,159944.2537,84712.3362,852502.8722,852502.8722,0
600830.SH,20250818,11.14,6.7168,9.8025,95.1848,91.5535,2.3183,15.0987,13.8962,45432.2747,45432.2747,31131.0133,506115.5402,506115.5402,0
688061.SH,20250818,35.35,3.6638,3.6638,,,1.6704,7.1845,7.057,11488.9391,4329.777,4329.777,406133.9972,153057.617,0
600868.SH,20250818,2.76,1.4603,1.5725,,,2.6602,14.663,14.1257,189814.8679,189814.8679,176264.8506,523889.0354,523889.0354,0
605168.SH,20250818,34.0,3.3269,7.6499,58.1305,52.1673,2.6749,1.7032,1.8133,21081.6986,21081.6986,9168.2743,716777.7524,716777.7524,0
838971.BJ,20250818,39.07,7.0489,14.0289,104.2611,124.8375,9.5521,16.1107,15.6275,10508.8002,8435.2802,4238.3702,410578.8238,329566.3974,0
002202.SZ,20250818,10.4,1.5798,2.6417,23.6184,20.9634,1.2029,0.775,0.7423,422506.7647,335482.5179,200628.4677,4394070.3529,3489018.1862,0
600052.SH,20250818,4.48,2.5157,4.1192,,,1.4859,8.4521,7.3897,84419.4741,84419.4741,51558.1371,378199.244,378199.244,0
601577.SH,20250818,9.85,0.4845,0.8337,5.0613,5.0101,0.5946,1.5273,1.5128,402155.3754,402068.3625,233673.4883,3961230.4477,3960373.3706,0
301035.SZ,20250818,67.06,0.5975,1.8383,41.8334,33.9876,2.7563,1.4161,1.4168,28077.0974,28031.7705,9110.8978,1882850.1516,1879810.5297,0
600125.SH,20250818,5.87,1.6855,2.4081,20.0656,20.9883,1.0415,0.5888,0.6269,130552.1874,130552.1874,91377.407,766341.34,766341.34,0
002535.SZ,20250818,4.08,2.4764,3.8138,34.306,35.8063,4.9523,1.9429,1.8815,80168.3074,74633.8485,48461.791,327086.6942,304506.1019,0
002242.SZ,20250818,10.18,0.9137,2.8147,63.4851,82.7413,2.2895,0.8778,0.8843,76301.7,76170.57,24725.7864,776751.306,775416.4026,0
603217.SH,20250818,18.5,1.5847,4.2047,18.5856,19.4201,1.1818,1.7344,1.7407,20808.76,20808.76,7842.4171,384962.06,384962.06,0
600308.SH,20250818,3.53,0.8066,1.3352,148.0715,,0.5834,0.4104,0.4217,151687.0176,151687.0176,91630.6913,535455.1721,535455.1721,0
605188.SH,20250818,12.24,4.927,33.6756,2298.1723,,5.235,2.2832,2.25,50135.15,50135.15,7335.1498,613654.236,613654.236,0
300499.SZ,20250818,30.94,26.5807,27.6872,,,6.9212,13.6625,12.9265,30524.8564,27140.8406,26056.188,944439.057,839737.6082,1
688026.SH,20250818,20.11,3.2093,5.7783,39.1013,35.0763,2.6474,5.0527,4.8317,14036.322,14031.8398,7793.3727,282270.4354,282180.2984,0
301181.SZ,20250818,34.78,38.72,38.72,33.0459,33.4322,2.9406,7.8225,7.7602,11554.0973,3754.0973,3754.0973,401851.5041,130567.5041,0
873679.BJ,20250818,22.3,4.9816,7.7748,53.8315,156.9451,2.5802,9.0763,13.1696,5585.0,2617.925,1677.4,124545.5,58379.7275,0
300943.SZ,20250818,18.08,8.5754,10.4208,68.3123,67.062,3.8367,7.2271,7.1811,20382.0,13434.0287,11054.9201,368506.56,242887.2389,0
688179.SH,20250818,15.59,2.6567,5.0117,52.5027,48.9931,5.2276,9.7183,9.1732,33260.2199,33260.2199,17631.1166,518526.8282,518526.8282,0
300858.SZ,20250818,19.6,4.1561,5.1661,54.7342,53.7022,2.916,17.0562,16.0697,26349.5118,18955.3454,15249.2782,516450.4313,371524.7698,0
002605.SZ,20250818,27.51,6.3189,9.9401,21.3147,21.722,3.3967,3.5119,3.7441,41762.4507,33721.5329,21436.6769,1148885.0188,927679.3701,0
300887.SZ,20250818,8.95,5.8091,9.9104,,,1.6516,3.1688,3.3485,54573.7213,36219.722,21230.6707,488434.8056,324166.5119,0
600076.SH,20250818,2.7,10.5001,17.066,,,0.939,6.0285,7.4515,134454.3367,134454.3367,82725.2982,363026.7091,363026.7091,0
300277.SZ,20250818,13.12,4.5974,6.5522,473.9981,538.7082,9.2558,19.6577,19.9437,34170.0,34131.4746,23948.8146,448310.4,447804.9468,0
002204.SZ,20250818,6.72,5.2102,11.6895,26.0684,24.2715,1.7488,0.9088,0.889,193137.0032,193137.0032,86084.3077,1297880.6615,1297880.6615,0
300366.SZ,20250818,8.59,9.2896,9.8289,,,2.9318,3.7131,3.5644,60757.615,53050.249,50139.3514,521907.9129,455701.6389,0
601390.SH,20250818,5.66,0.7582,1.7219,5.0215,5.2982,0.4574,0.121,0.1227,2474100.8919,2047485.7941,901613.2051,14003411.0482,11588769.5946,0
603225.SH,20250818,13.7,1.0789,2.6658,18.9807,18.4567,1.2323,0.3113,0.3109,152465.4505,151177.1505,61187.2409,2088776.6719,2071126.9619,0
300551.SZ,20250818,12.52,21.4002,26.7383,,,8.5874,14.2969,16.8713,34006.2839,33907.2858,27137.9321,425758.6744,424519.2182,0
000890.SZ,20250818,4.25,4.1149,6.9035,,,108.2411,5.7095,6.6244,41950.3968,41949.1046,25004.2336,178289.1864,178283.6946,0
836433.BJ,20250818,7.78,3.4185,6.4054,188.9675,187.9648,4.288,9.5978,9.2706,25591.9681,16935.5422,9038.2415,199105.5118,131758.5183,0
003015.SZ,20250818,17.51,14.2632,17.1147,72.9386,61.5178,4.7172,8.4408,8.1269,28106.6667,24740.1692,20618.1569,492147.7339,433200.3627,0
301082.SZ,20250818,19.35,4.2433,8.2888,,,4.3988,2.2913,2.187,22630.9174,20923.1511,10711.1406,437908.2517,404862.9738,0
603307.SH,20250818,39.55,3.2291,3.2291,18.672,20.2736,1.9595,3.2319,3.158,6787.7,1700.0,1700.0,268453.535,67235.0,0
839729.BJ,20250818,9.95,4.0429,4.1346,67.7529,68.5356,4.2817,10.1115,10.1507,27335.0,7682.5041,7512.2133,271983.25,76440.9158,0
688028.SH,20250818,25.72,2.5931,5.0257,39.1468,40.2087,2.0282,5.7217,5.6688,15094.9,14972.0604,7725.1439,388240.828,385081.3935,0
002319.SZ,20250818,12.41,3.4867,4.7118,,,14.416,6.5243,6.4548,20947.251,20000.0,14800.0041,259955.3849,248200.0,0
603032.SH,20250818,18.74,4.6632,10.5133,,,4.051,12.0161,10.7019,23351.468,23166.304,10275.4644,437606.5103,434136.537,0
600549.SH,20250818,24.75,4.5884,7.287,22.7397,23.3455,2.4148,1.1164,1.0559,158758.5826,155393.198,97847.5624,3929274.9194,3845981.6505,0
600917.SH,20250818,5.82,0.6199,1.3763,23.7395,23.9047,1.6417,0.8941,0.8898,156103.976,156103.976,70306.0631,908525.1403,908525.1403,0
000683.SZ,20250818,5.89,2.4022,3.1922,12.0933,16.2869,1.5406,1.6513,1.8086,371873.906,331870.9523,249739.212,2190337.3063,1954719.909,0
600874.SH,20250818,5.95,1.2761,3.0496,11.5756,11.5304,0.9676,1.9356,1.9268,157041.8085,123041.8085,51485.2899,934398.7606,732098.7606,0
688372.SH,20250818,67.96,10.1956,11.1649,78.9386,65.5359,3.8363,9.3997,8.5888,14894.3529,10325.8033,9429.3063,1012220.2231,701741.5923,0
300825.SZ,20250818,11.95,5.5009,6.4141,,,2.6605,6.1294,6.0275,49804.0481,48441.02,41544.329,595158.3748,578870.189,0
600067.SH,20250818,3.13,1.4806,2.3281,,,0.7406,0.5155,0.5082,139166.8739,139166.8739,88510.0741,435592.3153,435592.3153,0
002039.SZ,20250818,15.81,1.3228,2.1429,30.9776,31.8616,1.6819,3.4973,3.478,42755.8126,42755.8126,26391.5181,675969.3972,675969.3972,0
839273.BJ,20250818,38.46,5.5156,10.1674,45.7655,42.7464,6.5403,6.4371,6.05,10318.8407,6775.9167,3675.7567,396862.6133,260601.7563,0
600793.SH,20250818,25.3,3.167,7.0168,,,18.8176,2.0002,1.7935,17690.4002,17690.4002,7984.4982,447567.1251,447567.1251,0
833580.BJ,20250818,14.86,10.5596,15.9588,134.4868,125.0452,3.8598,11.1016,10.286,8600.0,5590.3561,3699.028,127796.0,83072.6916,0
002229.SZ,20250818,19.89,15.8688,17.8069,,,7.3805,19.3467,9.5627,49619.1488,49316.4301,43948.9216,986924.8696,980903.7947,0
000619.SZ,20250818,6.27,2.2876,3.4369,,,1.0788,0.5243,0.5266,44116.8831,36000.0,23962.0607,276612.857,225720.0,0
002790.SZ,20250818,7.6,1.4451,2.6451,17.541,22.0573,1.5362,1.3466,1.4133,41787.23,26069.75,14242.55,317582.948,198130.1,0
300097.SZ,20250818,5.57,2.1373,2.4928,,,3.4668,4.1849,4.8676,28854.9669,27000.9948,23150.5534,160722.1656,150395.541,0
601918.SH,20250818,6.56,1.2885,2.376,7.1017,7.3025,1.0534,1.3352,1.351,259054.18,259054.18,140483.1427,1699395.4208,1699395.4208,0
002985.SZ,20250818,29.89,3.1643,3.9251,614.0259,,3.901,18.4404,17.7081,33185.36,19808.3174,15968.7369,991910.4104,592070.6071,0
002538.SZ,20250818,5.35,1.6021,2.3738,14.6636,16.6071,0.8701,1.0663,1.0026,85355.5763,85355.0213,57606.9413,456652.3332,456649.364,0
603053.SH,20250818,10.29,1.5995,8.4186,18.7143,18.6192,1.9932,1.7344,1.702,88889.0,88889.0,16889.0,914667.81,914667.81,0
603679.SH,20250818,18.62,13.3675,20.9071,,,3.8039,8.3556,9.1081,16478.5986,16478.5986,10536.0112,306831.5059,306831.5059,0
600619.SH,20250818,22.72,19.0539,29.7323,720.4559,438.3688,3.9941,1.3008,1.2242,107334.4406,78917.4798,50574.145,2438638.4904,1793005.1411,0
300679.SZ,20250818,48.37,4.1776,5.7444,33.0198,35.198,4.2156,4.4084,4.2655,42482.0,35914.5259,26118.6935,2054854.34,1737185.6178,0
603757.SH,20250818,51.85,19.556,54.3311,33.46,33.6729,5.3406,4.4756,4.2464,16474.7529,16474.7529,5929.9529,854215.9379,854215.9379,1
603516.SH,20250818,126.69,6.0759,9.0429,300.1377,394.4072,18.2997,52.0354,56.0748,20326.6279,20326.6279,13657.3539,2575180.4887,2575180.4887,1
600771.SH,20250818,22.92,4.3115,5.0822,150.6875,115.9796,6.8686,9.1853,8.6622,48949.1141,48949.1141,41525.7673,1121913.6952,1121913.6952,0
000962.SZ,20250818,20.79,9.8716,16.7711,49.2361,47.7198,4.0183,8.1979,7.7178,50496.8262,50165.9588,29528.0574,1049829.0167,1042950.2835,0
002920.SZ,20250818,112.01,2.1823,4.4882,31.0044,26.019,6.4503,2.2507,2.0334,55494.9301,55313.5812,26894.658,6215987.1205,6195674.2302,0
605500.SH,20250818,10.07,3.4481,14.5763,21.577,21.8174,1.631,1.7662,1.7942,41440.0,41440.0,9802.8545,417300.8,417300.8,0
688039.SH,20250818,52.5,6.6296,12.5973,,,5.2909,18.9372,19.7853,11060.1424,11060.1424,5820.6388,580657.476,580657.476,0
300852.SZ,20250818,35.22,4.3282,11.9492,35.7641,40.9099,3.3304,3.5503,3.3502,14245.2043,13688.7188,4958.2564,501716.0954,482116.6761,0
002652.SZ,20250818,3.83,7.2923,10.417,279.8113,291.0188,7.4938,5.7623,6.0594,51206.4,51206.4,35846.4,196120.512,196120.512,0
832662.BJ,20250818,47.9,51.8362,51.8362,140.6848,147.301,9.407,12.0796,11.6458,8755.0002,2458.0687,2458.0687,419364.5096,117741.4907,0
600575.SH,20250818,3.51,0.9742,2.6527,15.9021,16.7575,1.1592,0.4544,0.4562,388626.1065,388626.1065,142729.1911,1364077.6338,1364077.6338,0
000509.SZ,20250818,3.43,2.3495,3.9519,,,27.2746,3.5653,3.708,107312.8052,107312.4808,63800.9873,368082.9218,368081.8091,0
603081.SH,20250818,13.78,8.4167,16.7879,92.4366,94.1014,1.9156,3.2404,3.2392,43339.2868,43339.2868,21728.5068,597215.3721,597215.3721,0
600200.SH,20250818,0.98,11.0585,13.3676,9.884,,0.3985,0.4358,0.5746,71087.948,71087.948,58808.3718,69666.189,69666.189,0
601698.SH,20250818,20.64,1.0672,6.7573,191.8431,209.2316,5.5677,34.3121,34.3906,422438.5412,422438.5412,66716.4021,8719131.4904,8719131.4904,0
002847.SZ,20250818,73.8,1.1873,3.0524,31.4576,30.5701,12.1809,3.7955,3.5832,27277.9679,24572.1263,9557.7958,2013114.031,1813422.9209,0
836504.BJ,20250818,28.79,8.0125,9.8895,78.9073,78.5252,6.4731,10.2124,10.2434,4333.31,1709.7703,1385.2703,124755.9949,49224.2869,0
301536.SZ,20250818,63.78,8.4026,11.2259,104.9598,104.8596,9.0925,11.4284,10.7919,42171.5232,18724.3602,14015.2362,2689699.7497,1194239.6936,0
300977.SZ,20250818,19.86,3.7202,9.097,,,2.2194,6.4346,6.4512,15222.6727,9473.1684,3874.0433,302322.2798,188137.1244,0
300185.SZ,20250818,3.07,3.8589,4.9302,289.1476,171.5276,1.799,1.9441,1.9382,389699.4967,364685.8822,285443.1232,1196377.4549,1119585.6584,0
002746.SZ,20250818,6.36,2.6077,4.0205,26.5492,22.1448,1.2172,1.0345,1.0286,86053.8727,70967.6227,46028.8634,547302.6304,451354.0804,0
301003.SZ,20250818,38.16,10.9189,19.2242,26.2768,26.4311,3.5288,5.7487,5.6826,9713.3323,7461.0103,4237.6864,370660.7606,284712.153,0
600066.SH,20250818,26.19,0.9332,1.5995,14.0866,13.7592,4.8503,1.5579,1.5663,221393.9223,221393.9223,129175.5584,5798306.825,5798306.825,0
301068.SZ,20250818,33.18,3.3965,4.6069,54.5408,59.0852,5.5222,4.9523,4.6945,14131.5742,10077.7827,7430.076,468885.632,334380.83,0
300870.SZ,20250818,249.0,10.4322,24.8261,99.5238,93.1275,11.4112,7.0233,6.6846,10711.3481,10711.3481,4501.0204,2667125.6769,2667125.6769,0
920082.BJ,20250818,22.71,12.4129,12.4593,49.7887,45.8044,6.4791,4.3665,4.6551,14535.5,3909.2415,3894.6953,330101.205,88778.8745,0
600782.SH,20250818,4.05,3.1774,5.9617,393.1979,64.0084,0.4922,0.3083,0.3283,318254.2149,314565.2149,167653.3152,1288929.5703,1273989.1203,0
301018.SZ,20250818,73.4,11.7841,24.8331,168.9857,163.7415,7.6625,6.4745,6.1985,26605.2564,19897.5414,9442.0114,1952825.8198,1460479.5388,0
300259.SZ,20250818,3.79,1.2277,2.2089,23.1382,21.7198,1.5307,4.9809,5.1037,116980.1516,116953.3231,64998.6077,443354.7746,443253.0945,0
603676.SH,20250818,12.83,1.1653,4.9091,22.68,23.6778,4.0106,4.2939,4.3679,43516.15,43516.15,10330.078,558312.2045,558312.2045,0
605303.SH,20250818,13.68,5.7146,13.5668,,,2.1796,3.0547,2.9309,16123.7408,16123.7408,6791.5808,220572.7741,220572.7741,1
301413.SZ,20250818,104.97,14.3686,17.9448,124.9946,114.4702,8.6281,10.9867,10.1502,9840.1985,5266.5263,4216.9579,1032925.6365,552827.2657,0
688539.SH,20250818,34.92,6.0022,7.5775,116.6648,159.6735,3.8421,18.7764,19.3235,18592.0,10472.0,8295.0,649232.64,365682.24,0
688479.SH,20250818,20.5,2.8141,3.577,36.6571,54.4892,1.6009,4.9739,5.4248,14431.74,6231.74,4902.54,295850.67,127750.67,0
000552.SZ,20250818,2.51,1.2604,2.2202,11.0622,18.4295,0.815,1.3987,1.5445,535180.7601,372577.5942,211507.7913,1343303.7079,935169.7614,0
688719.SH,20250818,42.2,2.6604,2.8458,66.589,104.2009,2.9103,5.0081,5.1228,11538.5418,8856.7578,8279.8307,486926.464,373755.1792,0
002709.SZ,20250818,20.48,3.9532,4.7492,81.0154,75.5182,3.0723,3.1319,2.8947,191434.4146,138490.455,115278.3023,3920576.811,2836284.5184,0
871857.BJ,20250818,19.8,2.5243,8.4235,89.7207,118.0883,3.8244,3.1334,3.2146,7400.7152,7400.7152,2217.8286,146534.161,146534.161,0
000068.SZ,20250818,3.95,11.2567,20.1179,303.2426,205.5533,5.7556,3.9378,4.0483,100667.1464,100667.1464,56326.7969,397635.2283,397635.2283,0
301135.SZ,20250818,31.43,12.1117,12.1117,83.8227,76.4284,2.591,2.5383,2.3688,10195.2,5558.9,5558.9,320435.136,174716.227,0
603026.SH,20250818,37.63,2.1839,3.4521,464.4979,,1.9669,1.375,1.2896,20268.0,20268.0,12822.4285,762684.84,762684.84,0
002079.SZ,20250818,10.32,3.45,4.4891,113.4554,81.1085,2.7405,1.4829,1.5486,81013.9316,80937.8478,62203.4223,836063.7741,835278.5893,0
688335.SH,20250818,14.59,2.2055,4.2679,,,1.8941,11.5563,10.1134,14803.4592,14803.4592,7650.0745,215982.4697,215982.4697,0
002558.SZ,20250818,28.31,2.8259,4.6532,38.4397,38.5626,4.297,18.7395,18.5654,193475.0611,193475.0611,117497.082,5477278.9797,5477278.9797,0
603205.SH,20250818,30.42,8.8328,8.8328,39.474,38.2494,3.3698,4.5378,4.4154,15600.0,3900.0,3900.0,474552.0,118638.0,0
600458.SH,20250818,14.71,3.3396,6.4861,30.7909,28.7515,1.8498,0.683,0.6846,93118.05,80974.9272,41692.7855,1369766.5155,1191141.1791,0
002584.SZ,20250818,9.64,13.9583,16.7676,91.3255,89.031,2.4425,0.7217,0.7418,58521.6422,43249.4046,36003.2866,564148.6308,416924.2603,0
002318.SZ,20250818,22.49,1.3373,2.1176,14.7457,14.1658,3.0444,2.0128,1.9257,97717.072,95476.1922,60296.5899,2197656.9493,2147259.5626,0
000823.SZ,20250818,13.84,7.1757,10.3234,34.4441,30.9281,1.6809,1.2911,1.2477,53699.1508,53696.8764,37324.1464,743196.2471,743164.7694,0
833429.BJ,20250818,21.97,7.4307,15.5794,30.6253,47.8415,3.2987,2.63,2.4971,12450.0,11328.8891,5403.3979,273526.5,248895.6935,0
000551.SZ,20250818,12.33,3.8053,5.9184,23.847,22.3349,2.2554,1.4257,1.4243,48473.3046,48298.2355,31054.109,597675.8457,595517.2437,0
600792.SH,20250818,3.74,1.8149,5.3144,,,1.4152,0.6219,0.6815,110992.36,105986.8113,36194.3684,415111.4264,396390.6743,0
603382.SH,20250818,32.31,13.5783,13.5783,35.3154,33.7164,3.428,1.0566,1.0628,18125.1368,3552.086,3552.086,585623.17,114767.8987,0
300176.SZ,20250818,7.37,2.7293,3.9428,102.5837,107.4927,3.0541,1.652,1.6284,38728.08,38728.08,26808.2764,285425.9496,285425.9496,0
000016.SZ,20250818,5.47,10.1655,15.132,,,5.5626,1.185,1.1764,240794.5408,159659.38,107257.1368,1317146.1382,873336.8086,0
300339.SZ,20250818,59.96,19.4025,20.4989,296.3944,286.4925,13.6792,14.0481,13.7952,79641.0841,77768.6667,73609.4256,4775279.4026,4663009.2553,0
600287.SH,20250818,5.96,2.2337,4.7379,53.4663,57.2428,1.2253,0.8051,0.8453,43884.7974,43679.6074,20592.4619,261553.3925,260330.4601,0
688387.SH,20250818,6.24,3.3625,4.2194,,,3.4845,3.2865,3.3663,341875.0,137875.0,109875.0,2133300.0,860340.0,0
600151.SH,20250818,7.84,2.0311,3.2614,,,2.3139,2.1023,2.3083,143425.2287,143425.2287,89318.9076,1124453.793,1124453.793,0
000536.SZ,20250818,4.92,3.9053,7.4157,,,16.6262,7.8258,8.5294,276603.2803,276308.2516,145509.2221,1360888.1391,1359436.5979,0
688269.SH,20250818,38.63,2.5,3.365,54.5162,47.1721,5.0113,2.9937,2.6735,13070.4,13070.4,9710.4,504909.552,504909.552,0
002885.SZ,20250818,16.98,19.0544,28.0421,120.8037,97.127,3.2618,1.5331,1.4329,27190.6715,23249.327,15797.721,461697.6021,394773.5725,0
001388.SZ,20250818,47.82,20.4066,20.4066,52.2477,51.7634,5.2365,7.4224,7.3003,15600.0,3057.2689,3057.2689,745992.0,146198.5988,0
002289.SZ,20250818,25.86,1.0091,1.8361,,,31.2655,32.9003,29.8977,28025.3733,27995.3733,15387.0492,724736.1535,723960.3535,0
600901.SH,20250818,5.67,1.7632,4.4591,11.1606,10.6895,1.361,6.2225,5.7943,579237.9763,578994.8431,228941.958,3284279.3256,3282900.7604,0
002353.SZ,20250818,45.95,1.3164,1.5865,17.9085,16.9238,2.1534,3.5228,3.0752,102385.5833,69324.389,57522.645,4704617.5526,3185455.6746,0
300435.SZ,20250818,17.04,3.3505,5.1052,,,2.1888,2.4194,2.5099,38571.3,36881.463,24205.23,657254.952,628460.1295,0
300084.SZ,20250818,8.32,5.1336,5.6947,,,3.2884,7.0775,6.9363,51024.7899,34459.7584,31064.5282,424526.252,286705.1899,0
002365.SZ,20250818,20.69,15.7286,17.6229,98.7109,212.2997,3.1344,7.2686,7.4964,29468.25,24556.0101,21916.3869,609698.0925,508063.849,0
300653.SZ,20250818,22.36,2.4103,4.2765,29.8932,42.325,4.7153,11.0807,11.4003,18000.0,18000.0,10145.1626,402480.0,402480.0,0
002206.SZ,20250818,6.49,6.435,7.7259,18.3718,15.8617,2.0437,1.2782,1.2627,116220.722,91617.4636,76308.735,754272.4858,594597.3388,0
603045.SH,20250818,18.62,4.3206,6.0228,55.2672,75.0119,2.6363,0.6549,0.5998,13544.5155,13544.5155,9716.3649,252198.8786,252198.8786,0
002363.SZ,20250818,8.44,3.4626,5.9986,74.8988,68.6559,1.6713,1.4778,1.4863,41689.5301,41575.8167,23998.6727,351859.634,350899.8929,0
688535.SH,20250818,93.17,12.6029,14.0462,187.6664,217.9264,7.3136,22.671,21.913,8069.6453,5245.5548,4706.5377,751848.8526,488728.3407,0
600640.SH,20250818,13.0,1.7365,5.6715,681.3811,658.5991,2.6096,4.8365,4.9577,79569.594,79569.594,24363.2395,1034404.722,1034404.722,0
002695.SZ,20250818,13.19,3.5341,9.6707,182.975,130.2979,2.6611,4.2427,4.4372,55946.6901,51133.6184,18686.453,737936.8424,674452.4267,0
301315.SZ,20250818,56.92,19.236,19.236,96.8653,100.504,5.0018,17.0569,18.0326,8800.0,3700.0,3700.0,500896.0,210604.0,0
000628.SZ,20250818,56.89,8.6198,10.0249,326.565,675.7009,9.5634,2.8119,2.9944,35228.0,19208.2585,16516.0285,2004120.92,1092757.8261,1
003029.SZ,20250818,29.3,15.2041,23.7426,,,5.0588,13.9501,16.6327,19362.0227,17324.6731,11094.1941,567307.2651,507612.9218,0
300571.SZ,20250818,33.42,8.7841,11.2193,,,3.2023,3.2316,4.3369,13952.8294,11560.347,9051.097,466303.5585,386346.7967,0
000338.SZ,20250818,15.39,1.8315,1.8601,11.7628,11.6495,1.5535,0.6219,0.6188,871567.1296,498516.6147,490852.1127,13413418.1245,7672170.7002,0
688512.SH,20250818,12.88,7.1727,7.798,,,3.2843,11.4754,10.8131,46684.3548,32457.0296,29854.1848,601294.4898,418046.5412,0
002735.SZ,20250818,15.58,12.0312,13.8047,,,3.4486,2.992,2.7985,38200.6553,28059.581,24454.7266,595166.2096,437168.272,0
603096.SH,20250818,19.14,2.6018,6.6036,23.3159,35.8004,1.6053,3.5977,4.328,15423.4624,15423.4624,6076.8624,295205.0703,295205.0703,0
688596.SH,20250818,38.96,5.9722,7.2269,21.5961,21.2134,3.239,2.0839,2.0509,29253.9068,29253.9068,24174.9808,1139732.2089,1139732.2089,0
301491.SZ,20250818,66.06,26.1779,26.1779,33.5959,34.5122,4.3241,5.8607,6.0216,12900.0,2706.6519,2706.6519,852174.0,178801.4245,0
300547.SZ,20250818,52.8,33.8128,39.1228,56.4917,56.4178,9.2391,8.4016,8.1108,21690.6174,17663.3031,15265.9274,1145264.5987,932622.4037,0
603391.SH,20250818,40.38,6.5674,6.5674,12.6226,14.5263,1.7861,3.4513,3.8147,9100.0,2275.0,2275.0,367458.0,91864.5,0
003043.SZ,20250818,45.27,4.4924,6.3466,75.1214,81.6438,3.6081,9.67,8.1639,13398.7726,7984.3282,5651.6061,606562.4356,361450.5376,0
300062.SZ,20250818,5.69,2.5613,3.0408,,,2.6608,2.7649,3.2508,55760.6117,38611.6997,32523.8397,317277.8806,219700.5713,0
920027.BJ,20250818,31.67,17.7791,17.7791,46.9807,45.7245,5.9532,7.4818,7.038,7920.35,2627.8,2627.8,250837.4845,83222.426,0
300593.SZ,20250818,19.98,11.4671,12.1768,,,4.4832,11.7595,11.3475,54249.8469,45026.3501,42402.4023,1083911.9411,899626.475,0
603530.SH,20250818,29.78,1.306,6.5094,41.3722,38.9658,7.3532,9.5588,8.5824,43168.4575,42746.4774,8576.2672,1285556.6644,1272990.097,0
688357.SH,20250818,34.8,2.6011,4.8606,46.5786,50.811,2.0751,4.4713,4.5542,10005.8481,10005.8481,5354.63,348203.5139,348203.5139,0
301389.SZ,20250818,52.1,25.9356,25.9356,179.6187,155.3146,6.7818,51.2963,48.8708,28350.0,8207.7047,8207.7047,1477035.0,427621.4149,0
002107.SZ,20250818,7.05,3.5014,7.1366,111.7843,58.1347,5.4839,5.3278,5.1251,57720.96,56961.665,27947.0287,406932.768,401579.7383,0
603833.SH,20250818,53.51,0.7987,3.1114,12.541,12.1213,1.8706,1.7224,1.7384,60915.2528,60915.2528,15637.4174,3259575.1773,3259575.1773,0
600545.SH,20250818,2.67,4.8084,8.9091,,,1.5365,1.1856,1.2478,178791.2222,178791.2222,96497.6549,477372.5633,477372.5633,0
002676.SZ,20250818,12.21,11.4966,18.6347,162.3336,145.1951,7.0101,3.2594,3.0731,72000.0,71996.8613,44418.391,879120.0,879081.6765,0
