ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,udlimit_status
300383.SZ,20250820,15.61,4.5447,5.9352,73.5635,97.9019,2.215,3.8538,3.933,179759.2847,179374.2765,137351.6488,2806042.4342,2800032.4562,0
688047.SH,20250820,135.68,1.9394,4.7172,,,19.4934,107.8967,106.8462,40100.0,40100.0,16486.6605,5440768.0,5440768.0,0
605003.SH,20250820,24.05,3.5031,13.1445,32.9185,39.4933,1.8617,4.8053,4.8975,11000.0,11000.0,2931.5404,264550.0,264550.0,0
002550.SZ,20250820,10.38,5.4548,6.6122,37.3122,32.1738,5.2538,8.7039,8.7626,127980.0,95773.958,79009.9409,1328432.4,994133.684,0
600834.SH,20250820,9.03,2.9066,6.9923,83.1893,90.1546,2.5373,7.3578,6.946,47738.1905,47738.1905,19843.8106,431075.8602,431075.8602,0
873665.BJ,20250820,15.7,4.5464,6.9069,32.8619,38.9998,2.9157,6.0602,6.3229,12999.0,6407.1668,4217.4313,204084.3,100592.5188,0
688676.SH,20250820,54.5,3.1601,6.0995,43.5762,42.6407,5.7495,3.6272,3.6074,45928.6072,45928.6072,23794.9995,2503109.0924,2503109.0924,0
300613.SZ,20250820,57.06,5.5161,10.2512,51.4425,56.1185,4.9548,7.403,7.5695,23228.4484,21907.9458,11788.5868,1325415.2657,1250067.3873,0
601022.SH,20250820,9.66,4.3883,4.3883,22.8292,22.4934,2.1843,2.398,2.3081,130863.3334,24863.3334,24863.3334,1264139.8006,240179.8006,0
600883.SH,20250820,8.44,1.251,2.325,27.6165,37.0089,2.0607,46.6703,42.1775,23608.8,23608.8,12702.9695,199258.272,199258.272,0
001390.SZ,20250820,26.33,44.859,44.859,31.3093,30.5914,3.5423,5.4473,5.2823,20000.0,4899.8847,4899.8847,526600.0,129013.9642,0
600368.SH,20250820,4.31,1.1646,2.3437,9.9359,10.4913,0.9945,3.8056,3.7571,160965.3858,160965.3858,79986.519,693760.8128,693760.8128,0
003023.SZ,20250820,23.32,4.6188,9.4066,22.4164,23.7585,1.6008,1.8874,1.9679,10534.16,10507.2344,5159.1901,245656.6112,245028.7062,0
430476.BJ,20250820,32.25,26.4059,33.071,210.1522,84.3664,6.2715,8.8539,7.9523,8517.98,8062.9983,6437.9983,274704.855,260031.6952,0
300165.SZ,20250820,4.81,2.8729,3.4058,,,1.8613,2.8003,2.8268,49551.1725,42053.211,35472.8422,238341.1397,202275.9449,0
002868.SZ,20250820,28.21,0.7634,1.9685,,,,6.7516,6.9492,15541.5837,15403.7868,5973.2501,438428.0762,434540.8256,0
002527.SZ,20250820,17.65,3.9407,4.6224,,,9.4477,3.4857,3.3851,66306.1291,52907.2832,45104.4035,1170303.1786,933813.5485,0
002133.SZ,20250820,3.38,2.5826,3.8899,,,0.9105,0.5628,0.627,77414.4175,76987.0201,51112.7811,261660.7312,260216.1279,0
836395.BJ,20250820,15.26,2.8711,5.1731,40.1821,36.341,11.7037,14.6233,13.0402,15258.5704,10373.8024,5757.417,232845.7843,158304.2246,0
001338.SZ,20250820,12.24,7.8139,7.8139,20.5115,21.3012,1.7343,1.4342,1.4013,50173.0834,23595.4481,23595.4481,614118.5408,288808.2847,0
002457.SZ,20250820,11.99,3.1087,4.331,14.9352,15.1752,1.6505,1.4192,1.4593,33348.68,33332.1649,23924.9245,399850.6732,399652.6572,0
000510.SZ,20250820,5.54,14.5829,16.2584,,,2.8161,1.7637,1.804,64854.3589,60666.4817,54414.8214,359293.1483,336092.3086,0
601231.SH,20250820,18.88,2.164,9.6127,25.0929,27.5313,2.3819,0.6832,0.6852,219627.3929,219627.3929,49442.6327,4146565.178,4146565.178,0
600207.SH,20250820,5.09,1.7951,3.9448,,,2.1279,1.2777,1.3716,108931.2554,108931.2554,49570.4638,554460.09,554460.09,0
600226.SH,20250820,3.19,4.1706,6.7552,50.0824,48.317,2.8858,7.1094,6.2762,297438.1224,297438.1224,183637.1575,948827.6105,948827.6105,0
688161.SH,20250820,31.39,0.6204,3.237,56.1158,52.1786,3.1886,8.6431,9.0008,40000.0,40000.0,7666.6667,1255600.0,1255600.0,0
600877.SH,20250820,14.23,2.1526,3.6676,245.4184,272.6249,6.8117,16.1305,16.1998,118405.9492,118405.9492,69495.3439,1684916.6571,1684916.6571,0
300841.SZ,20250820,83.7,5.1851,7.5544,27.2833,40.2994,3.2581,7.596,8.6428,12994.6899,11892.9275,8162.9608,1087655.5446,995438.0318,0
002801.SZ,20250820,40.18,7.4487,12.653,41.8307,38.7508,5.2615,6.5481,6.2458,22963.2,11580.27,6817.2,922661.376,465295.2486,0
873806.BJ,20250820,16.43,2.5615,7.8862,42.5605,42.9639,3.3181,2.1512,2.1366,30073.6667,30073.6667,9768.3387,494110.3439,494110.3439,0
300839.SZ,20250820,15.21,5.0055,9.4978,,,7.1903,1.8449,2.0793,27649.4881,27122.0363,14293.8209,420548.714,412526.1721,0
002731.SZ,20250820,13.57,4.3649,5.7032,16.0414,14.3374,1.958,0.7833,0.7748,25615.6,22965.64,17576.7158,347603.692,311643.7348,0
300883.SZ,20250820,6.76,3.298,4.5905,,,1.6453,2.8669,2.7459,34600.0,33067.4575,23757.44,233896.0,223536.0127,0
002102.SZ,20250820,4.22,3.3747,4.3407,,,3.6179,0.8507,0.8622,247562.679,217288.3984,168930.066,1044714.5054,916957.0412,0
603131.SH,20250820,20.9,9.4352,19.9143,529.3113,2894.4556,5.4925,6.1584,6.2365,31799.1057,31799.1057,15066.1458,664601.3091,664601.3091,0
873570.BJ,20250820,45.55,9.1163,13.2458,218.9594,411.7922,6.71,17.8121,20.1527,5016.9821,2462.8672,1695.0527,228523.5347,112183.601,0
000975.SZ,20250820,18.37,1.4855,2.2863,23.4725,18.9358,3.758,3.7546,3.1243,277672.2265,252743.2441,164212.4499,5100838.8008,4642893.3941,0
002037.SZ,20250820,11.88,4.691,8.4516,146.3969,126.9015,3.0428,0.8887,0.8608,48388.3566,48388.3566,26857.6012,574853.6764,574853.6764,0
600289.SH,20250820,6.81,1.0248,1.4888,,,3.5054,13.4186,13.7411,63105.2069,56592.2684,38956.2787,429746.459,385393.3478,0
300395.SZ,20250820,93.3,5.6507,7.0856,155.0777,142.5311,11.6698,27.9752,28.0394,52226.7673,51304.2984,40915.1221,4872757.3891,4786691.0407,0
601607.SH,20250820,19.02,0.3994,1.3402,15.4932,16.2394,0.9805,0.2562,0.2557,370836.1809,278920.7505,83117.2772,7053304.1607,5305072.6745,0
002458.SZ,20250820,9.04,1.7825,2.0639,19.8521,30.5847,2.3285,3.1896,3.2463,110641.2915,74886.871,64675.1728,1000197.2752,676977.3138,0
600882.SH,20250820,28.2,2.2346,4.7068,127.0888,93.3294,3.2148,2.9811,2.8163,51205.3647,51205.3647,24310.0793,1443991.2845,1443991.2845,0
001283.SZ,20250820,77.04,9.5342,9.5342,80.2201,45.602,2.571,1.433,1.3177,9502.0604,7226.6314,7226.6314,732038.7332,556739.6831,0
000718.SZ,20250820,2.3,1.5231,2.3072,42.255,57.5421,0.7475,3.2907,3.3899,303463.6384,228209.3122,150654.2061,697966.3683,524881.4181,0
002141.SZ,20250820,4.66,12.4906,18.2216,,,5.7631,10.9278,6.6992,103293.5798,103159.2875,70714.2228,481348.0819,480722.2798,1
835174.BJ,20250820,66.5,5.7879,10.4372,57.2008,69.6541,7.3266,7.4919,7.6944,9000.8718,8700.0759,4824.5679,598557.9747,578555.0474,0
600500.SH,20250820,4.18,1.9222,4.2087,,,1.2289,0.2834,0.2878,358852.3593,358672.2753,163817.1275,1500002.8619,1499250.1108,0
300542.SZ,20250820,21.92,4.0921,6.1586,,,11.7338,4.8496,5.103,29855.9899,24638.5295,16371.1141,654443.2986,540076.5666,0
000423.SZ,20250820,50.81,1.0223,1.543,21.0151,20.0915,3.2993,5.5264,5.2895,64397.6824,64301.8085,42602.1748,3272046.2427,3267174.8899,0
300015.SZ,20250820,13.24,1.3349,2.5263,34.7206,33.3128,6.0723,5.8842,5.6603,932539.667,793095.9173,419093.3864,12346825.1911,10500589.9451,0
300699.SZ,20250820,31.49,2.8413,4.5606,35.3209,40.7598,4.8698,10.6857,10.4942,83135.2,82144.3049,51177.0687,2617927.448,2586724.1613,0
600460.SH,20250820,28.25,3.7533,5.4893,213.8104,122.5142,3.823,4.1895,3.9989,166407.1845,166407.1845,113780.4915,4701002.9621,4701002.9621,0
002389.SZ,20250820,26.07,4.6236,7.4966,292.976,471.9303,3.263,10.064,10.6834,99092.9102,99081.0477,61109.498,2583352.1689,2583042.9135,0
688625.SH,20250820,34.92,1.6092,4.4161,26.2763,24.3707,4.6081,7.4555,7.0028,18832.0951,18832.0951,6862.0951,657616.7609,657616.7609,0
000650.SZ,20250820,6.38,2.4013,3.2515,18.5337,19.0471,1.4565,2.1919,2.3363,139993.8234,133138.5834,98324.1448,893160.5933,849424.1621,1
605058.SH,20250820,30.66,2.3366,7.7803,30.9689,29.8329,2.6227,3.389,3.2302,14292.395,14292.395,4292.395,438204.8307,438204.8307,0
300809.SZ,20250820,50.62,12.3539,16.2303,207.0672,219.6717,7.9606,28.7769,28.7057,25353.92,14111.2904,10741.0072,1283415.4304,714313.52,0
002279.SZ,20250820,7.62,11.4461,14.8277,,,5.0824,1.6274,1.8108,86220.6871,78972.7349,60962.157,657001.6357,601772.2399,0
002957.SZ,20250820,17.93,2.8311,7.1482,54.0287,50.1834,2.522,3.0765,3.0872,41998.2466,41002.5366,16239.3132,753028.5615,735175.4812,0
603299.SH,20250820,11.74,3.057,8.2272,11.9329,13.0408,1.5596,1.7172,1.7568,78165.8202,77724.7495,28880.4655,917666.7291,912488.5591,0
002108.SZ,20250820,3.95,6.8272,9.0831,42.5107,44.0561,1.3052,2.3938,2.3221,166539.4648,164836.3706,123896.8281,657830.886,651103.6639,0
300079.SZ,20250820,6.16,4.7151,4.842,360.0346,347.7989,2.083,13.1316,12.5667,142602.8062,128147.9656,124788.0026,878433.2862,789391.4681,0
600025.SH,20250820,9.24,0.1231,1.231,20.0457,19.0302,2.9221,6.6845,6.4349,1800000.0,1800000.0,180000.0,16632000.0,16632000.0,0
688132.SH,20250820,21.12,1.8913,2.4808,,,2.2442,9.2683,13.045,15222.5204,10849.5718,8271.4766,321499.6308,229142.9564,0
688259.SH,20250820,46.28,3.216,5.9748,85.4815,90.4911,3.4092,8.7314,9.2844,11170.0,11170.0,6012.366,516947.6,516947.6,0
301316.SZ,20250820,50.38,7.8529,8.6397,310.3258,371.3284,20.7659,11.6772,10.8215,40400.0,24282.6503,22071.3403,2035352.0,1223359.9221,0
601116.SH,20250820,10.94,1.7948,5.2552,42.0386,37.2156,1.8893,1.546,1.5413,54767.84,54767.84,18704.5426,599160.1696,599160.1696,0
605016.SH,20250820,21.08,1.4516,3.3995,36.0501,29.8486,4.9063,7.688,6.9712,42001.232,42001.232,17934.5871,885385.9706,885385.9706,0
600148.SH,20250820,22.39,2.9177,6.1506,,,6.8116,4.5901,4.596,14151.645,14151.645,6713.18,316855.3316,316855.3316,0
002352.SZ,20250820,48.0,0.7038,1.5917,23.7839,23.0528,2.5752,0.8505,0.8372,503942.1659,477200.9924,211008.2785,24189223.9632,22905647.6352,0
688312.SH,20250820,29.73,1.9045,3.685,44.9474,47.826,3.1649,8.6996,8.3054,14560.0816,14560.0816,7524.8903,432871.226,432871.226,0
300577.SZ,20250820,22.37,1.679,2.3433,14.0792,13.5699,2.5592,1.2651,1.1754,23979.2667,14021.1858,10046.2674,536416.1961,313653.9263,0
000912.SZ,20250820,4.53,0.7545,1.8959,93.1456,89.1385,1.1073,1.4013,1.3444,156800.0,156800.0,62401.1061,710304.0,710304.0,0
600094.SH,20250820,3.31,1.222,1.881,,,0.7883,1.8768,1.7399,236485.2045,216613.195,140716.9511,782766.0269,716989.6755,0
002778.SZ,20250820,18.8,3.683,5.2412,,,7.6561,4.7574,5.6799,12475.33,12343.129,8673.505,234536.204,232050.8252,0
300894.SZ,20250820,14.68,2.6945,5.0818,536.7456,,4.7367,4.3498,5.0282,40772.2935,29407.301,15592.391,598537.2686,431699.1787,0
000011.SZ,20250820,9.91,5.594,15.7469,,,1.7544,2.1601,2.0937,59597.9092,52647.5543,18702.6342,590615.2802,521737.2631,0
600941.SH,20250820,107.69,2.3864,2.5039,16.8208,16.3443,1.6692,2.2364,2.2428,2161335.4979,90276.7867,86040.0867,232754219.7689,9721907.1597,0
002918.SZ,20250820,11.84,12.9286,19.5214,39.3384,87.7109,1.567,1.0615,1.0927,41518.5333,21946.7884,14534.8559,491579.4343,259849.9747,0
002592.SZ,20250820,7.34,1.2403,1.9653,29.7171,21.3781,2.2339,3.1564,3.051,28333.1157,26271.637,16580.1814,207965.0692,192833.8156,0
002396.SZ,20250820,31.89,3.2927,4.4797,46.391,43.1323,2.8522,1.1201,1.0974,58860.9418,58328.0278,42872.8328,1877075.434,1860080.8065,0
300304.SZ,20250820,13.22,6.6741,11.5104,28.9445,29.4465,3.8101,5.4121,5.2891,87814.3718,85558.3384,49609.5743,1160905.9952,1131081.2336,0
300935.SZ,20250820,27.58,4.8493,6.9316,,,2.6671,16.3704,16.1297,7943.068,6027.3655,4216.7045,219069.8154,166234.7405,0
831832.BJ,20250820,23.22,4.6862,6.4951,72.577,114.0519,3.6396,5.776,5.8681,10787.035,8615.2895,6215.9459,250474.9527,200047.0222,0
301107.SZ,20250820,31.63,3.7441,7.5215,61.2117,41.2197,3.4877,5.9026,4.7624,10241.812,5957.665,2965.641,323948.5136,188440.944,0
300877.SZ,20250820,27.15,2.293,4.6265,105.3047,83.2624,2.0734,3.1557,3.1481,12000.0,11999.895,5947.5855,325800.0,325797.1493,0
600822.SH,20250820,13.03,12.7502,32.055,127.8761,124.0024,5.3323,1.4308,1.566,49597.2914,39614.7908,15757.1946,646252.7069,516180.7241,0
000637.SZ,20250820,4.33,5.0179,6.4126,,,3.6738,0.5995,0.6721,51987.5356,36801.4255,28797.7054,225106.0291,159350.1724,0
688513.SH,20250820,62.0,2.6413,5.2633,45.9422,47.9384,3.9369,8.1089,8.2004,17653.2256,17653.2256,8858.9506,1094499.9872,1094499.9872,0
688556.SH,20250820,12.83,8.2841,10.9602,,,2.8995,2.195,2.6259,76547.6919,76547.6919,57857.8448,982106.8871,982106.8871,0
603277.SH,20250820,17.57,0.4372,2.0795,19.9308,18.7149,3.9095,3.9174,3.9428,61369.9305,60974.6025,12818.6525,1078269.6789,1071323.7659,0
001965.SZ,20250820,11.0,0.255,1.2691,14.0963,14.0031,1.1669,5.9023,6.0056,682033.7394,682033.7394,137036.0134,7502371.1334,7502371.1334,0
600120.SH,20250820,6.43,2.9608,5.9063,23.454,20.825,1.4182,2.9444,3.4592,341538.1492,341538.1492,171211.5538,2196090.2994,2196090.2994,0
688175.SH,20250820,22.68,2.5311,2.9299,,,1.666,11.0062,10.8793,12931.7,7331.7,6333.7374,293290.956,166282.956,0
000685.SZ,20250820,10.19,0.9985,1.9775,12.5385,11.4253,0.8776,2.6472,2.6099,147511.1351,125396.2161,63317.5459,1503138.4667,1277787.4421,0
002986.SZ,20250820,12.5,1.7653,2.0621,15.6123,17.8199,1.2025,0.6225,0.6187,38350.0152,30194.1192,25847.7702,479375.19,377426.49,0
301325.SZ,20250820,64.8,9.1559,9.1559,303.7288,,3.2408,5.4882,4.7721,14389.266,5789.47,5789.47,932424.4368,375157.656,0
300268.SZ,20250820,11.23,1.3862,1.9794,,,,0.5724,0.6378,17420.0,13370.75,9364.1581,195626.6,150153.5225,0
600202.SH,20250820,6.03,2.9484,4.4693,314.2591,,2.8094,1.643,1.8532,38334.0672,38334.0672,25289.1287,231154.4252,231154.4252,0
600675.SH,20250820,3.05,0.525,1.877,,51.5726,1.2465,2.6499,1.5034,604613.5331,604613.5331,169128.0739,1844071.276,1844071.276,0
603018.SH,20250820,8.25,1.8109,1.8109,14.7435,16.2277,1.0975,1.274,1.3079,68379.3565,68379.3565,68379.3565,564129.6911,564129.6911,0
301187.SZ,20250820,33.09,8.4667,8.4667,33.284,31.0794,5.6007,4.7823,4.4317,25493.3525,6630.6711,6630.6711,843575.0342,219408.9067,0
002795.SZ,20250820,5.12,4.082,5.7793,,,4.5774,2.7726,3.0335,44575.4078,43477.2547,30708.7443,228226.0879,222603.5441,0
300575.SZ,20250820,6.98,3.7597,4.2658,284.054,,1.5822,1.3745,1.3332,47699.24,34270.8216,30204.6888,332940.6952,239210.3348,0
300247.SZ,20250820,4.88,3.1799,3.7215,83.7434,68.8222,3.5789,5.6965,5.1354,80404.0313,80327.5313,68636.3011,392371.6727,391998.3527,0
603038.SH,20250820,17.49,9.5447,17.5993,203.4157,170.9478,3.4708,4.4565,4.1723,26867.7106,26867.7106,14571.3357,469916.2584,469916.2584,1
002030.SZ,20250820,7.04,2.0639,3.0187,,,1.2455,11.5826,11.9927,140344.6032,140344.6032,95953.7128,988026.0065,988026.0065,0
600157.SH,20250820,1.44,1.542,1.891,20.1324,27.4389,0.6719,1.1079,1.1778,2181776.4145,2181776.4145,1779047.1763,3141758.0369,3141758.0369,0
001208.SZ,20250820,12.72,4.8588,5.9557,62.3343,56.3953,4.1864,1.6349,1.5955,53442.4,27007.2747,22033.035,679787.328,343532.5342,0
002772.SZ,20250820,8.25,1.7459,2.7369,25.3398,19.3605,0.9963,1.6764,1.6824,39324.1359,39013.5453,24886.7082,324424.1212,321861.7487,0
603212.SH,20250820,11.97,5.0167,8.9588,,,1.9829,1.7433,1.8961,43749.0636,43749.0636,24498.2398,523676.2913,523676.2913,0
920099.BJ,20250820,32.94,3.9978,4.1809,22.2718,21.661,3.1064,4.6517,4.6353,7839.9998,3938.4433,3765.9419,258249.5934,129732.3223,0
002394.SZ,20250820,10.98,12.2729,20.627,17.6345,13.9873,0.8575,0.8505,0.8937,32370.0,32328.5606,19235.1506,355422.6,354967.5954,0
002723.SZ,20250820,8.9,6.2124,8.9691,,,2.8144,1.9351,1.9878,33234.9876,31711.3683,21964.8834,295791.3896,282231.1779,0
300050.SZ,20250820,6.58,10.9827,13.3259,,,9.0407,12.7235,13.1187,54484.6718,54451.4549,44876.9849,358509.1404,358290.5732,0
603819.SH,20250820,12.58,2.6144,5.2872,,,3.4847,2.1385,2.046,21773.0187,21773.0187,10766.3388,273904.5752,273904.5752,0
870656.BJ,20250820,19.21,6.3604,6.3604,37.8521,40.6603,2.9726,11.5577,11.5527,10000.0,2500.0125,2500.0125,192100.0,48025.2401,0
000612.SZ,20250820,9.34,3.5256,4.672,18.9149,18.2756,1.7831,1.7223,1.6812,119219.9394,119142.0144,89906.1453,1113514.234,1112786.4145,0
301101.SZ,20250820,49.09,4.983,14.9659,55.956,54.4351,6.1203,12.8421,12.7583,20151.21,19091.685,6356.7036,989222.8989,937210.8167,0
605337.SH,20250820,13.98,12.0603,31.0349,24.3679,23.4046,3.5366,3.854,3.8935,39010.1844,39010.1844,15159.5446,545362.3779,545362.3779,0
300239.SZ,20250820,6.09,2.1265,2.9118,42.0442,45.7222,2.1534,4.0851,4.3493,59360.7933,58976.1783,43071.5339,361507.2312,359164.9258,0
601333.SH,20250820,2.92,0.8507,1.5907,19.5102,21.0758,0.762,0.7635,0.7553,708353.7,565223.7,302278.57,2068392.804,1650453.204,0
688678.SH,20250820,28.94,9.1637,15.278,137.6086,180.8122,4.1753,5.8383,5.4463,25926.9037,25926.9037,15550.863,750324.5931,750324.5931,0
301391.SZ,20250820,56.15,6.6922,10.3597,275.7557,365.0514,2.5801,8.2987,8.1593,9501.4811,4931.6694,3185.7573,533508.1638,276913.2368,0
300583.SZ,20250820,18.17,1.8618,3.4771,,,1.9047,3.5513,3.4956,18970.2126,18614.8926,9967.0744,344688.7629,338232.5985,0
300636.SZ,20250820,8.56,2.1361,2.6819,33.7272,42.8958,1.5632,4.7369,4.8622,41995.1495,36735.7684,29259.7589,359478.4797,314458.1775,0
002952.SZ,20250820,21.6,4.2436,11.1409,211.307,262.7921,4.1197,4.9031,4.6069,16434.0,13204.5032,5029.6542,354974.4,285217.2691,0
601969.SH,20250820,8.35,1.55,7.114,23.6236,26.9461,2.3969,4.1052,4.0265,199879.2238,197809.6038,43098.0852,1668991.5187,1651710.1917,0
300788.SZ,20250820,33.0,3.782,14.2716,52.8769,46.4611,2.908,3.7186,3.6822,19015.1515,19015.1515,5039.0151,627499.9995,627499.9995,0
603788.SH,20250820,17.65,2.9504,6.0469,20.6576,20.0745,2.0118,2.6954,2.6271,22306.5068,22306.5068,10884.0468,393709.845,393709.845,0
605259.SH,20250820,28.4,1.8789,4.3109,26.324,23.6898,2.9668,2.1777,1.9892,17248.0,17248.0,7517.6584,489843.2,489843.2,0
002117.SZ,20250820,12.71,3.0957,4.4766,42.1785,42.3064,5.0022,5.6525,5.787,52372.0955,52355.468,36205.143,665649.3338,665437.9983,0
872925.BJ,20250820,30.25,7.9902,11.6989,498.3581,351.6625,8.1695,16.0064,14.4884,9846.0643,5529.5053,3776.6043,297843.4451,167267.5353,0
002634.SZ,20250820,4.88,2.1676,3.42,,,8.8941,2.0277,2.6484,45935.2513,44651.4538,28299.4375,224164.0263,217899.0945,0
000859.SZ,20250820,7.18,3.0797,4.3447,,,2.3247,2.7797,2.7883,89597.6271,89585.4021,63501.2387,643310.9626,643223.1871,0
688360.SH,20250820,23.2,2.3107,4.5318,66.1366,59.4418,4.4075,4.1985,4.0023,26374.5667,25228.6035,12864.069,611889.9474,585303.6012,0
688737.SH,20250820,26.06,3.2097,6.0777,,,1.6993,1.991,1.9558,11956.4509,11956.4509,6314.4567,311585.1105,311585.1105,0
300286.SZ,20250820,23.6,2.1883,4.4809,34.8496,33.4821,2.7627,5.5659,5.5586,25078.4655,17576.0899,8583.3475,591851.7858,414795.7216,0
603883.SH,20250820,18.73,2.0158,3.7273,27.4275,31.7468,2.1026,0.6368,0.6397,76009.5613,75889.0236,41042.3726,1423659.0831,1421401.412,0
300517.SZ,20250820,13.21,2.8123,3.5466,115.0869,256.7107,2.5962,6.309,6.5991,20040.9524,12402.1799,9834.2617,264740.9812,163832.7965,0
600638.SH,20250820,6.05,1.9871,3.1745,49.8608,26.1485,0.8955,1.394,1.3591,67339.6786,67339.6786,42152.1523,407405.0555,407405.0555,0
300417.SZ,20250820,13.93,3.4444,4.1779,126.9394,120.65,4.1156,15.0783,14.3436,13456.32,8699.9738,7172.6355,187446.5376,121190.635,0
002756.SZ,20250820,34.91,3.4169,3.8999,18.036,24.5489,1.5307,2.331,2.4887,53910.154,38869.4078,34055.6526,1882003.4761,1356931.0263,0
871245.BJ,20250820,37.69,16.9256,35.2265,90.5004,95.534,5.5597,5.5434,5.455,4969.5,3799.5962,1825.6283,187300.455,143206.7808,0
688022.SH,20250820,17.7,4.6454,7.0864,,,4.6066,6.5681,7.2124,17587.8324,17587.8324,11529.5327,311304.6335,311304.6335,0
002404.SZ,20250820,6.67,2.4566,3.7468,23.2413,23.0975,1.9929,0.819,0.8147,56005.1541,45578.7096,29883.602,373554.3778,304009.993,0
600057.SH,20250820,7.03,0.5597,1.2071,13.905,12.9775,1.2055,0.0538,0.0549,280636.9661,219251.0201,101661.7309,1972877.8717,1541334.6713,0
000921.SZ,20250820,24.49,1.1889,2.9213,10.1304,9.9498,2.3707,0.3657,0.3629,138486.1171,91812.2463,37364.77,3391525.0078,2248481.9119,0
002496.SZ,20250820,1.68,2.4889,2.5748,,,1.8849,9.0452,8.5331,150758.9677,118138.6559,114196.4999,253275.0657,198472.9419,0
601018.SH,20250820,3.66,0.5417,2.7912,14.5386,14.3874,0.9213,2.4807,2.4683,1945438.8399,1580741.737,306805.4656,7120306.154,5785514.7574,0
600749.SH,20250820,26.69,24.6303,45.3004,363.0217,283.6364,5.7978,28.3849,28.5684,22696.5517,22696.5517,12340.3559,605770.9649,605770.9649,0
002657.SZ,20250820,44.73,28.6205,31.264,,,8.679,13.0364,12.5694,34005.1995,33635.6264,30791.6213,1521052.5736,1504521.5689,0
001259.SZ,20250820,27.58,5.6012,5.6012,187.3664,3933.6345,2.8497,5.3214,5.5383,7358.8888,2192.8888,2192.8888,202958.1531,60479.8731,0
000981.SZ,20250820,2.13,4.906,8.4715,,,17.984,4.2845,4.3988,999747.0888,951335.6093,550936.5763,2129461.2991,2026344.8478,0
301032.SZ,20250820,15.05,13.4823,24.4426,45.8759,44.4876,3.1225,1.6056,1.5917,24113.34,15987.2775,8818.3975,362905.767,240608.5264,0
000408.SZ,20250820,50.22,0.4944,1.1256,30.5648,25.5763,5.0153,24.2576,24.8973,157022.5745,157020.9245,68960.4908,7885673.6914,7885590.8284,0
600117.SH,20250820,3.57,2.5724,6.001,,,2.6235,2.0326,2.0529,325511.4857,325511.4857,139531.1068,1162076.0039,1162076.0039,0
000601.SZ,20250820,5.39,3.4842,5.1013,75.9365,969.3844,1.4225,1.3113,1.268,108055.1669,108046.0052,73796.3126,582417.3496,582367.968,0
600919.SH,20250820,11.25,1.1541,1.5987,6.4834,6.3366,0.8727,2.5546,2.514,1835132.4463,1835132.4463,1324741.9932,20645240.0209,20645240.0209,0
300980.SZ,20250820,25.09,6.4008,7.5427,135.5895,127.1588,2.519,7.2872,6.9208,13821.1043,9834.1448,8345.3198,346771.5069,246738.693,0
605266.SH,20250820,21.82,1.2323,2.3731,26.3187,30.826,1.3316,0.3633,0.364,15454.2928,15454.2928,8024.8384,337212.6689,337212.6689,0
603326.SH,20250820,9.48,1.5212,4.8314,24.9106,21.2151,2.7915,2.1123,2.0603,31917.693,31917.693,10049.343,302579.7296,302579.7296,0
603650.SH,20250820,35.6,2.3272,6.2727,41.2615,40.04,6.9277,6.5202,6.3766,59895.5455,59576.6579,22103.3879,2132281.4198,2120929.0212,0
832469.BJ,20250820,18.07,14.3321,18.4542,70.7536,111.8663,5.4674,3.114,3.1346,14094.6,10344.8162,8034.0664,254689.422,186930.8287,0
300804.SZ,20250820,44.09,21.1484,21.1484,94.0755,95.6215,2.433,4.5097,4.4531,7400.0,2750.0,2750.0,326266.0,121247.5,0
601696.SH,20250820,17.02,5.2525,10.0513,52.1629,48.0256,2.5966,16.3724,15.6354,277800.0,277800.0,145168.4209,4728156.0,4728156.0,0
001356.SZ,20250820,15.1,6.7685,6.7685,40.4302,44.1856,4.4225,3.9221,3.9239,58932.0,12523.05,12523.05,889873.2,189098.055,0
002582.SZ,20250820,10.37,11.7685,13.236,,,1.494,2.7806,3.0109,44770.7891,34424.2203,30607.3682,464273.083,356979.1645,0
001298.SZ,20250820,34.68,25.5962,25.5962,341.5114,239.2032,6.5107,1.4231,1.3838,29683.5996,15408.4852,15408.4852,1029427.2341,534366.2667,0
688510.SH,20250820,25.66,2.3655,3.2217,52.4014,55.0091,5.692,9.428,9.0452,25838.2608,25838.2608,18971.8565,663009.7721,663009.7721,0
301528.SZ,20250820,62.14,3.3563,4.8261,74.539,62.8201,2.5669,23.7436,20.9714,6190.0,3184.9956,2215.0178,384646.6,197915.6266,0
301167.SZ,20250820,16.95,6.4801,6.4801,121.9509,94.917,2.0227,5.3617,5.5701,11200.0,7111.7896,7111.7896,189840.0,120544.8337,0
001286.SZ,20250820,9.21,1.2493,1.9207,11.4792,12.3284,1.3828,1.4915,1.5388,375000.0,105000.0,68298.5948,3453750.0,967050.0,0
600203.SH,20250820,16.25,31.5889,43.7897,,,5.7804,0.9056,0.9037,59298.8082,59298.8082,42776.868,963605.6333,963605.6333,0
000852.SZ,20250820,7.08,3.7254,7.8052,69.8653,87.4265,2.1814,0.8422,0.8562,95596.7689,94573.8786,45140.0787,676825.1238,669583.0605,0
002390.SZ,20250820,3.76,1.3203,2.3733,72.0928,87.2171,1.0918,1.2116,1.2407,194385.1868,185230.5076,103045.255,730888.3024,696466.7086,0
