ts_code,trade_date,trade_count,buy_elg_amount,buy_elg_vol,sell_elg_amount,sell_elg_vol,buy_lg_amount,buy_lg_vol,sell_lg_amount,sell_lg_vol,buy_md_amount,buy_md_vol,sell_md_amount,sell_md_vol,buy_sm_amount,buy_sm_vol,sell_sm_amount,sell_sm_vol,net_mf_amount,net_mf_vol
002780.SZ,20250819,18432.0,147.29,1041.0,0.0,0.0,2392.05,16998.0,2896.22,20521.0,3941.49,27974.0,5368.96,38118.0,7003.6,49647.35,5219.25,37021.35,996.94,7030.15
600834.SH,20250819,5779.0,0.0,0.0,105.46,1193.0,726.45,8228.0,838.12,9489.0,1939.13,21964.01,1854.13,21001.0,2375.83,26913.0,2243.7,25422.01,-202.52,-2335.01
301196.SZ,20250819,33812.0,13100.95,13035.32,14751.41,15040.22,30685.58,30976.76,27415.32,27744.6,31367.17,31836.53,31528.38,31882.07,21582.08,22027.63,23040.67,23209.35,-5415.37,-5576.62
301076.SZ,20250819,71050.0,13924.54,23502.32,23729.19,40183.72,40649.99,68718.01,47224.46,79878.5,61508.21,104096.79,53308.87,90223.61,44576.9,75505.86,36397.13,61537.15,-24667.22,-41760.12
002659.SZ,20250819,14397.0,769.69,14394.0,1547.63,29024.0,1841.8,34496.0,1753.83,32866.0,2697.17,50589.0,3151.9,59028.83,3645.79,68278.0,2501.1,46838.17,916.64,16925.0
002490.SZ,20250819,29080.0,236.35,3862.0,1528.01,25084.0,3333.78,54559.0,5028.3,82265.0,8537.17,139623.0,7979.28,130421.89,11411.31,186596.0,8983.03,146869.11,-2283.54,-37923.36
002576.SZ,20250819,36220.0,575.36,3024.0,661.16,3464.0,4785.57,25108.0,6589.81,34702.0,9795.9,51462.0,10887.82,57222.5,15729.83,82735.52,12747.88,66941.02,-2070.94,-11060.52
603368.SH,20250819,11608.0,262.57,1416.0,1584.99,8539.24,3935.42,21205.79,3401.09,18339.16,7724.29,41621.56,7210.22,38851.02,7499.68,40415.39,7225.66,38929.32,2273.35,12233.62
002905.SZ,20250819,16137.0,149.3,1498.0,673.68,6836.0,1499.56,15213.0,2131.61,21566.2,4170.2,42204.0,4848.0,49067.0,6358.42,64323.4,4524.19,45769.2,-471.14,-4847.6
603101.SH,20250819,27061.0,646.37,7729.03,1020.25,12299.0,4999.64,59309.79,6277.78,74482.86,11929.76,141331.29,11773.11,139246.3,15085.59,178865.8,13590.22,161207.75,4999.1,58662.57
603291.SH,20250819,5192.0,408.91,3326.0,102.83,836.0,354.58,2885.0,573.34,4659.0,2214.23,17999.0,2366.26,19238.0,2611.2,21233.0,2546.49,20710.0,-221.66,-1835.0
688575.SH,20250819,10894.0,258.98,1671.77,662.1,4260.46,2587.69,16696.72,2920.2,18859.67,5486.07,35435.6,5398.54,34852.52,5959.75,38468.73,5311.65,34300.17,-1426.85,-9273.26
688717.SH,20250819,17620.0,1502.9,2121.1,2413.48,3401.44,7271.92,10317.6,6932.21,9803.45,17405.78,24838.43,16313.0,23260.13,17824.31,25463.74,18346.22,26275.85,-6932.33,-10087.83
600380.SH,20250819,42967.0,4848.83,37609.0,1909.13,14723.0,8638.52,66860.64,7772.58,60125.17,9075.67,70200.34,10355.97,80170.08,17404.81,134605.47,19930.14,154257.2,-7606.97,-59254.25
300148.SZ,20250819,40510.0,3253.91,60906.0,1795.83,33676.0,9169.32,171867.29,11320.15,212206.27,12419.71,233009.94,12665.38,237579.85,11500.6,215778.26,10562.17,198099.37,2822.5,51981.09
688399.SH,20250819,4093.0,1528.58,2368.47,2422.32,3768.94,2869.34,4446.03,2863.55,4424.55,5608.12,8662.92,5102.7,7879.39,4315.37,6668.29,3932.85,6072.83,-176.83,-253.35
603778.SH,20250819,18247.0,100.22,2610.0,310.71,8020.0,1358.84,35064.0,1587.76,40991.0,3928.32,101580.0,4148.3,107247.0,8432.4,218157.5,7773.02,201153.5,3262.75,83559.5
301071.SZ,20250819,11532.0,825.62,2679.0,679.49,2215.0,2480.92,8077.4,4071.5,13271.6,5806.27,18913.55,5288.73,17221.49,5681.34,18517.66,4754.42,15479.52,-1218.65,-3981.21
600243.SH,20250819,2411.0,1113.81,25896.0,112.61,2720.0,1939.06,45222.0,2032.88,47580.0,1946.64,45564.0,2449.39,57099.0,1092.64,25670.0,1497.28,34953.0,-1791.5,-41226.0
002829.SZ,20250819,24089.0,467.02,2101.0,566.61,2568.0,3615.03,16340.0,3256.62,14748.0,7359.29,33317.0,7042.71,31878.6,8946.13,40507.0,9521.53,43070.4,-1709.53,-7780.0
603210.SH,20250819,10833.0,100.49,474.0,255.66,1213.0,1870.92,8863.19,1691.12,8009.61,5204.3,24673.01,4998.58,23692.74,5879.96,27876.68,6110.3,28971.53,-1939.37,-9217.46
603991.SH,20250819,7723.0,2260.55,3657.0,2588.19,4186.0,5042.46,8142.0,5507.9,8891.69,7945.84,12827.69,7271.64,11739.0,6727.51,10865.0,6608.63,10675.0,-1827.45,-2982.31
000726.SZ,20250819,14161.0,1148.9,15889.0,629.84,8797.0,3763.83,52461.0,3141.86,43792.04,4622.61,64358.37,4971.82,69193.0,3843.91,53526.0,4635.74,64452.33,2279.91,31578.13
603959.SH,20250819,7948.0,193.58,3488.0,105.09,1880.0,1420.96,25445.8,1639.12,29418.2,4419.83,79232.0,4351.22,77931.36,4487.59,80400.4,4426.53,79336.64,-1765.02,-31929.4
603215.SH,20250819,25651.0,1573.22,7828.0,153.53,761.0,5633.32,27996.0,6546.92,32529.29,12846.6,63840.71,12616.01,62692.71,15315.89,76121.29,16052.58,79803.0,-2147.24,-10783.16
002523.SZ,20250819,29449.0,2763.77,69494.4,935.44,23727.0,4775.01,120254.68,4655.47,117361.0,6405.52,161305.16,7577.17,190727.72,7486.31,188819.76,8262.52,208058.28,3760.98,93737.2
600901.SH,20250819,34593.0,465.27,8197.0,207.61,3649.0,4279.8,75356.24,2823.26,49701.76,9402.5,165586.75,8358.33,147108.79,11900.09,209584.6,14658.46,258265.04,-1180.77,-21177.33
300651.SZ,20250819,28320.0,2277.2,9666.11,4629.65,19895.18,9478.27,40640.48,11196.89,48072.29,11751.16,50388.79,13735.78,58848.47,14448.8,62076.88,8393.1,35956.32,-3104.56,-13620.08
301519.SZ,20250819,8947.0,27.12,183.0,58.4,388.0,1671.41,11316.0,1032.34,6980.0,3348.26,22638.0,3438.19,23221.0,3299.42,22297.52,3817.27,25845.52,1709.64,11520.52
300826.SZ,20250819,7534.0,631.65,3400.0,844.36,4551.0,1859.28,9996.0,2655.11,14265.2,3834.29,20613.56,3200.67,17209.74,3028.16,16285.1,2653.25,14268.72,-562.11,-3063.7
002358.SZ,20250819,13102.0,1008.9,18585.0,472.74,8712.0,1317.2,24246.0,2468.1,45466.0,3404.68,62692.0,3856.15,71001.28,4208.98,77520.1,3142.77,57863.82,244.85,4363.66
001358.SZ,20250819,3985.0,0.0,0.0,0.0,0.0,765.49,3102.4,845.86,3431.2,1159.61,4702.22,1100.83,4463.8,1773.51,7195.4,1751.92,7105.02,47.24,192.02
688012.SH,20250819,37719.0,16432.22,8471.59,15639.64,8074.35,46079.17,23741.08,44239.59,22794.99,91682.98,47246.07,100472.28,51770.83,54528.13,28102.14,48370.99,24920.71,-6072.63,-3157.78
301503.SZ,20250819,4572.0,0.0,0.0,360.24,840.0,917.44,2122.0,947.44,2190.0,1992.7,4611.0,1939.77,4487.0,2565.4,5937.0,2228.09,5153.0,-321.64,-750.0
603330.SH,20250819,12759.0,247.84,3340.0,268.81,3587.0,1419.74,19024.0,1824.8,24495.2,2614.06,35079.86,2796.24,37521.47,4901.35,65807.3,4293.14,57647.49,874.68,11639.08
301126.SZ,20250819,14849.0,1572.62,11790.0,1431.24,10779.0,7118.31,53540.7,5734.8,43161.9,9896.92,74522.0,10306.7,77583.98,6820.68,51407.71,7935.8,59735.53,2003.3,15012.89
301082.SZ,20250819,9828.0,295.01,1519.0,521.9,2715.0,3379.44,17490.2,4327.3,22404.34,6341.3,32820.4,6472.87,33501.0,5717.43,29610.96,4411.11,22820.22,-595.09,-3125.4
300268.SZ,20250819,1139.0,161.29,1404.0,121.78,1058.0,495.39,4313.0,854.82,7447.0,1142.85,9945.0,974.58,8483.0,559.92,4875.0,408.26,3549.0,-425.69,-3719.0
002035.SZ,20250819,6599.0,386.05,5918.0,402.4,6166.0,1889.21,28959.05,3350.88,51372.0,2987.17,45789.0,2230.29,34183.74,2587.5,39655.0,1866.37,28599.31,-1858.0,-28561.05
002818.SZ,20250819,4168.0,0.0,0.0,0.0,0.0,894.85,7414.3,763.64,6333.3,1347.28,11165.34,1491.02,12359.41,1520.28,12605.1,1507.76,12492.03,273.75,2248.42
688148.SH,20250819,9531.0,0.0,0.0,0.0,0.0,1136.64,19369.27,922.71,15725.37,1959.4,33319.07,2336.94,39698.28,4065.55,69080.14,3901.95,66344.83,-538.62,-9230.14
688520.SH,20250819,33447.0,9898.39,13204.15,6805.29,9144.81,29238.74,39123.05,25330.55,33906.74,38680.92,51813.91,38257.78,51062.5,30857.51,41353.03,38281.93,51380.09,-9508.67,-13011.2
000403.SZ,20250819,15758.0,1198.23,6647.6,3172.01,17653.04,5229.7,29090.6,7905.23,44013.13,9385.36,52247.35,6417.52,35691.11,7399.09,41193.24,5717.62,31821.51,-5692.62,-31772.15
002029.SZ,20250819,20931.0,2675.22,34582.58,1689.9,22042.49,8174.46,106323.5,7055.31,91778.01,9125.1,118744.73,9180.07,119345.43,7239.84,94188.0,9289.33,120672.88,2330.99,30541.21
600368.SH,20250819,4765.0,244.36,5696.0,14.09,327.65,2036.16,47467.84,1267.93,29528.9,2434.04,56711.44,2702.4,62974.22,1852.08,43139.93,2582.22,60184.44,-2516.04,-58740.87
601566.SH,20250819,6895.0,0.0,0.0,210.33,2319.0,598.0,6537.0,563.2,6158.0,1795.39,19660.0,1842.8,20150.0,2617.7,28637.0,2394.76,26207.0,1000.85,10916.0
301110.SZ,20250819,15274.0,3890.32,6575.19,3876.89,6565.59,13431.72,22706.0,11360.54,19249.4,15151.63,25652.97,15776.62,26717.41,8066.73,13695.62,9526.36,16097.38,-3048.83,-5246.9
688366.SH,20250819,6378.0,1222.52,2123.75,579.76,1016.55,3297.95,5754.14,2635.52,4590.24,5136.09,8950.53,4965.22,8644.98,5025.45,8780.35,6501.52,11357.0,-1929.68,-3353.87
300001.SZ,20250819,22767.0,1261.77,5330.0,2947.28,12454.98,10096.65,42656.92,8672.56,36666.0,10593.62,44772.0,12331.36,52105.19,9922.61,41952.45,7923.45,33485.2,-2984.58,-12667.61
600025.SH,20250819,21554.0,438.72,4808.0,1572.51,17232.98,3444.51,37700.76,3628.09,39683.98,6857.53,75052.39,6589.83,72090.65,8742.93,95639.27,7693.25,84192.81,2981.81,32548.8
002063.SZ,20250819,42991.0,10185.11,157492.28,4923.83,76553.74,9419.02,145691.12,13141.73,203159.74,12175.19,188406.39,13437.15,207810.31,12484.41,193194.44,12761.01,197260.44,7323.36,112316.13
600265.SH,20250819,1786.0,133.56,618.0,241.38,1100.0,2096.59,9605.54,2044.74,9373.77,1920.6,8819.97,1924.42,8840.71,1376.74,6320.99,1316.93,6050.02,278.51,1223.38
603187.SH,20250819,31665.0,596.94,4304.0,432.72,3091.0,4539.71,32467.99,4587.61,32699.18,11747.81,83888.97,12017.98,85978.12,16408.16,117441.52,16254.3,116334.18,4336.35,31014.34
300230.SZ,20250819,20626.0,397.52,7539.01,471.66,8944.0,3133.46,59433.0,4249.54,80611.0,3719.87,70633.0,4238.29,80415.01,5139.83,97466.58,3431.18,65101.58,202.63,3599.57
300416.SZ,20250819,32445.0,1420.34,8417.0,2577.69,15329.4,7972.18,47384.05,8961.67,53319.0,11532.34,68628.62,12999.5,77360.77,14065.98,83737.44,10451.98,62157.94,-6689.51,-39935.83
300017.SZ,20250819,135454.0,19431.56,157090.0,38504.97,311961.81,52525.03,425042.75,62762.42,507907.8,68526.81,554674.83,62533.09,506070.86,69763.28,565082.19,46446.21,375949.3,-39211.4,-318769.53
688115.SH,20250819,2285.0,0.0,0.0,107.84,152.72,628.44,890.83,651.43,923.06,1449.24,2050.9,1082.45,1532.16,2528.92,3580.68,2764.89,3914.47,-489.91,-696.01
600073.SH,20250819,22001.0,307.36,4037.0,121.65,1586.0,2937.14,38228.42,3165.64,41199.0,5099.8,66404.58,4940.4,64309.79,8321.86,108269.79,8438.47,109845.0,598.38,7583.79
002462.SZ,20250819,6880.0,510.4,3447.0,1050.94,7178.0,2823.9,19161.0,3174.82,21564.78,4841.02,32887.01,4330.0,29375.0,3149.36,21394.01,2768.92,18771.24,-79.66,-619.56
000517.SZ,20250819,10797.0,0.0,0.0,225.54,11481.0,1304.69,66344.51,794.34,40361.0,1480.5,75255.33,1773.71,90133.0,2061.75,104773.0,2053.37,104397.84,1077.62,54502.18
600128.SH,20250819,9364.0,238.18,2177.0,289.59,2650.0,1402.24,12855.0,1594.83,14616.01,3370.19,30891.88,3542.02,32464.98,4439.84,40688.23,4024.01,36881.12,761.49,6928.15
300313.SZ,20250819,7217.0,1989.19,17836.0,2949.61,27204.0,7761.41,72131.67,7212.53,67707.0,6437.66,60177.0,6887.16,64027.85,3542.28,33425.85,2681.24,24631.67,1464.87,14099.62
002331.SZ,20250819,33330.0,816.51,9040.0,2031.65,22587.0,6276.27,69447.0,8499.04,94136.0,11480.11,127086.0,12186.43,134828.0,13486.09,149299.2,9341.87,103321.2,-2182.56,-24471.0
000698.SZ,20250819,9998.0,556.27,13343.0,54.79,1314.0,1675.39,40369.78,1120.76,26977.0,2033.2,48971.0,2466.9,59397.15,2128.64,51223.76,2751.05,66219.39,751.7,17905.54
002353.SZ,20250819,30242.0,2231.3,4898.0,1516.65,3340.0,5358.67,11761.4,5687.65,12470.0,10171.55,22286.59,10239.22,22448.33,15261.78,33457.29,15579.78,34144.95,-2806.13,-6163.88
688110.SH,20250819,68035.0,40047.27,39705.38,48440.81,47965.86,116096.51,114986.83,118480.18,117491.94,136987.7,135855.4,131248.17,130137.82,69314.69,68784.22,64277.0,63736.21,-35463.15,-35731.03
603329.SH,20250819,7729.0,0.0,0.0,0.0,0.0,264.31,2171.0,517.9,4240.4,1097.43,8994.9,1343.12,10999.2,3600.09,29478.6,3100.8,25404.9,551.67,4495.7
603658.SH,20250819,8729.0,1172.11,2824.0,718.1,1731.0,2662.72,6418.5,3343.41,8052.21,5564.67,13409.11,5112.26,12321.06,5482.28,13217.56,5708.01,13764.9,-2860.33,-6919.47
300996.SZ,20250819,44025.0,6366.87,32651.8,5632.39,29197.2,19851.59,102130.1,14271.2,73546.89,23474.7,120741.29,24222.14,124646.83,16012.46,82692.12,21579.9,110824.39,3248.38,16240.89
600095.SH,20250819,102039.0,6464.4,52650.34,6969.33,56729.71,25126.09,203823.98,25274.32,204880.76,51466.35,417577.99,50127.18,406675.05,62914.87,510528.72,63600.88,516295.51,-21506.62,-176090.59
601965.SH,20250819,12442.0,624.38,3277.0,760.18,3982.0,1674.85,8785.0,1422.3,7461.35,3629.18,19070.43,3280.5,17246.43,4806.17,25268.27,5271.61,27710.92,-346.99,-1849.92
300695.SZ,20250819,10501.0,2847.64,2595.9,3397.71,3132.25,8427.12,7745.0,7799.65,7164.2,8732.0,8009.25,10317.07,9450.75,8633.05,7928.9,7125.38,6531.85,-3824.92,-3517.15
601658.SH,20250819,81382.0,7957.74,129647.0,8608.45,140135.0,28349.23,462028.49,27614.09,449974.37,30486.24,496797.49,29160.77,475246.88,33722.44,549123.03,35132.34,572239.76,14219.9,230714.35
000868.SZ,20250819,13193.0,602.69,10364.0,245.59,4224.0,1979.05,34031.0,3312.61,56992.0,3727.78,64113.98,3714.69,63910.0,4216.76,72579.0,3253.38,55961.98,1302.01,22210.02
301383.SZ,20250819,13474.0,1467.65,3559.0,808.46,1954.0,6458.01,15709.98,6390.78,15569.38,8226.06,20052.4,8458.74,20604.0,5811.41,14157.18,6305.15,15351.18,2208.57,5330.6
600686.SH,20250819,16345.0,4014.48,32080.73,2349.66,18771.1,4598.65,36712.73,6251.64,49901.85,8743.47,69792.6,9202.24,73454.04,9655.55,77047.75,9208.61,73506.82,104.85,681.35
605028.SH,20250819,7050.0,13317.52,61293.29,9626.37,45991.29,4055.31,19418.0,5018.75,23040.42,3028.42,14871.0,4692.06,22007.29,3261.84,16211.0,4325.91,20754.29,-8652.08,-37323.29
603045.SH,20250819,8833.0,689.0,3643.0,164.8,866.0,1597.67,8416.1,2181.66,11513.0,4657.47,24589.2,5214.74,27525.6,5679.76,29970.79,5062.7,26714.49,1795.77,9422.69
603040.SH,20250819,9448.0,741.47,1231.0,1127.3,1856.0,4921.56,8189.1,5425.5,8985.79,9028.06,15021.41,8930.72,14867.3,8328.36,13809.92,7535.93,12542.34,4407.47,7210.29
300547.SZ,20250819,110805.0,58663.43,104991.0,51734.61,92873.0,86186.64,154413.95,88715.62,159162.05,93542.32,167747.99,99736.59,178706.85,62187.25,111771.85,60392.83,108182.89,9555.14,16333.43
002911.SZ,20250819,57637.0,5188.58,41425.71,10228.05,82326.77,16171.61,130000.51,14322.08,114908.89,23519.58,188988.85,22528.97,180850.76,25620.98,205853.46,23421.64,188182.11,-14110.86,-114368.55
002615.SZ,20250819,18547.0,392.94,4556.0,51.18,593.0,1130.8,13101.0,2036.07,23585.0,2789.67,32333.8,3718.44,43099.05,5258.61,60932.5,3766.33,43646.25,-128.23,-1542.2
003013.SZ,20250819,3930.0,147.38,1000.0,313.97,2137.0,567.31,3860.0,498.19,3390.0,1084.38,7377.51,1148.72,7815.0,1534.85,10441.0,1373.04,9336.51,-304.41,-2078.51
300257.SZ,20250819,30553.0,2609.87,18406.0,5862.83,41428.0,7096.38,49684.0,7870.44,55281.42,7883.75,55349.84,8498.73,59488.06,11218.17,78774.2,6576.18,46016.56,-3429.88,-24112.58
603023.SH,20250819,20536.0,0.0,0.0,154.77,3327.0,2504.27,54641.43,2720.19,59431.43,5335.78,116577.45,5061.62,110620.88,7683.28,167848.41,7586.74,165687.98,784.8,16806.67
002107.SZ,20250819,30559.0,2173.63,29976.2,548.34,7599.0,4830.59,66919.0,4578.12,63401.0,7432.37,102909.8,8460.14,117218.6,8750.76,121275.8,9600.75,132862.2,2824.27,38808.4
603444.SH,20250819,12881.0,4195.83,1092.0,4700.14,1224.0,9806.03,2554.0,8617.67,2244.06,18416.96,4799.06,20171.22,5255.0,35594.87,9268.65,34524.67,8990.65,-9145.69,-2388.41
002763.SZ,20250819,10617.0,102.54,1419.0,133.34,1852.0,1162.26,16105.0,766.36,10616.6,2466.39,34133.6,2449.54,33907.4,3081.85,42643.0,3463.8,47924.6,821.82,11334.2
300793.SZ,20250819,41937.0,9271.85,46319.6,5151.12,25799.0,24907.72,124579.0,22864.3,114508.69,29396.6,147152.5,32389.37,162036.16,18473.39,92580.55,21644.78,108287.8,4071.57,20112.13
603232.SH,20250819,11233.0,255.93,1577.8,108.53,672.0,1192.98,7383.8,1380.02,8542.9,4269.31,26419.88,4372.16,27047.6,6228.91,38563.1,6086.42,37682.08,-1839.33,-11424.82
301230.SZ,20250819,25382.0,2595.53,6400.0,2087.72,5199.9,11312.05,28078.6,10156.28,25252.3,14102.23,35059.93,15572.62,38726.49,12074.33,30118.36,12267.53,30478.2,-5157.4,-12861.67
000063.SZ,20250819,318518.0,187610.49,496456.75,286223.71,757720.39,194643.09,515056.44,192839.84,510467.91,210037.04,556121.47,181507.88,480469.07,203530.09,539004.84,135249.28,357982.13,-19903.26,-53689.82
300832.SZ,20250819,12455.0,843.25,1426.0,977.88,1646.67,5655.85,9547.7,5186.76,8770.0,7353.71,12420.8,7299.6,12329.8,7425.24,12548.08,7813.82,13196.11,220.42,351.78
601778.SH,20250819,92095.0,6080.26,158780.0,8554.76,222847.35,22223.67,578657.24,20563.78,534571.46,34694.64,902158.16,33959.09,883252.41,45382.72,1180428.02,45303.67,1179352.2,18452.92,470878.74
603171.SH,20250819,22507.0,4890.42,9062.0,2738.91,5078.0,5288.56,9853.0,5268.51,9816.85,8758.65,16256.8,8846.35,16440.15,15055.85,28012.61,17139.71,31849.41,1370.22,2580.91
688383.SH,20250819,4792.0,1488.53,1976.06,1204.86,1596.79,5058.73,6685.15,5669.81,7499.57,4303.27,5686.12,4389.8,5796.68,5369.26,7087.06,4955.33,6541.35,-1746.78,-2318.65
301246.SZ,20250819,7964.0,1.58,10.0,0.0,0.0,1413.94,8952.0,1436.25,9101.0,2911.91,18458.0,3256.78,20645.0,3130.77,19847.0,2765.18,17521.0,235.42,1469.0
600566.SH,20250819,12735.0,679.68,2556.0,415.8,1556.0,3960.82,14867.0,3521.51,13201.87,6488.05,24318.26,6516.29,24431.24,7485.7,28059.93,8160.65,30612.08,-2540.07,-9597.73
688449.SH,20250819,6111.0,1326.59,2806.28,2277.2,4831.46,5872.24,12465.39,6051.03,12854.51,7998.35,16986.27,7145.95,15164.49,5296.75,11241.21,5019.75,10648.69,-1122.3,-2353.89
603488.SH,20250819,10576.0,147.39,1651.0,487.57,5466.0,1201.98,13373.0,1374.36,15295.0,4286.56,47746.2,4159.47,46291.6,5338.33,59442.6,4952.85,55160.2,2358.28,26156.8
600965.SH,20250819,8715.0,0.0,0.0,221.39,4279.0,931.09,18035.3,1381.64,26750.75,1763.78,34168.25,1615.95,31304.75,2948.79,57128.5,2424.68,46997.55,1123.22,21672.95
002211.SZ,20250819,2459.0,68.24,2178.0,0.0,0.0,950.8,30526.0,897.2,28819.0,1557.18,49929.5,1703.24,54634.5,987.67,31709.5,963.44,30889.5,156.08,4723.0
300520.SZ,20250819,37585.0,2703.39,10391.0,7026.4,26987.0,15344.68,58862.0,19200.81,73643.09,19408.88,74487.5,17709.4,67968.0,19128.49,73405.25,12648.82,48547.66,-1210.43,-4741.67
688728.SH,20250819,17213.0,225.92,1399.93,162.0,1000.0,3735.44,23123.45,3895.64,24114.52,7071.46,43739.37,7538.77,46623.26,9839.79,60868.6,9276.19,57393.57,1242.17,7599.09
688121.SH,20250819,3810.0,106.43,737.04,0.0,0.0,599.17,4171.76,973.1,6776.82,1587.57,11059.94,1901.75,13239.04,2665.64,18562.16,2083.96,14515.04,-147.57,-1045.66
002233.SZ,20250819,19182.0,148.44,1722.0,1091.09,12659.0,1346.01,15607.0,2012.06,23328.0,2673.52,30999.0,3179.33,36842.0,6699.21,77645.8,4584.69,53144.8,946.85,10905.24
002824.SZ,20250819,18440.0,923.0,4774.0,1141.59,5945.0,5311.52,27542.5,6107.53,31747.15,8949.04,46476.36,8720.17,45245.37,8010.47,41624.34,7224.75,37479.68,-2429.43,-12765.46
301520.SZ,20250819,6077.0,160.75,339.0,0.0,0.0,1994.67,4231.96,2249.83,4785.0,3738.63,7948.0,3307.3,7024.0,3026.11,6438.31,3363.03,7148.27,321.69,660.73
300274.SZ,20250819,162672.0,156585.53,160334.85,161254.24,165697.95,240600.14,247082.19,265262.86,272673.61,202004.27,207779.95,192459.7,197732.26,111404.61,114934.0,91617.75,94027.17,-7210.25,-7276.43
002539.SZ,20250819,22690.0,2041.9,20416.0,3281.95,32833.0,4155.64,41488.0,6021.54,60158.0,6565.15,65537.0,4442.69,44331.5,7211.5,71971.0,6228.01,62089.5,-2000.4,-20059.0
300740.SZ,20250819,27985.0,3517.89,18576.0,2380.99,12600.54,10862.99,57591.56,10013.24,53058.38,14448.07,76638.12,15492.7,82223.2,11654.47,61885.99,12596.49,66809.55,-2283.28,-12322.61
603636.SH,20250819,26704.0,332.51,2471.0,142.85,1058.0,3895.95,28895.73,4362.57,32314.0,8970.2,66506.28,8806.63,65291.91,13449.41,99690.36,13336.01,98899.46,-5671.01,-42289.91
002052.SZ,20250819,53293.0,116342.15,639454.54,99337.31,545358.02,40642.94,223846.6,51723.82,284813.53,30373.97,167038.33,36259.97,199706.48,21706.85,119395.0,21744.8,119856.44,-70202.47,-385238.41
301191.SZ,20250819,18800.0,3927.13,3681.11,8010.01,7559.0,14984.59,14092.0,16791.94,15847.49,20136.87,19002.9,19203.03,18093.31,14669.41,13867.64,9713.02,9143.85,-1729.18,-1621.07
603056.SH,20250819,22067.0,1145.96,6828.0,1971.04,11754.0,6457.29,38494.99,5452.88,32498.0,12485.95,74455.0,12471.25,74360.78,13795.87,82273.87,13989.89,83439.08,-6780.44,-40559.84
688531.SH,20250819,15213.0,3413.41,5664.73,2455.92,4125.21,11768.89,19835.5,12863.9,21679.71,16627.6,28062.84,16429.7,27669.81,14791.69,25037.5,14852.07,25125.84,-8516.82,-14254.57
