TS_CODE,TRADE_DATE,UP_LIMIT,DOWN_LIMIT
159593.SZ,20250820,1.335,1.093
159595.SZ,20250820,1.335,1.093
159596.SZ,20250820,1.291,1.057
159597.SZ,20250820,1.916,1.278
159599.SZ,20250820,1.773,1.451
159600.SZ,20250820,109.351,89.469
159601.SZ,20250820,1.011,0.827
159602.SZ,20250820,0.996,0.815
159603.SZ,20250820,1.26,0.84
159605.SZ,20250820,1.218,0.996
159606.SZ,20250820,1.144,0.936
159607.SZ,20250820,1.221,0.999
159608.SZ,20250820,0.88,0.72
159609.SZ,20250820,0.499,0.409
159610.SZ,20250820,1.101,0.901
159611.SZ,20250820,1.098,0.898
159612.SZ,20250820,2.011,1.645
159613.SZ,20250820,1.106,0.905
159615.SZ,20250820,1.487,1.217
159616.SZ,20250820,0.872,0.714
159617.SZ,20250820,1.399,1.145
159618.SZ,20250820,0.682,0.558
159619.SZ,20250820,1.126,0.922
159620.SZ,20250820,1.197,0.979
159621.SZ,20250820,1.197,0.979
159622.SZ,20250820,1.316,1.076
159623.SZ,20250820,1.06,0.868
159625.SZ,20250820,1.278,1.046
159627.SZ,20250820,1.26,1.031
159628.SZ,20250820,1.406,1.15
159629.SZ,20250820,3.256,2.664
159630.SZ,20250820,1.316,1.076
159631.SZ,20250820,1.205,0.986
159632.SZ,20250820,2.121,1.735
159633.SZ,20250820,3.306,2.705
159635.SZ,20250820,1.192,0.976
159636.SZ,20250820,1.537,1.257
159637.SZ,20250820,0.757,0.619
159638.SZ,20250820,1.005,0.823
159639.SZ,20250820,0.908,0.743
159640.SZ,20250820,0.897,0.734
159641.SZ,20250820,0.952,0.779
159642.SZ,20250820,0.91,0.744
159643.SZ,20250820,0.719,0.589
159645.SZ,20250820,0.812,0.664
159647.SZ,20250820,1.166,0.954
159649.SZ,20250820,118.767,97.173
159650.SZ,20250820,117.499,96.135
159651.SZ,20250820,116.863,95.615
159652.SZ,20250820,1.262,1.032
159653.SZ,20250820,1.178,0.964
159655.SZ,20250820,1.844,1.508
159656.SZ,20250820,1.044,0.854
159657.SZ,20250820,0.789,0.645
159658.SZ,20250820,1.487,1.217
159659.SZ,20250820,2.011,1.645
159660.SZ,20250820,2.041,1.67
159661.SZ,20250820,1.355,1.109
159662.SZ,20250820,1.133,0.927
159663.SZ,20250820,1.453,1.189
159665.SZ,20250820,1.529,1.251
159666.SZ,20250820,1.113,0.911
159667.SZ,20250820,1.469,1.202
159669.SZ,20250820,1.174,0.96
159670.SZ,20250820,1.066,0.872
159671.SZ,20250820,1.067,0.873
159672.SZ,20250820,0.866,0.708
159673.SZ,20250820,1.264,1.034
159675.SZ,20250820,1.3,0.866
159676.SZ,20250820,1.37,0.914
159677.SZ,20250820,1.412,1.156
159678.SZ,20250820,1.365,1.117
159679.SZ,20250820,1.312,1.074
159680.SZ,20250820,1.605,1.313
159681.SZ,20250820,1.404,0.936
159682.SZ,20250820,1.385,0.923
159685.SZ,20250820,1.406,1.15
159686.SZ,20250820,1.223,1.001
159687.SZ,20250820,1.627,1.331
159688.SZ,20250820,1.191,0.975
159689.SZ,20250820,0.869,0.711
159690.SZ,20250820,1.462,1.196
159691.SZ,20250820,1.417,1.159
159692.SZ,20250820,1.553,1.271
159695.SZ,20250820,1.794,1.468
159696.SZ,20250820,1.737,1.421
159697.SZ,20250820,1.133,0.927
159698.SZ,20250820,1.038,0.85
159699.SZ,20250820,1.213,0.993
159700.SZ,20250820,109.332,89.454
159701.SZ,20250820,1.01,0.826
159703.SZ,20250820,0.728,0.596
159706.SZ,20250820,0.859,0.703
159707.SZ,20250820,0.725,0.593
159708.SZ,20250820,0.909,0.743
159709.SZ,20250820,1.231,1.007
159711.SZ,20250820,1.48,1.211
159712.SZ,20250820,1.374,1.124
159713.SZ,20250820,1.263,1.033
159715.SZ,20250820,1.154,0.944
159716.SZ,20250820,1.015,0.831
159717.SZ,20250820,1.046,0.856
159718.SZ,20250820,1.177,0.963
159719.SZ,20250820,1.72,1.408
159720.SZ,20250820,0.759,0.621
159721.SZ,20250820,0.968,0.792
159723.SZ,20250820,1.093,0.895
159725.SZ,20250820,1.0,0.818
159726.SZ,20250820,1.439,1.177
159728.SZ,20250820,1.025,0.839
159729.SZ,20250820,1.044,0.854
159730.SZ,20250820,1.15,0.941
159731.SZ,20250820,0.805,0.659
159732.SZ,20250820,1.026,0.84
159735.SZ,20250820,0.933,0.763
159736.SZ,20250820,0.799,0.653
159738.SZ,20250820,1.73,1.416
159739.SZ,20250820,1.538,1.258
159740.SZ,20250820,0.815,0.667
159741.SZ,20250820,0.814,0.666
159742.SZ,20250820,0.838,0.686
159743.SZ,20250820,1.201,0.983
159745.SZ,20250820,0.708,0.58
159747.SZ,20250820,1.621,1.327
159748.SZ,20250820,0.924,0.756
159750.SZ,20250820,1.192,0.976
159751.SZ,20250820,1.25,1.022
159752.SZ,20250820,0.56,0.458
159755.SZ,20250820,0.848,0.694
159757.SZ,20250820,0.701,0.573
159758.SZ,20250820,1.165,0.953
159760.SZ,20250820,0.716,0.586
159761.SZ,20250820,0.628,0.514
159763.SZ,20250820,0.587,0.481
159766.SZ,20250820,0.77,0.63
159767.SZ,20250820,0.692,0.566
159768.SZ,20250820,0.653,0.535
159770.SZ,20250820,1.128,0.923
159773.SZ,20250820,1.087,0.725
159775.SZ,20250820,0.708,0.58
159776.SZ,20250820,1.575,1.289
159777.SZ,20250820,1.044,0.696
159778.SZ,20250820,1.04,0.851
159779.SZ,20250820,1.01,0.826
159780.SZ,20250820,0.817,0.545
159781.SZ,20250820,0.811,0.541
159782.SZ,20250820,0.817,0.545
159783.SZ,20250820,0.818,0.546
159786.SZ,20250820,1.087,0.889
159787.SZ,20250820,0.772,0.632
159788.SZ,20250820,1.504,1.23
159790.SZ,20250820,0.668,0.546
159791.SZ,20250820,1.102,0.902
159792.SZ,20250820,1.074,0.878
159793.SZ,20250820,1.163,0.951
159795.SZ,20250820,1.107,0.905
159796.SZ,20250820,0.738,0.604
159797.SZ,20250820,0.937,0.767
159798.SZ,20250820,1.047,0.857
159800.SZ,20250820,1.4,1.146
159801.SZ,20250820,0.738,0.604
159804.SZ,20250820,1.66,1.106
159805.SZ,20250820,1.452,1.188
159806.SZ,20250820,0.667,0.545
159807.SZ,20250820,0.642,0.526
159808.SZ,20250820,1.189,0.793
159810.SZ,20250820,1.255,0.837
159811.SZ,20250820,1.884,1.542
159812.SZ,20250820,8.102,6.629
159813.SZ,20250820,0.95,0.778
159814.SZ,20250820,0.632,0.422
159816.SZ,20250820,125.371,102.577
159819.SZ,20250820,1.322,1.082
159820.SZ,20250820,1.243,1.017
159821.SZ,20250820,1.166,0.778
159822.SZ,20250820,0.792,0.648
159824.SZ,20250820,1.024,0.838
159825.SZ,20250820,0.84,0.688
159827.SZ,20250820,0.905,0.741
159828.SZ,20250820,0.514,0.42
159830.SZ,20250820,8.463,6.925
159831.SZ,20250820,8.212,6.719
159834.SZ,20250820,8.484,6.942
159835.SZ,20250820,0.795,0.651
159836.SZ,20250820,1.224,0.816
159837.SZ,20250820,0.601,0.491
159838.SZ,20250820,0.685,0.561
159839.SZ,20250820,0.441,0.361
159840.SZ,20250820,0.681,0.557
159841.SZ,20250820,1.288,1.054
159842.SZ,20250820,1.344,1.1
159843.SZ,20250820,0.733,0.599
159845.SZ,20250820,3.279,2.683
159847.SZ,20250820,0.486,0.398
159848.SZ,20250820,1.129,0.923
159849.SZ,20250820,0.623,0.509
159850.SZ,20250820,1.013,0.829
159851.SZ,20250820,1.065,0.871
159852.SZ,20250820,1.009,0.825
159855.SZ,20250820,1.088,0.89
159856.SZ,20250820,0.88,0.72
159857.SZ,20250820,0.727,0.595
159858.SZ,20250820,0.81,0.662
159859.SZ,20250820,0.472,0.386
159861.SZ,20250820,0.975,0.797
159862.SZ,20250820,0.754,0.617
159863.SZ,20250820,0.57,0.466
159864.SZ,20250820,0.559,0.457
159865.SZ,20250820,0.702,0.574
159866.SZ,20250820,1.345,1.101
159867.SZ,20250820,0.715,0.585
159869.SZ,20250820,1.529,1.251
159870.SZ,20250820,0.7,0.572
159871.SZ,20250820,1.493,1.221
159872.SZ,20250820,1.084,0.887
159873.SZ,20250820,0.714,0.584
159875.SZ,20250820,0.557,0.455
159876.SZ,20250820,0.763,0.625
159877.SZ,20250820,0.711,0.581
159880.SZ,20250820,1.477,1.209
159881.SZ,20250820,1.426,1.166
159883.SZ,20250820,0.611,0.5
159885.SZ,20250820,0.688,0.563
159886.SZ,20250820,0.909,0.743
159887.SZ,20250820,1.515,1.239
159888.SZ,20250820,1.298,1.062
159889.SZ,20250820,1.121,0.917
159890.SZ,20250820,1.631,1.335
159891.SZ,20250820,0.536,0.438
159892.SZ,20250820,1.035,0.847
159895.SZ,20250820,1.085,0.887
159896.SZ,20250820,1.011,0.827
159898.SZ,20250820,0.667,0.545
159899.SZ,20250820,1.055,0.863
159901.SZ,20250820,3.389,2.773
159902.SZ,20250820,4.19,3.428
159903.SZ,20250820,1.579,1.292
159905.SZ,20250820,1.902,1.556
159906.SZ,20250820,1.225,1.003
159907.SZ,20250820,1.079,0.883
159908.SZ,20250820,2.897,1.931
159909.SZ,20250820,0.941,0.77
159910.SZ,20250820,2.442,1.998
159912.SZ,20250820,1.769,1.447
159913.SZ,20250820,2.555,2.091
159915.SZ,20250820,3.09,2.06
159916.SZ,20250820,5.443,4.453
159918.SZ,20250820,2.429,1.987
159919.SZ,20250820,4.893,4.003
159920.SZ,20250820,1.709,1.399
159922.SZ,20250820,2.955,2.417
159923.SZ,20250820,2.082,1.704
159925.SZ,20250820,4.762,3.896
159928.SZ,20250820,0.916,0.75
159929.SZ,20250820,1.603,1.311
159930.SZ,20250820,1.474,1.206
159931.SZ,20250820,2.248,1.84
159933.SZ,20250820,3.432,2.808
159934.SZ,20250820,8.053,6.589
159935.SZ,20250820,2.298,1.88
159936.SZ,20250820,2.335,1.911
159937.SZ,20250820,8.116,6.64
159938.SZ,20250820,0.787,0.644
159939.SZ,20250820,0.82,0.671
159940.SZ,20250820,1.442,1.18
159941.SZ,20250820,1.408,1.152
159943.SZ,20250820,1.414,1.157
159944.SZ,20250820,1.231,1.007
159945.SZ,20250820,1.209,0.989
159948.SZ,20250820,3.436,2.29
159949.SZ,20250820,1.428,0.952
159952.SZ,20250820,1.888,1.258
159954.SZ,20250820,1.155,0.945
159956.SZ,20250820,1.968,1.312
159957.SZ,20250820,2.04,1.36
159958.SZ,20250820,1.876,1.25
159959.SZ,20250820,1.637,1.339
159960.SZ,20250820,1.03,0.842
159961.SZ,20250820,2.024,1.656
159964.SZ,20250820,2.021,1.347
159965.SZ,20250820,1.712,1.4
159966.SZ,20250820,0.628,0.418
159967.SZ,20250820,0.647,0.431
159968.SZ,20250820,9.172,7.504
159969.SZ,20250820,1.432,1.172
159970.SZ,20250820,5.715,4.676
159971.SZ,20250820,2.167,1.445
159972.SZ,20250820,127.576,104.38
159973.SZ,20250820,1.737,1.421
159974.SZ,20250820,1.847,1.511
159975.SZ,20250820,0.699,0.572
159976.SZ,20250820,1.423,1.165
159977.SZ,20250820,3.235,2.157
159980.SZ,20250820,1.868,1.528
159981.SZ,20250820,1.444,1.182
159982.SZ,20250820,1.898,1.553
159985.SZ,20250820,2.233,1.827
159991.SZ,20250820,0.721,0.481
159992.SZ,20250820,1.021,0.835
159993.SZ,20250820,1.514,1.238
159994.SZ,20250820,1.441,1.179
159995.SZ,20250820,1.482,1.212
159996.SZ,20250820,1.639,1.341
159997.SZ,20250820,1.443,1.181
159998.SZ,20250820,1.104,0.904
160105.SZ,20250820,1.381,1.13
160106.SZ,20250820,1.705,1.395
160119.SZ,20250820,2.044,1.672
160125.SZ,20250820,1.916,1.568
160127.SZ,20250820,0.944,0.772
160128.SZ,20250820,1.115,0.913
160133.SZ,20250820,4.026,3.294
160135.SZ,20250820,1.261,1.031
160140.SZ,20250820,1.379,1.129
160142.SZ,20250820,1.266,1.036
160143.SZ,20250820,1.273,0.849
160211.SZ,20250820,2.948,2.412
160212.SZ,20250820,4.145,3.391
160215.SZ,20250820,2.507,2.051
160216.SZ,20250820,0.6,0.491
160218.SZ,20250820,0.8,0.654
160219.SZ,20250820,0.673,0.551
160220.SZ,20250820,2.435,1.993
160221.SZ,20250820,1.779,1.455
160222.SZ,20250820,0.898,0.734
160223.SZ,20250820,1.74,1.16
160225.SZ,20250820,1.73,1.416
160311.SZ,20250820,1.392,1.139
160314.SZ,20250820,1.361,1.113
160322.SZ,20250820,1.279,1.047
160323.SZ,20250820,1.872,1.532
160324.SZ,20250820,2.026,1.658
160325.SZ,20250820,1.166,0.778
160326.SZ,20250820,0.835,0.683
160416.SZ,20250820,1.834,1.5
160421.SZ,20250820,2.308,1.888
160505.SZ,20250820,1.18,0.966
160512.SZ,20250820,2.356,1.928
160513.SZ,20250820,2.391,1.957
160515.SZ,20250820,1.136,0.93
160518.SZ,20250820,2.449,2.003
160526.SZ,20250820,1.459,1.193
160527.SZ,20250820,1.033,0.845
160529.SZ,20250820,1.296,0.864
160607.SZ,20250820,0.824,0.674
160610.SZ,20250820,1.081,0.885
160611.SZ,20250820,1.407,1.151
160613.SZ,20250820,1.415,1.157
160615.SZ,20250820,1.387,1.135
160616.SZ,20250820,2.116,1.732
160617.SZ,20250820,1.251,1.023
160618.SZ,20250820,1.751,1.433
160620.SZ,20250820,2.279,1.865
160621.SZ,20250820,1.553,1.271
160622.SZ,20250820,1.227,1.004
160625.SZ,20250820,1.065,0.871
160626.SZ,20250820,1.211,0.991
160628.SZ,20250820,0.713,0.583
160629.SZ,20250820,1.304,1.067
160630.SZ,20250820,1.178,0.964
160631.SZ,20250820,1.558,1.274
160632.SZ,20250820,0.405,0.331
160633.SZ,20250820,1.393,1.139
160635.SZ,20250820,1.078,0.882
160637.SZ,20250820,1.451,0.967
160638.SZ,20250820,2.419,1.979
160639.SZ,20250820,1.086,0.888
160641.SZ,20250820,111.046,90.856
160642.SZ,20250820,1.895,1.551
160643.SZ,20250820,1.374,1.124
160644.SZ,20250820,1.59,1.301
160645.SZ,20250820,1.207,0.987
160706.SZ,20250820,1.213,0.993
160716.SZ,20250820,2.422,1.982
160717.SZ,20250820,0.879,0.719
160719.SZ,20250820,1.763,1.443
160722.SZ,20250820,1.588,1.3
160723.SZ,20250820,1.559,1.275
160726.SZ,20250820,1.058,0.866
160805.SZ,20250820,0.783,0.641
160806.SZ,20250820,1.927,1.577
160807.SZ,20250820,1.825,1.493
160812.SZ,20250820,2.42,1.98
160813.SZ,20250820,1.728,1.414
160910.SZ,20250820,1.07,0.876
160916.SZ,20250820,4.505,3.686
160918.SZ,20250820,2.867,2.345
160919.SZ,20250820,3.264,2.67
160921.SZ,20250820,1.569,1.283
160924.SZ,20250820,1.145,0.937
160925.SZ,20250820,1.41,1.154
160926.SZ,20250820,1.151,0.767
161005.SZ,20250820,2.902,2.374
161010.SZ,20250820,1.436,1.175
161014.SZ,20250820,1.537,1.257
161015.SZ,20250820,1.42,1.162
161017.SZ,20250820,2.45,2.004
161019.SZ,20250820,1.294,1.058
161024.SZ,20250820,1.331,1.089
161025.SZ,20250820,1.186,0.97
161026.SZ,20250820,1.181,0.967
161027.SZ,20250820,1.335,1.093
161028.SZ,20250820,0.972,0.796
161029.SZ,20250820,2.012,1.646
161030.SZ,20250820,1.213,0.993
161031.SZ,20250820,1.236,1.012
161032.SZ,20250820,2.114,1.73
161033.SZ,20250820,2.099,1.717
161035.SZ,20250820,1.432,1.172
161036.SZ,20250820,0.849,0.695
161037.SZ,20250820,2.219,1.815
161038.SZ,20250820,1.486,1.216
161039.SZ,20250820,2.592,2.12
161040.SZ,20250820,1.741,1.161
161115.SZ,20250820,1.891,1.547
161116.SZ,20250820,1.43,1.17
161117.SZ,20250820,1.157,0.947
161118.SZ,20250820,1.421,1.163
161119.SZ,20250820,1.926,1.576
161121.SZ,20250820,1.839,1.505
161122.SZ,20250820,0.693,0.567
161123.SZ,20250820,1.499,1.227
161124.SZ,20250820,1.332,1.09
161125.SZ,20250820,3.059,2.503
161126.SZ,20250820,1.958,1.602
161127.SZ,20250820,1.423,1.165
161128.SZ,20250820,6.125,5.011
161129.SZ,20250820,1.293,1.058
161130.SZ,20250820,4.166,3.408
161131.SZ,20250820,1.093,0.895
161132.SZ,20250820,1.943,1.589
161133.SZ,20250820,1.144,0.936
161216.SZ,20250820,1.471,1.203
161217.SZ,20250820,1.72,1.408
161219.SZ,20250820,2.885,2.361
161222.SZ,20250820,2.78,2.274
161224.SZ,20250820,1.276,1.044
161225.SZ,20250820,2.424,1.984
161226.SZ,20250820,1.163,0.951
161227.SZ,20250820,1.481,1.211
161229.SZ,20250820,1.727,1.413
161232.SZ,20250820,1.363,1.115
161233.SZ,20250820,1.785,1.461
161505.SZ,20250820,1.429,1.169
161607.SZ,20250820,1.191,0.975
161610.SZ,20250820,1.583,1.295
161614.SZ,20250820,1.222,1.0
161626.SZ,20250820,1.2,0.982
161631.SZ,20250820,2.092,1.712
161706.SZ,20250820,4.345,3.555
161713.SZ,20250820,1.145,0.937
161715.SZ,20250820,1.931,1.58
161716.SZ,20250820,1.764,1.444
161720.SZ,20250820,1.492,1.22
161722.SZ,20250820,1.652,1.352
161724.SZ,20250820,2.134,1.746
161725.SZ,20250820,0.877,0.717
161726.SZ,20250820,0.484,0.396
161727.SZ,20250820,1.757,1.437
161728.SZ,20250820,1.382,1.13
161729.SZ,20250820,2.562,2.096
161810.SZ,20250820,3.314,2.712
161811.SZ,20250820,1.037,0.849
161812.SZ,20250820,1.291,1.057
161815.SZ,20250820,0.927,0.759
161816.SZ,20250820,0.955,0.781
161820.SZ,20250820,1.269,1.039
161831.SZ,20250820,0.903,0.739
161834.SZ,20250820,1.852,1.516
161837.SZ,20250820,1.318,1.078
161903.SZ,20250820,1.378,1.128
161908.SZ,20250820,1.338,1.094
161912.SZ,20250820,2.648,2.166
161914.SZ,20250820,0.851,0.567
162006.SZ,20250820,1.606,1.314
162105.SZ,20250820,1.574,1.288
162108.SZ,20250820,1.482,1.212
162207.SZ,20250820,1.55,1.268
162215.SZ,20250820,1.169,0.957
162216.SZ,20250820,1.687,1.381
162307.SZ,20250820,1.504,1.23
162411.SZ,20250820,0.766,0.626
162412.SZ,20250820,0.719,0.589
162414.SZ,20250820,1.956,1.6
162415.SZ,20250820,3.248,2.658
162509.SZ,20250820,0.964,0.788
162605.SZ,20250820,2.052,1.679
162607.SZ,20250820,0.532,0.436
162703.SZ,20250820,1.645,1.346
162711.SZ,20250820,1.726,1.412
162712.SZ,20250820,1.608,1.316
162715.SZ,20250820,1.317,1.077
162719.SZ,20250820,2.375,1.943
162720.SZ,20250820,1.225,0.817
162721.SZ,20250820,1.232,1.008
163001.SZ,20250820,1.696,1.388
163003.SZ,20250820,0.725,0.593
163005.SZ,20250820,1.119,0.915
163109.SZ,20250820,0.717,0.587
163110.SZ,20250820,2.506,2.05
163111.SZ,20250820,1.418,1.16
163113.SZ,20250820,1.195,0.977
163114.SZ,20250820,1.158,0.948
163115.SZ,20250820,1.323,1.083
163116.SZ,20250820,1.316,1.076
163118.SZ,20250820,0.798,0.653
163208.SZ,20250820,1.085,0.887
163302.SZ,20250820,0.981,0.803
163402.SZ,20250820,0.652,0.534
163406.SZ,20250820,1.926,1.576
163407.SZ,20250820,2.847,2.329
163409.SZ,20250820,1.46,1.194
163412.SZ,20250820,2.901,2.373
163415.SZ,20250820,4.352,3.56
163417.SZ,20250820,1.98,1.62
163418.SZ,20250820,0.754,0.617
163503.SZ,20250820,0.465,0.381
163801.SZ,20250820,0.946,0.774
163819.SZ,20250820,1.299,1.063
163821.SZ,20250820,2.123,1.737
163907.SZ,20250820,0.871,0.713
164105.SZ,20250820,1.805,1.477
164206.SZ,20250820,1.803,1.475
164208.SZ,20250820,1.506,1.232
164210.SZ,20250820,1.396,1.142
164403.SZ,20250820,1.319,1.079
164508.SZ,20250820,1.266,1.036
164509.SZ,20250820,0.79,0.646
164606.SZ,20250820,1.365,1.117
164701.SZ,20250820,1.519,1.243
164703.SZ,20250820,0.933,0.763
164705.SZ,20250820,1.289,1.055
164808.SZ,20250820,1.213,0.993
164810.SZ,20250820,1.146,0.938
164814.SZ,20250820,1.228,1.004
164824.SZ,20250820,1.661,1.359
164902.SZ,20250820,1.23,1.006
164906.SZ,20250820,1.426,1.166
165309.SZ,20250820,1.91,1.562
165311.SZ,20250820,1.834,1.5
165313.SZ,20250820,3.468,2.838
165508.SZ,20250820,2.228,1.823
165509.SZ,20250820,1.331,1.089
165511.SZ,20250820,2.017,1.651
165512.SZ,20250820,1.406,1.15
165513.SZ,20250820,0.938,0.768
165515.SZ,20250820,1.257,1.029
165516.SZ,20250820,6.445,5.273
165517.SZ,20250820,1.11,0.908
165519.SZ,20250820,1.178,0.964
165520.SZ,20250820,2.351,1.923
165521.SZ,20250820,1.502,1.229
165522.SZ,20250820,1.076,0.88
165525.SZ,20250820,0.821,0.671
165528.SZ,20250820,1.595,1.305
166001.SZ,20250820,1.46,1.194
166006.SZ,20250820,2.145,1.755
166008.SZ,20250820,1.234,1.01
166009.SZ,20250820,3.454,2.826
166011.SZ,20250820,2.419,1.979
166016.SZ,20250820,1.209,0.989
166023.SZ,20250820,1.274,1.042
166024.SZ,20250820,1.178,0.964
166025.SZ,20250820,0.816,0.668
166027.SZ,20250820,1.037,0.691
166105.SZ,20250820,1.117,0.914
166107.SZ,20250820,1.473,1.205
166401.SZ,20250820,1.249,1.022
167001.SZ,20250820,1.676,1.372
167002.SZ,20250820,3.588,2.936
167003.SZ,20250820,1.25,1.022
167301.SZ,20250820,1.257,1.029
167302.SZ,20250820,1.126,0.922
167501.SZ,20250820,1.15,0.941
167506.SZ,20250820,1.7,1.391
167508.SZ,20250820,1.791,1.465
168002.SZ,20250820,2.134,1.746
168101.SZ,20250820,1.449,1.185
168102.SZ,20250820,1.232,1.008
168103.SZ,20250820,1.395,1.141
168104.SZ,20250820,1.055,0.863
168105.SZ,20250820,1.642,1.344
168203.SZ,20250820,1.39,1.138
168204.SZ,20250820,1.948,1.594
168301.SZ,20250820,0.992,0.812
168401.SZ,20250820,3.17,2.594
168701.SZ,20250820,1.443,1.181
169101.SZ,20250820,1.89,1.546
169104.SZ,20250820,2.058,1.684
169105.SZ,20250820,1.818,1.488
169106.SZ,20250820,1.21,0.99
169201.SZ,20250820,1.775,1.453
180101.SZ,20250820,2.22,1.816
180102.SZ,20250820,1.973,1.615
180103.SZ,20250820,2.514,2.057
180105.SZ,20250820,2.613,2.138
180106.SZ,20250820,4.05,3.314
180201.SZ,20250820,10.089,8.255
180202.SZ,20250820,6.6,5.4
180203.SZ,20250820,8.306,6.796
180301.SZ,20250820,2.482,2.03
180302.SZ,20250820,3.388,2.772
180303.SZ,20250820,5.115,4.185
180305.SZ,20250820,4.376,3.58
180401.SZ,20250820,6.885,5.633
180402.SZ,20250820,7.993,6.539
180501.SZ,20250820,3.975,3.253
180502.SZ,20250820,4.024,3.292
180601.SZ,20250820,11.066,9.054
180602.SZ,20250820,4.709,3.853
180603.SZ,20250820,5.358,4.384
180605.SZ,20250820,5.621,4.599
180606.SZ,20250820,4.379,3.583
180701.SZ,20250820,4.605,3.767
180801.SZ,20250820,13.516,11.058
180901.SZ,20250820,6.533,5.345
200011.SZ,20250820,3.89,3.19
200012.SZ,20250820,2.08,1.7
200016.SZ,20250820,1.68,1.38
200017.SZ,20250820,1.72,1.4
200019.SZ,20250820,3.71,3.03
200020.SZ,20250820,3.01,2.47
200025.SZ,20250820,4.94,4.04
200026.SZ,20250820,8.48,6.94
200028.SZ,20250820,15.19,12.43
200029.SZ,20250820,4.44,3.64
200030.SZ,20250820,3.47,2.84
200037.SZ,20250820,2.15,1.76
200045.SZ,20250820,4.46,3.65
200055.SZ,20250820,1.83,1.49
200056.SZ,20250820,0.99,0.81
200058.SZ,20250820,2.08,1.7
200429.SZ,20250820,9.46,7.74
200468.SZ,20250820,4.29,3.51
200488.SZ,20250820,0.81,0.73
200505.SZ,20250820,2.48,2.03
200512.SZ,20250820,3.83,3.13
200521.SZ,20250820,5.01,4.1
200530.SZ,20250820,1.99,1.63
200539.SZ,20250820,2.07,1.69
200541.SZ,20250820,2.73,2.23
200550.SZ,20250820,12.0,9.82
200553.SZ,20250820,3.36,2.75
200570.SZ,20250820,2.2,1.8
200581.SZ,20250820,14.34,11.74
200596.SZ,20250820,118.12,96.64
200625.SZ,20250820,5.37,4.39
200706.SZ,20250820,3.29,2.69
200725.SZ,20250820,3.04,2.48
200726.SZ,20250820,5.41,4.43
200761.SZ,20250820,1.43,1.17
200771.SZ,20250820,12.28,10.04
200869.SZ,20250820,9.6,7.86
200992.SZ,20250820,2.76,2.26
201872.SZ,20250820,16.35,13.37
300001.SZ,20250820,28.3,18.86
300002.SZ,20250820,16.97,11.31
300003.SZ,20250820,21.68,14.46
300004.SZ,20250820,13.73,9.15
300005.SZ,20250820,10.99,7.33
300006.SZ,20250820,6.2,4.14
300007.SZ,20250820,58.32,38.88
300008.SZ,20250820,9.08,6.06
300009.SZ,20250820,14.34,9.56
300010.SZ,20250820,10.85,7.23
300011.SZ,20250820,9.85,6.57
300012.SZ,20250820,15.19,10.13
300013.SZ,20250820,4.92,3.28
300014.SZ,20250820,57.16,38.1
300015.SZ,20250820,15.7,10.46
300016.SZ,20250820,13.51,9.01
300017.SZ,20250820,14.71,9.81
300018.SZ,20250820,10.61,7.07
300019.SZ,20250820,26.15,17.43
300020.SZ,20250820,4.84,3.22
300021.SZ,20250820,6.46,4.3
300022.SZ,20250820,10.26,6.84
300024.SZ,20250820,25.08,16.72
300025.SZ,20250820,8.71,5.81
300026.SZ,20250820,5.2,3.46
300027.SZ,20250820,3.47,2.31
300029.SZ,20250820,7.0,4.66
300030.SZ,20250820,10.79,7.19
300031.SZ,20250820,31.9,21.26
300032.SZ,20250820,7.03,4.69
300033.SZ,20250820,467.14,311.42
300034.SZ,20250820,21.17,14.11
300035.SZ,20250820,21.92,14.62
300036.SZ,20250820,20.21,13.47
300037.SZ,20250820,50.04,33.36
300039.SZ,20250820,8.26,5.5
300040.SZ,20250820,9.05,6.03
300041.SZ,20250820,13.42,8.94
300042.SZ,20250820,31.04,20.7
300043.SZ,20250820,5.64,3.76
300044.SZ,20250820,5.03,3.35
300045.SZ,20250820,25.28,16.86
300046.SZ,20250820,56.87,37.91
300047.SZ,20250820,22.54,15.02
300048.SZ,20250820,8.15,5.43
300049.SZ,20250820,86.68,57.78
300050.SZ,20250820,8.18,5.46
300051.SZ,20250820,9.19,6.13
300052.SZ,20250820,13.31,8.87
300053.SZ,20250820,17.0,11.34
300054.SZ,20250820,36.72,24.48
300055.SZ,20250820,7.87,5.25
300056.SZ,20250820,17.69,11.79
300057.SZ,20250820,7.06,4.7
300058.SZ,20250820,8.7,5.8
300059.SZ,20250820,32.28,21.52
300061.SZ,20250820,15.8,10.54
300062.SZ,20250820,6.89,4.59
300063.SZ,20250820,11.32,7.54
300065.SZ,20250820,27.25,18.17
300066.SZ,20250820,8.5,5.66
300067.SZ,20250820,6.47,4.31
300068.SZ,20250820,21.1,14.06
300069.SZ,20250820,25.86,17.24
300070.SZ,20250820,5.62,3.74
300071.SZ,20250820,6.43,4.29
300072.SZ,20250820,4.28,2.86
300073.SZ,20250820,52.18,34.78
300074.SZ,20250820,6.46,4.3
300075.SZ,20250820,22.66,15.1
300076.SZ,20250820,8.11,5.41
300077.SZ,20250820,31.81,21.21
300078.SZ,20250820,4.22,2.82
300079.SZ,20250820,7.3,4.86
300080.SZ,20250820,5.29,3.53
300081.SZ,20250820,6.85,4.57
300082.SZ,20250820,9.49,6.33
300083.SZ,20250820,11.51,7.67
300084.SZ,20250820,9.92,6.62
