ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,udlimit_status
300624.SZ,20250819,80.8,10.5889,13.2478,,,14.2427,10.8502,10.6892,19333.6324,17123.3216,13686.5526,1562157.4979,1383564.3853,0
000839.SZ,20250819,2.73,1.0382,1.6334,,,7.6373,3.1517,3.1794,391982.6352,391982.6352,249133.8007,1070112.5941,1070112.5941,0
300274.SZ,20250819,96.47,4.5929,5.1826,18.1223,15.6667,5.1861,2.5688,2.3731,207321.1424,158970.9449,140880.3307,20000270.6073,15335927.0545,0
301356.SZ,20250819,18.68,3.9373,3.9882,,19174.2783,1.3582,4.5258,3.5075,21600.0,5481.0,5410.992,403488.0,102385.08,0
600152.SH,20250819,6.68,4.0698,6.3872,,,2.0247,2.3134,2.4199,52907.9375,52907.9375,33711.5965,353425.0225,353425.0225,0
300049.SZ,20250819,72.23,6.8245,7.3453,168.9468,192.9297,10.8931,14.1875,14.1081,26497.59,23350.1342,21694.6687,1913920.9257,1686580.1933,1
600540.SH,20250819,4.94,2.6065,5.0885,,,5.7037,1.755,1.1234,58137.696,58137.696,29779.4219,287200.2182,287200.2182,0
300741.SZ,20250819,18.85,1.4103,7.4637,,,1.7004,8.5565,8.9222,61588.0,61587.67,11637.715,1160933.8,1160927.5795,0
002686.SZ,20250819,7.24,6.788,11.8896,180.6222,163.761,2.5103,2.5329,2.4513,56623.9133,52273.2608,29843.7027,409957.1323,378458.4082,0
300810.SZ,20250819,65.47,26.0923,47.0481,,,9.777,32.2415,32.658,11805.0,11398.67,6321.5555,772873.35,746270.9249,1
832876.BJ,20250819,36.72,26.676,43.9423,1522.2373,2539.4292,9.3643,5.3956,5.0997,6418.0659,3864.4714,2346.006,235671.3798,141903.3898,0
600927.SH,20250819,16.15,1.389,9.0616,40.8748,46.4172,1.8495,1.0815,1.1948,145555.5556,145555.5556,22312.2187,2350722.2229,2350722.2229,0
688157.SH,20250819,44.15,3.2071,6.7982,79.9398,88.4162,5.295,9.2638,9.0466,15643.108,15643.108,7379.7294,690643.2182,690643.2182,0
002587.SZ,20250819,6.8,4.8428,5.3706,,,3.3586,6.1335,6.0922,65154.4156,51522.2984,46459.2094,443050.0261,350351.6291,0
870199.BJ,20250819,46.1,17.0013,35.5693,113.0213,143.0597,6.0327,10.7814,10.753,6810.98,3720.1495,1778.1422,313986.178,171498.892,0
603327.SH,20250819,10.13,1.5793,6.0622,63.2807,86.3045,5.2155,4.2176,4.0768,99749.2462,99749.2462,25986.4869,1010459.864,1010459.864,0
603536.SH,20250819,9.6,4.9907,11.5599,,,5.4274,1.22,1.2955,24464.23,24053.226,10384.4753,234856.608,230910.9696,0
600235.SH,20250819,6.54,2.6891,4.2212,31.9092,59.4535,1.5219,1.5748,1.7989,35130.0,35130.0,22380.0,229750.2,229750.2,0
300820.SZ,20250819,50.9,2.9994,4.4816,34.9503,38.4606,4.7674,6.3363,6.5187,22161.8988,11106.0676,7432.9816,1128040.6489,565298.8408,0
003000.SZ,20250819,12.93,4.7503,6.4539,20.0121,20.436,4.2966,2.4172,2.3628,45089.4159,30039.3708,22110.2086,583006.1476,388409.0644,0
838402.BJ,20250819,13.65,8.2447,27.3879,74.1712,320.1171,3.5069,8.1668,9.2491,42206.0067,42206.0067,12705.4549,576111.9915,576111.9915,0
001236.SZ,20250819,13.52,8.0689,23.3019,456.8184,307.5912,7.2862,4.7379,4.08,100777.7778,75807.7778,26250.5522,1362515.5559,1024921.1559,0
688653.SH,20250819,13.73,3.3653,3.3653,,,4.014,11.1482,10.1204,42448.0,31051.4392,31051.4392,582811.04,426336.2602,0
002179.SZ,20250819,41.16,1.3351,2.521,25.993,26.8827,3.8569,4.2149,4.0532,211827.105,208070.885,110195.6796,8718803.6418,8564197.6266,0
688222.SH,20250819,22.79,5.8212,10.8311,177.804,138.9847,6.5184,21.3859,21.4183,40068.0,40068.0,21534.731,913149.72,913149.72,0
601702.SH,20250819,17.95,1.293,4.6453,14.7167,14.5731,3.0872,1.6477,1.5052,99853.06,99853.06,27793.0,1792362.427,1792362.427,0
603373.SH,20250819,56.03,8.2485,12.1218,48.008,47.4529,3.4169,2.2673,2.2289,10752.6882,4543.0108,3091.3979,602473.1198,254544.8951,0
300421.SZ,20250819,16.92,10.9549,12.4297,90.072,86.7654,3.9614,4.7627,4.6593,29403.0484,23034.4072,20301.2453,497499.5789,389742.1698,0
600755.SH,20250819,6.28,0.7898,1.2831,21.7556,21.3682,0.6865,0.0384,0.0415,216746.3548,213215.8487,131249.8001,1361167.1081,1338995.5298,0
600415.SH,20250819,20.25,1.5548,3.7983,36.1274,33.4809,5.4452,7.0561,6.6556,548364.5926,548286.0526,224432.9306,11104383.0002,11102792.5652,0
600486.SH,20250819,63.8,1.0048,1.8815,21.5164,21.4129,2.4269,2.4787,2.4634,40539.8884,40398.8654,21574.2129,2586444.8799,2577447.6125,0
002513.SZ,20250819,5.53,4.3641,5.5202,,,165.5892,1.1574,1.0594,37528.0278,26385.617,20859.51,207529.9937,145912.462,0
300682.SZ,20250819,23.3,5.2509,9.7592,,,3.7432,5.6191,5.6201,108024.7336,103406.9502,55638.1852,2516976.2929,2409381.9397,0
002714.SZ,20250819,46.71,1.0064,1.5731,14.27,10.3092,3.5319,1.8497,1.7272,546277.001,381059.4145,243771.2851,25516598.7167,17799285.2513,0
688419.SH,20250819,29.63,7.3333,7.3333,53.0206,46.7832,3.3933,12.656,11.2996,11455.1669,3077.2999,3077.2999,339416.5952,91180.396,0
300225.SZ,20250819,4.29,3.6745,4.3148,65.9836,60.1487,2.3692,2.7881,2.7611,47542.959,47410.709,40375.435,203959.2941,203391.9416,0
300988.SZ,20250819,23.84,6.9841,11.9979,44.1001,39.3036,2.7756,1.8184,1.7777,14029.7357,10659.1097,6204.7797,334468.8991,254113.1752,0
002494.SZ,20250819,5.24,5.8557,6.5444,88.9812,186.3548,1.6057,3.9392,4.4922,37731.0718,28677.0438,25659.0344,197710.8162,150267.7095,0
601512.SH,20250819,7.95,0.3282,1.7272,18.7038,28.0826,0.8213,4.4379,4.7484,149889.0,149889.0,28479.0,1191617.55,1191617.55,0
688571.SH,20250819,8.97,1.4118,4.3706,27.1032,26.676,2.5195,2.9677,2.9668,42012.85,42012.85,13570.8355,376855.2645,376855.2645,0
002575.SZ,20250819,8.04,3.2408,3.5507,,,6.8213,13.4136,11.898,61650.0,57829.85,52782.85,495666.0,464951.994,0
600650.SH,20250819,17.12,4.8261,10.9197,48.0228,55.5723,2.2636,5.1661,5.4439,55161.0107,39056.0075,17261.2122,944356.5032,668638.8484,0
300157.SZ,20250819,5.14,8.6015,10.3486,,,,7.0186,9.0283,75393.7707,70782.4632,58832.4335,387523.9814,363821.8608,0
600651.SH,20250819,6.44,4.0903,11.807,409.0071,551.2631,6.5669,8.2169,8.2424,250702.8015,250702.8015,86850.8184,1614526.0417,1614526.0417,0
605033.SH,20250819,21.35,2.5694,9.9629,78.3119,129.0158,2.5296,3.2597,3.3453,13520.0,13520.0,3486.72,288652.0,288652.0,0
000816.SZ,20250819,3.2,4.0507,5.4546,,,2.2598,3.1881,3.5023,144701.3318,143643.0472,106672.5772,463044.2618,459657.751,0
300538.SZ,20250819,17.72,6.249,7.6376,,,3.3579,1.0484,0.9941,18191.8573,11314.1481,9257.0581,322359.7114,200486.7043,0
300766.SZ,20250819,42.84,17.3776,18.9813,,,10.5408,35.9532,36.0269,39474.9757,35825.0038,32798.2288,1691107.959,1534743.1628,0
688021.SH,20250819,19.9,7.3126,12.2459,,,1.7796,5.3503,4.9274,7641.3717,7641.3717,4562.9844,152063.2968,152063.2968,0
001210.SZ,20250819,15.42,3.3919,5.1524,49.6623,43.5992,1.7669,2.2547,2.1276,15681.2676,9530.2565,6273.7883,241805.1464,146956.5552,0
300130.SZ,20250819,33.4,14.2907,16.5852,80.9017,111.5522,4.462,6.0199,6.1796,56729.9123,43424.5433,37416.8991,1894779.0708,1450379.7462,0
600851.SH,20250819,7.26,2.3304,3.6193,58.0574,57.74,2.0738,11.0107,11.0986,120705.6692,73820.611,47530.7099,876323.1584,535937.6359,0
836239.BJ,20250819,36.52,11.7028,11.7428,33.7214,31.1758,7.3931,1.8113,1.7357,18207.4204,6959.4118,6935.6971,664934.993,254157.7189,0
301236.SZ,20250819,60.19,12.5872,14.1071,317.9843,220.4635,5.5935,1.8315,1.7446,95294.1177,68031.5389,60701.6051,5735752.9444,4094818.3264,0
600726.SH,20250819,2.55,1.0978,2.8813,121.8173,91.5758,4.7688,1.1109,1.1231,790733.621,274734.4834,104676.1352,2016370.7336,700572.9327,0
600933.SH,20250819,19.95,3.581,7.5369,20.9185,20.3685,2.4268,2.9133,2.9033,98512.1171,97736.9171,46438.0418,1965316.7361,1949851.4961,0
603767.SH,20250819,31.76,15.021,43.2573,294.8237,403.3531,7.1493,10.7992,11.2423,30863.15,30863.15,10717.15,980213.644,980213.644,0
300940.SZ,20250819,30.57,12.495,15.768,329.9694,66.8733,5.9066,14.8852,9.2048,22264.4372,15747.9422,12479.1236,680623.8452,481414.5931,0
601778.SH,20250819,3.97,7.8971,10.377,43.7046,36.524,0.924,2.9692,2.7748,357097.3871,357097.3871,271757.3871,1417676.6268,1417676.6268,0
688317.SH,20250819,24.51,2.3311,3.6963,,,1.3335,26.363,29.5175,19215.7999,19215.7999,12118.6439,470979.2555,470979.2555,0
600378.SH,20250819,29.06,1.4562,3.2379,35.5737,34.0315,2.212,2.6841,2.4169,128999.962,107256.5363,48236.724,3748738.8957,3116874.9449,0
603697.SH,20250819,12.9,1.5894,4.8546,35.0684,33.5676,3.1802,4.6664,4.2761,42769.2098,42769.2098,14002.3889,551722.8064,551722.8064,0
301270.SZ,20250819,42.3,5.5018,5.5018,480.2219,308.8342,4.131,22.1794,22.3237,10000.0,7406.1625,7406.1625,423000.0,313280.6738,0
601900.SH,20250819,14.37,1.1553,3.0861,15.6506,12.9628,1.5633,1.3818,1.378,88197.0094,88197.0094,33018.8402,1267391.0251,1267391.0251,0
600906.SH,20250819,7.7,2.7438,4.6609,36.3948,36.0253,2.1286,10.224,9.9966,324500.0,212423.495,125052.46,2498650.0,1635660.9115,0
000058.SZ,20250819,9.19,1.3205,4.5065,301.2341,318.0378,5.6214,6.6111,6.8354,123120.0672,98471.1604,28854.8422,1131473.4176,904949.9641,0
600522.SH,20250819,15.4,3.2375,4.1873,18.5204,18.5756,1.5175,1.0937,1.0603,341294.9652,341294.9652,263883.1769,5255942.4641,5255942.4641,0
603185.SH,20250819,20.65,3.6394,6.6223,,,1.1879,1.9202,2.0716,67902.2202,67902.2202,37317.0982,1402180.8471,1402180.8471,0
300725.SZ,20250819,48.21,11.1879,12.6459,45.3931,51.5427,2.6684,5.9016,5.3478,20671.2273,17561.8834,15537.1647,996559.8681,846658.3987,0
600753.SH,20250819,6.79,0.7795,1.3803,,,,3.8133,5.017,23030.7175,23030.7175,13006.883,156378.5718,156378.5718,0
002972.SZ,20250819,13.83,5.9333,7.3235,38.6252,36.3423,2.8035,10.6579,10.286,24600.88,13313.7214,10786.4848,340230.1704,184128.767,0
300670.SZ,20250819,7.74,6.8041,8.8482,309.1052,,3.9365,7.2702,8.2058,31692.0479,22469.4226,17278.4981,245296.4507,173913.3309,0
000926.SZ,20250819,3.02,3.6266,4.6012,,,0.5153,0.5493,0.6001,159296.4774,157304.6151,123984.2257,481075.3617,475059.9376,0
688651.SH,20250819,36.98,7.4893,7.4893,1712.1544,,2.8794,9.4989,9.3386,7539.9,3245.4426,3245.4426,278825.502,120016.4673,0
603900.SH,20250819,10.39,3.9991,9.6138,,,1.8385,2.9156,2.6374,34302.384,34150.884,14205.9086,356401.7698,354827.6848,0
688697.SH,20250819,15.72,1.8671,4.7514,22.1103,22.6817,4.4852,2.9199,2.8954,45733.338,45733.338,17971.338,718928.0734,718928.0734,0
873726.BJ,20250819,43.31,18.1775,42.7926,,196.8297,5.8438,28.4109,15.4405,8207.7246,4316.8451,1833.7122,355476.5524,186962.5613,0
603797.SH,20250819,4.77,1.1841,2.7408,15.5295,15.6747,0.8501,2.6831,2.7046,58449.0586,58449.0586,25250.3775,278802.0095,278802.0095,0
603137.SH,20250819,15.76,3.2439,3.2439,30.883,31.7491,2.319,1.3351,1.3162,18293.3334,7373.3334,7373.3334,288302.9344,116203.7344,0
688623.SH,20250819,70.58,2.8875,2.8875,48.0566,47.5017,1.9982,10.8077,11.0292,5914.27,1914.27,1914.27,417429.1766,135109.1766,0
688067.SH,20250819,26.86,2.5658,4.8926,79.9643,75.8177,3.6871,8.9834,8.7059,6800.0,6800.0,3566.0,182648.0,182648.0,0
301260.SZ,20250819,25.47,11.6981,21.356,139.8072,90.4462,2.6551,2.2649,2.3076,48245.7074,20443.577,11198.34,1228818.1675,520697.9062,0
603738.SH,20250819,16.11,4.9744,6.8989,71.6136,95.3708,3.6085,7.6391,7.4718,38932.2772,38932.2772,28071.6186,627198.9857,627198.9857,0
002497.SZ,20250819,14.13,3.7124,3.9804,63.3402,50.1641,1.5447,2.1107,2.2007,115256.252,105855.134,98727.1505,1628570.8408,1495733.0434,0
600846.SH,20250819,9.98,1.1882,2.0835,15.3542,19.5347,1.5212,1.4942,1.6155,62476.1516,62476.1516,35630.1471,623511.993,623511.993,0
600928.SH,20250819,3.84,0.4422,1.6561,6.6704,6.5947,0.5132,2.0838,2.0454,444444.4445,442335.4066,118102.3627,1706666.6669,1698567.9613,0
830974.BJ,20250819,9.2,4.2544,4.9268,74.1397,92.8327,2.3999,1.4195,1.527,16380.0,12877.2918,11119.7884,150696.0,118471.0846,0
002902.SZ,20250819,23.4,19.2179,20.5444,,,6.2428,3.3679,3.3542,23500.9062,17763.2246,16616.2478,549921.2051,415659.4556,0
301019.SZ,20250819,18.05,2.7766,3.5917,30.1721,28.6571,2.9559,6.1499,6.2434,16799.9995,11146.5861,8617.2052,303239.991,201195.8791,0
300640.SZ,20250819,6.87,7.1925,8.5023,234.6056,187.6359,2.6634,2.3563,2.1826,31099.3427,22074.913,18674.2638,213652.4843,151654.6523,0
002460.SZ,20250819,38.95,2.4824,2.7817,,,1.9117,4.1557,4.459,201716.7779,120872.1796,107869.7099,7856868.4992,4707971.3954,0
002520.SZ,20250819,7.11,10.6967,14.2372,,,11.4315,2.9565,3.1438,75024.5171,71744.0171,53902.5573,533424.3166,510099.9616,0
688111.SH,20250819,296.35,1.1929,2.8396,83.4386,81.6619,12.018,26.8048,26.4119,46317.9293,46317.9293,19458.0468,13726318.3481,13726318.3481,0
600905.SH,20250819,4.24,0.4354,0.9204,19.8336,19.7518,1.3894,4.0789,4.1164,2858765.0142,2858765.0142,1352516.4842,12121163.6602,12121163.6602,0
600346.SH,20250819,15.01,0.2667,1.0127,15.0005,15.1912,1.7004,0.4472,0.4498,703909.9786,703909.9786,185385.0616,10565688.7788,10565688.7788,0
838670.BJ,20250819,19.15,7.123,12.5949,119.3631,118.691,5.8303,28.7034,26.1427,13400.0,6600.29,3732.76,256610.0,126395.5535,0
600104.SH,20250819,18.0,0.5888,1.908,125.035,105.4545,0.7159,0.3393,0.34,1157529.9445,1157529.9445,357187.0166,20835539.001,20835539.001,0
300319.SZ,20250819,12.92,5.0831,6.7915,34.0669,34.036,2.5001,3.6057,3.49,87909.5862,82970.9988,62099.8332,1135791.8537,1071985.3045,0
603220.SH,20250819,22.73,4.3108,6.0328,68.177,84.2623,5.1107,3.3074,3.5196,43425.2192,43425.2192,31029.8677,987055.2324,987055.2324,0
301507.SZ,20250819,15.52,7.2848,7.2848,60.2579,57.8436,3.5148,8.6296,8.1607,35655.433,11053.1858,11053.1858,553372.3202,171545.4436,0
300695.SZ,20250819,107.87,2.5699,8.8312,78.9698,76.0753,4.2796,16.5754,16.4301,10225.6924,10225.6924,2975.6923,1103045.4392,1103045.4392,0
300214.SZ,20250819,8.18,10.8804,16.3214,,,1.5622,1.0809,0.9895,46490.2614,40268.3086,26844.2085,380290.3383,329394.7643,0
832522.BJ,20250819,61.05,6.291,8.4953,59.1321,66.4497,9.1674,9.0836,9.6264,15675.072,12859.602,9522.8581,956963.1456,785078.7021,0
600735.SH,20250819,8.37,3.2447,5.7538,,,2.962,2.1927,2.3314,42877.8219,42545.1827,23991.9475,358887.3693,356103.1792,0
300446.SZ,20250819,18.5,5.5297,6.9043,19.7547,19.2946,3.008,2.0101,1.9453,84541.0111,31153.6417,24951.2663,1564008.7054,576342.3715,0
688272.SH,20250819,29.62,3.5092,7.56,193.4114,,4.5636,7.4473,8.2964,7600.0,7600.0,3527.7471,225112.0,225112.0,0
605001.SH,20250819,7.85,1.6945,3.5805,55.6953,36.557,1.1517,2.0186,1.9112,39288.6,39288.6,18593.6367,308415.51,308415.51,0
600796.SH,20250819,5.95,2.5292,3.7716,32.2254,31.8813,1.5719,2.9158,2.9095,86658.5766,30947.7889,20753.2286,515618.5308,184139.344,0
002979.SZ,20250819,47.86,7.692,10.0939,74.9997,74.5426,9.3293,9.49,9.4364,31414.0847,21821.3155,16628.8155,1503478.0937,1044368.1598,0
600760.SH,20250819,59.6,1.3779,4.3369,49.7859,54.3594,8.1396,3.9445,4.3129,283509.4714,274818.5991,87313.6126,16897164.4954,16379188.5064,0
002907.SZ,20250819,19.08,8.7185,25.9603,103.8409,103.8356,4.7438,10.2833,10.1452,41759.6314,30888.8105,10373.6586,796773.7671,589358.5043,0
002951.SZ,20250819,18.7,6.4805,36.6229,,,4.3732,20.1519,18.501,40500.0,40499.85,7166.5166,757350.0,757347.195,0
688101.SH,20250819,15.49,2.1937,7.1717,16.3362,15.8587,1.247,3.6976,3.7533,33201.2066,33201.2066,10155.9266,514286.6902,514286.6902,0
605589.SH,20250819,31.82,5.2012,6.4626,31.0335,25.9598,2.7062,2.688,2.5066,84640.1998,78089.33,62848.2503,2693251.1576,2484802.4806,0
836149.BJ,20250819,16.07,6.4791,9.3974,,,7.1469,2.165,2.6189,7501.56,6192.3173,4269.3236,120550.0692,99510.539,0
301486.SZ,20250819,89.99,14.55,18.878,172.1224,151.3098,4.7088,11.8871,10.8647,12868.0995,7245.3755,5584.3055,1158000.274,652011.3412,0
000589.SZ,20250819,4.58,1.2864,1.6527,11.5689,15.0168,0.8246,0.6661,0.6606,155468.8404,153716.6004,119646.9664,712047.289,704022.0298,0
688033.SH,20250819,7.18,2.6669,3.5673,,,1.1279,5.29,6.2281,56219.8596,56219.8596,42029.9324,403658.5919,403658.5919,0
603280.SH,20250819,52.5,27.4836,27.4836,62.6835,61.3343,4.4054,5.6835,6.0107,10840.6667,2794.1667,2794.1667,569135.0018,146693.7518,0
600481.SH,20250819,6.22,6.11,11.1933,,,2.6305,0.8939,1.0723,187376.8632,187376.8632,102280.878,1165484.0891,1165484.0891,0
002845.SZ,20250819,15.72,5.8373,6.8982,158.3632,,1.9514,0.5387,0.5504,32755.1705,25023.5351,21175.0533,514911.2803,393369.9718,0
002615.SZ,20250819,8.64,3.6244,4.6096,14.0591,13.5868,2.4428,1.2092,1.164,46626.7732,30604.8207,24063.4711,402855.3204,264425.6508,0
301030.SZ,20250819,19.37,4.9368,5.6192,,,3.5153,1.9086,2.0323,20238.333,16144.691,14183.991,392016.5102,312722.6647,0
873223.BJ,20250819,14.3,21.3121,30.5528,,,8.6992,7.804,7.3196,15728.5,8158.375,5690.875,224917.55,116664.7625,0
002056.SZ,20250819,17.18,2.3672,4.7962,15.2985,14.4683,2.8537,1.5059,1.4297,162671.2074,162505.8009,80205.8009,2794691.3431,2791849.6595,0
600188.SH,20250819,12.87,0.6111,2.3678,8.9554,9.6561,2.2701,0.9285,0.9952,1003748.0544,592391.1084,152876.8213,12918237.4601,7624073.5651,0
002459.SZ,20250819,11.89,1.8728,3.5677,,,1.5315,0.5612,0.6071,330967.9544,330542.0405,173511.2833,3935208.9778,3930144.8615,0
688188.SH,20250819,140.8,1.1301,3.1986,46.0009,42.9862,7.6386,23.3976,21.9461,28839.1239,28839.1239,10189.5503,4060548.6451,4060548.6451,0
600416.SH,20250819,16.49,7.1468,11.8541,87.7903,80.7681,2.8498,4.649,4.541,132540.6445,132540.6445,79908.5747,2185595.2278,2185595.2278,0
300897.SZ,20250819,32.96,13.9291,25.7242,56.7401,62.217,4.7939,6.9593,7.2177,14021.9804,8765.7631,4746.4739,462164.474,288919.5518,0
300119.SZ,20250819,23.3,4.3094,5.3586,36.0093,32.9007,2.4498,3.5274,3.2244,46475.4706,33496.2021,26937.6503,1082878.465,780461.5089,0
603937.SH,20250819,11.08,4.3539,11.7886,,,1.498,1.4656,1.3766,20888.0925,20888.0925,7714.5527,231440.0649,231440.0649,0
600580.SH,20250819,34.0,21.3747,34.9507,66.9908,56.669,5.0775,3.269,3.2585,156211.7511,156211.7511,95533.9973,5311199.5374,5311199.5374,0
600682.SH,20250819,8.82,2.7688,4.9494,51.6048,51.8867,0.6728,1.7722,1.7751,134613.2221,116506.0275,65175.6975,1187288.6189,1027583.1626,1
603298.SH,20250819,21.74,0.62,1.6108,14.0826,13.6933,2.867,1.7273,1.6929,130981.2049,130981.2049,50413.7501,2847531.3945,2847531.3945,0
300745.SZ,20250819,21.12,4.3326,4.8678,,,1.5589,1.5827,1.5461,16761.4391,14128.5215,12574.9639,354001.5938,298394.3741,0
603936.SH,20250819,11.92,12.0752,15.7169,,,1.7487,2.3006,2.23,63039.8004,63039.8004,48432.8493,751434.4208,751434.4208,0
002090.SZ,20250819,10.38,4.2856,5.4347,57.5363,60.7103,2.7662,2.3448,2.4713,40057.7071,39601.7512,31228.4434,415798.9997,411066.1775,0
836422.BJ,20250819,14.49,5.8243,13.451,85.7101,100.7176,3.1066,2.4795,2.5603,8848.271,6622.271,2867.421,128211.4468,95956.7068,0
835640.BJ,20250819,28.68,5.4238,12.1734,105.3077,107.1627,6.1953,7.0583,7.0768,18772.8,18060.2235,8046.6197,538403.904,517967.21,0
688615.SH,20250819,173.1,5.4045,5.4045,60.5048,57.9239,9.4157,16.8509,16.086,14000.0,2800.0,2800.0,2423400.0,484680.0,0
301678.SZ,20250819,84.05,20.5852,20.5852,108.2681,115.7749,10.114,23.9108,22.3177,23955.5467,4551.2773,4551.2773,2013463.7001,382534.8571,0
002536.SZ,20250819,32.75,28.588,44.5826,57.1083,52.8383,5.5726,3.9855,4.1666,57478.5888,54441.72,34910.072,1882423.7832,1782966.33,0
688273.SH,20250819,46.91,15.1687,15.1687,46.1798,44.6104,3.5764,11.0494,10.698,10000.0,3682.679,3682.679,469100.0,172754.4719,0
301001.SZ,20250819,32.59,3.9217,6.7718,194.6654,199.7337,3.2897,6.1792,6.618,8000.0,5030.0,2913.0,260720.0,163927.7,0
601226.SH,20250819,6.75,0.9076,2.4551,68.3171,60.565,1.8911,1.0434,1.0136,116572.23,116222.37,42964.8044,786862.5525,784500.9975,0
688265.SH,20250819,65.0,5.9598,18.9239,780.1748,275.0298,3.0108,13.2925,13.1047,7796.3513,7796.3513,2455.325,506762.8345,506762.8345,0
300112.SZ,20250819,9.74,3.3431,3.7519,,,2.833,2.742,2.652,29022.469,23764.2306,21174.9696,282678.8481,231463.606,0
002104.SZ,20250819,28.4,44.7659,46.8169,211.7088,216.9469,9.4842,22.2823,22.0249,70832.0154,59968.0004,57340.9186,2011629.2374,1703091.2114,0
002415.SZ,20250819,29.86,0.634,1.5902,23.0188,21.9325,3.5098,2.9807,2.9612,923319.8326,911476.0378,363381.3274,27570330.2014,27216674.4887,0
300016.SZ,20250819,11.26,23.1887,29.6785,464.2618,380.3371,3.1007,6.4439,5.9864,56287.3163,56211.4688,43919.5505,633795.1815,632941.1387,0
601311.SH,20250819,9.84,2.7585,4.6263,18.8018,16.6137,1.2201,0.7404,0.7093,117314.6118,117314.6118,69950.2078,1154375.7801,1154375.7801,0
002512.SZ,20250819,4.09,10.4209,14.9506,194.1464,,10.0606,2.4279,2.5452,114709.4532,103312.2683,72010.7929,469161.6636,422547.1773,0
600966.SH,20250819,5.14,1.1114,2.1722,39.0818,53.4048,1.0079,0.363,0.3598,133684.4288,133684.4288,68397.8451,687137.964,687137.964,0
600358.SH,20250819,5.95,4.5763,6.4726,,,39.3586,8.2372,9.1346,50493.666,50493.666,35700.7,300437.3127,300437.3127,0
002893.SZ,20250819,11.64,7.3766,9.7873,45.9635,40.0137,2.2824,2.8685,2.7808,26364.0,20277.8618,15283.3431,306876.96,236034.3114,0
300648.SZ,20250819,60.53,9.0239,11.7719,,,7.5733,9.6694,9.3268,17428.14,10618.9439,8140.0483,1054925.3142,642764.6743,0
002382.SZ,20250819,6.74,7.5563,10.2788,,,0.8414,1.0855,1.0815,100712.9466,99969.5216,73491.1016,678805.2601,673794.5756,1
002243.SZ,20250819,8.59,1.4821,2.9869,42.3654,39.8658,1.4498,4.4806,4.4367,121060.4219,120414.229,59748.4831,1039909.0241,1034358.2271,0
