ts_code,trade_date,trade_count,buy_elg_amount,buy_elg_vol,sell_elg_amount,sell_elg_vol,buy_lg_amount,buy_lg_vol,sell_lg_amount,sell_lg_vol,buy_md_amount,buy_md_vol,sell_md_amount,sell_md_vol,buy_sm_amount,buy_sm_vol,sell_sm_amount,sell_sm_vol,net_mf_amount,net_mf_vol
601608.SH,20250818,47876.0,5356.15,101871.0,4951.91,94179.0,12251.19,233112.0,11646.8,221403.01,19094.13,363145.3,19941.54,379218.91,24418.39,464125.57,24579.6,467452.95,-5321.92,-102739.01
301328.SZ,20250818,17703.0,2397.86,4848.14,1459.22,2965.0,5691.75,11572.79,5862.89,11890.26,8859.63,18029.0,9904.49,20148.1,9667.71,19710.5,9390.34,19157.07,3674.86,7481.75
688141.SH,20250818,45879.0,9137.18,25785.26,13301.3,37656.86,24453.97,69366.14,26037.02,73834.42,34578.45,98091.71,32430.91,91966.93,39085.48,110963.87,35485.84,100748.77,378.07,1063.3
603049.SH,20250818,12422.0,292.15,643.0,500.17,1100.0,3930.97,8646.77,4789.5,10536.23,8191.06,18019.92,7977.78,17549.44,8581.47,18877.17,7728.19,17001.19,2278.29,5008.2
002692.SZ,20250818,11339.0,240.49,4734.0,243.64,4800.0,1177.48,23190.0,1188.41,23396.0,2392.72,47102.0,2633.5,51848.27,2884.33,56794.27,2629.47,51776.0,-56.63,-1214.27
002515.SZ,20250818,21135.0,1275.71,17311.0,1064.57,14517.0,8172.8,111745.98,8663.05,118596.89,7123.01,97432.29,6639.55,90723.74,5644.53,77202.78,5848.89,79854.42,-1239.8,-17444.43
002058.SZ,20250818,1445.0,0.0,0.0,0.0,0.0,856.47,6247.0,1105.75,8073.0,1226.54,8954.0,1471.39,10740.0,953.89,6965.01,459.76,3353.01,-1013.55,-7411.99
300628.SZ,20250818,24974.0,3536.57,10075.0,2840.4,8117.2,15818.85,45069.69,14180.09,40430.06,15022.94,42882.94,14817.48,42260.22,12151.33,34683.48,14691.74,41903.63,4018.46,11493.49
601225.SH,20250818,80948.0,5755.8,27072.25,5209.25,24527.0,24335.6,114651.0,28854.98,135965.31,45875.51,216138.63,43206.19,203528.35,53307.86,251226.76,52004.35,245067.98,-7702.75,-36484.32
300920.SZ,20250818,12049.0,2836.75,4699.0,3525.53,5869.73,6057.87,10088.6,6563.17,10938.05,8782.24,14669.4,7157.17,11925.3,7737.12,12914.14,8168.11,13638.06,1594.36,2684.46
002613.SZ,20250818,13643.0,354.08,8578.0,1324.59,32160.0,4395.83,106797.8,4460.64,108484.98,6377.85,155073.0,6251.52,151964.48,5809.76,141244.25,4900.76,119083.59,-4408.16,-107635.21
300188.SZ,20250818,121304.0,21513.2,112740.26,20460.63,107591.35,55840.0,292990.35,52199.9,274553.87,63430.69,333150.63,64242.68,337421.09,53865.93,283220.93,57746.6,302535.86,-3036.44,-17095.33
000963.SZ,20250818,31965.0,6059.41,13822.0,4794.74,10940.76,19999.46,45808.55,15384.6,35265.0,23375.2,53627.88,24124.07,55314.44,13867.36,31811.2,18998.03,43549.43,8282.24,18774.47
605368.SH,20250818,7640.0,101.5,1000.0,101.5,1000.0,467.34,4599.6,357.49,3513.8,1671.23,16440.8,1719.75,16912.0,3162.64,31087.6,3223.98,31702.2,-985.79,-9734.0
600057.SH,20250818,21373.0,28.81,414.0,0.0,0.0,1947.99,27882.02,1323.31,18925.79,2545.12,36450.31,3278.98,46906.01,7407.82,106020.53,7327.45,104935.06,609.03,8608.34
002020.SZ,20250818,53830.0,3065.39,15744.0,11563.45,59684.57,17424.31,89488.81,21066.11,108246.27,25331.02,130144.54,23498.83,120764.55,26341.57,135627.8,16033.91,82309.76,-2884.35,-15110.81
300292.SZ,20250818,40823.0,2602.24,50786.0,3735.06,72982.0,9072.17,177370.0,10753.29,210409.0,14123.45,276159.12,12823.01,250662.0,12590.3,246212.0,11076.8,216474.12,-1765.86,-35049.36
600004.SH,20250818,25739.0,333.17,3473.0,762.21,7960.0,2872.76,29985.65,2338.58,24380.0,5832.35,60839.85,5289.99,55178.85,10606.94,110619.75,11254.43,117399.4,-1175.99,-12358.53
002246.SZ,20250818,62158.0,4235.7,23230.0,7538.67,41335.65,17344.31,94562.0,20548.06,112351.0,28786.53,156998.83,26092.52,142298.5,28675.19,156472.7,24862.48,135278.38,-4953.3,-27365.41
300610.SZ,20250818,20657.0,200.97,1544.0,436.42,3381.0,3314.7,25572.2,3107.25,24020.0,6466.75,49930.0,4339.79,33479.6,4899.53,37848.4,6998.49,54014.0,-2003.64,-15544.0
600984.SH,20250818,23248.0,108.3,3000.0,169.99,4683.0,1941.35,53565.3,1560.95,43073.8,4092.47,113017.0,3903.14,107732.95,7291.67,201244.7,7799.71,215337.25,-4372.26,-120966.0
301269.SZ,20250818,44703.0,21394.02,18393.0,10327.25,8884.0,35812.87,30832.0,33808.49,29113.0,40750.45,35083.75,43857.67,37752.29,28264.35,24324.6,38228.28,32884.06,4806.01,4154.19
002893.SZ,20250818,21809.0,1435.79,12209.0,1314.75,11187.0,4297.06,36462.39,5463.21,46434.31,8911.77,75757.65,8227.96,69900.46,8306.85,70621.0,7945.54,67528.27,-5826.38,-49620.42
600699.SH,20250818,81760.0,7867.51,38360.2,9320.57,45402.03,31055.29,151387.33,27370.54,133444.82,37918.83,184869.72,39780.77,193971.19,45892.39,223733.48,46262.14,225532.69,-6967.68,-34273.37
300145.SZ,20250818,134341.0,21990.23,393635.47,21932.48,391119.56,59412.22,1058533.57,70321.95,1255796.47,72984.89,1301842.42,75132.98,1340632.89,59056.85,1055138.61,46056.78,821601.15,-23038.4,-421221.95
688466.SH,20250818,2665.0,107.89,481.0,0.0,0.0,1019.99,4579.87,952.12,4278.91,1959.86,8808.87,2071.56,9306.94,1701.65,7644.94,1765.7,7928.83,-534.98,-2402.32
000927.SZ,20250818,20032.0,1985.43,72373.0,3078.7,112329.73,4104.77,149797.0,4634.59,169168.77,5196.97,189690.5,3679.13,134136.0,4783.02,174524.0,4677.78,170750.0,-2522.37,-93182.5
601601.SH,20250818,69262.0,10991.08,27488.0,9675.12,24196.0,27905.36,69775.6,29744.47,74370.09,44845.02,112101.74,45720.27,114294.39,54809.96,137066.29,53411.57,133571.15,17318.78,43098.23
301026.SZ,20250818,6261.0,278.65,1015.0,774.61,2835.4,1505.27,5493.8,2475.94,9038.0,3965.9,14477.8,3303.19,12060.0,3166.28,11568.04,2362.37,8621.24,747.75,2728.56
688277.SH,20250818,14364.0,425.75,2262.69,1284.49,6881.28,5130.5,27420.79,5197.97,27771.39,8412.26,44908.54,9171.53,48950.27,10200.98,54436.63,8515.5,45425.71,2272.51,11993.45
688271.SH,20250818,22608.0,6390.79,4916.6,7601.67,5851.44,17716.83,13630.26,15549.58,11959.64,36296.19,27906.97,39312.58,30224.76,31777.37,24421.76,29717.37,22839.75,9687.07,7425.39
300901.SZ,20250818,6159.0,453.52,2598.0,2173.87,12455.0,4509.1,25767.0,3565.67,20373.0,3938.22,22510.0,3387.28,19337.0,2602.25,14878.0,2376.26,13588.0,225.61,1233.28
002998.SZ,20250818,10701.0,225.61,2633.0,254.0,2970.0,1683.26,19637.0,1727.24,20149.0,2511.29,29280.18,2438.66,28411.0,3078.53,35844.0,3078.8,35864.18,-1579.11,-18441.82
002887.SZ,20250818,6343.0,108.74,1215.0,146.05,1630.0,1103.44,12273.0,957.08,10668.5,2812.65,31312.85,2893.57,32211.15,2735.54,30453.2,2763.68,30744.4,-658.51,-7395.35
600986.SH,20250818,93323.0,8033.68,81631.0,10169.42,103390.0,23932.28,243423.08,24855.63,252650.03,38264.6,389200.06,37743.25,383935.89,47028.3,478414.95,44490.56,452693.17,1594.68,15389.01
000923.SZ,20250818,20996.0,1536.34,10689.77,1345.69,9351.57,5402.49,37569.82,7016.39,48800.04,7644.37,53155.0,5742.93,39930.18,6181.15,42985.35,6659.34,46318.15,-3337.09,-23254.4
600734.SH,20250818,18387.0,350.06,8872.0,777.43,19711.0,3740.88,94699.28,4288.2,108518.0,8002.29,202653.16,8117.86,205490.2,11524.45,291694.37,10434.2,264199.61,2096.48,52619.21
601212.SH,20250818,44224.0,1255.46,37448.0,2910.14,86763.0,5520.69,164808.5,4301.38,128285.61,9841.79,293667.17,9577.49,285780.18,14027.34,418320.89,13856.28,413415.77,-2213.31,-66922.66
601098.SH,20250818,17842.0,692.65,5267.0,639.22,4866.0,2915.88,22136.0,3233.15,24538.05,6570.13,49861.63,5865.02,44499.19,8893.72,67486.75,9335.0,70848.14,-2568.28,-19595.78
600227.SH,20250818,21336.0,846.44,33573.0,592.11,23651.0,1946.33,77806.6,2937.28,117283.0,5297.55,211896.4,5431.48,217224.0,8581.88,343278.6,7711.33,308396.6,6032.47,241452.6
603797.SH,20250818,3313.0,0.0,0.0,122.16,2571.83,662.08,13962.03,567.6,11965.4,1361.08,28699.5,1275.66,26897.41,1375.25,28988.61,1433.0,30215.5,-126.47,-2723.92
600989.SH,20250818,57114.0,7800.11,50444.64,2976.27,19236.5,17086.21,110467.67,17635.23,113991.21,29024.84,187674.12,27199.85,175874.96,32648.73,211074.03,38748.54,250557.79,-22120.84,-143187.54
002371.SZ,20250818,51303.0,58827.24,17029.64,45824.99,13281.68,88109.61,25524.94,91538.03,26536.59,85814.48,24862.72,97307.96,28176.68,68861.06,19961.26,66941.41,19383.61,-1658.36,-505.54
688429.SH,20250818,4319.0,0.0,0.0,0.0,0.0,69.97,461.46,369.1,2423.99,800.92,5260.81,993.02,6521.32,2372.58,15584.9,1881.35,12361.86,697.97,4573.31
002432.SZ,20250818,18895.0,3695.92,9094.0,5293.32,13034.0,13928.04,34290.0,14573.22,35895.12,16376.69,40329.7,14091.09,34686.49,7925.05,19514.02,7968.06,19612.11,-5046.73,-12451.04
603053.SH,20250818,12917.0,325.5,3128.0,178.22,1736.0,1903.4,18315.0,1780.79,17116.26,5569.02,53654.41,5253.81,50565.51,6959.99,67083.64,7545.08,72763.28,-1849.94,-18049.69
301152.SZ,20250818,8193.0,332.45,1150.0,104.84,364.0,1215.37,4210.0,1895.5,6577.0,3279.9,11366.0,3747.39,12978.0,4246.92,14715.0,3326.91,11522.0,-241.56,-849.24
603716.SH,20250818,74352.0,7995.37,27544.09,6192.81,21403.25,19949.98,68746.39,17701.07,61022.36,36354.28,125189.46,40073.37,138007.0,54426.39,187589.73,54758.76,188637.06,8343.37,27986.69
603398.SH,20250818,6865.0,39.27,734.0,124.24,2326.0,2819.16,53058.0,2751.36,51796.6,5404.34,101661.0,5338.86,100424.6,4705.83,88566.2,4754.12,89472.0,-3611.42,-68299.2
002688.SZ,20250818,36351.0,2417.19,32319.0,5313.45,71269.0,7523.41,100751.02,7808.39,104682.0,11319.11,151625.0,9040.86,121066.5,11908.73,159649.0,11005.75,147326.52,-1480.36,-20396.02
002548.SZ,20250818,16624.0,169.77,4094.0,789.64,19175.0,4330.2,104468.5,3430.74,82703.1,4492.68,108274.41,4496.43,108373.3,3855.17,92861.74,4131.01,99447.25,2167.01,52244.21
300565.SZ,20250818,26904.0,622.12,4635.0,767.34,5714.0,4463.9,33404.0,5644.17,42194.7,8261.36,61716.28,8252.93,61633.6,9056.19,67619.4,7739.14,57832.38,1388.87,10394.44
002398.SZ,20250818,18017.0,371.59,6849.0,373.74,6910.0,3241.99,59836.0,2264.79,41805.0,3083.49,56980.32,3430.3,63370.0,4001.8,73943.01,4630.04,85523.33,359.56,6514.35
002886.SZ,20250818,52469.0,5946.72,26467.0,4109.44,18316.0,15758.41,70210.0,15411.26,68779.3,21531.53,95909.55,20592.81,91804.32,19150.37,85412.6,22273.52,99099.53,-3629.57,-16218.75
600528.SH,20250818,26310.0,2647.39,29675.0,6016.49,67447.47,7424.77,83202.17,7351.02,82367.92,12998.31,145682.42,12304.12,137874.81,13905.82,155824.77,11304.67,126694.16,4741.15,52980.68
600793.SH,20250818,11266.0,488.49,1931.0,91.08,360.0,1863.05,7394.0,2652.66,10521.0,4899.07,19421.4,5313.58,21064.0,6882.05,27279.0,6075.35,24080.4,355.2,1396.6
301508.SZ,20250818,10089.0,384.41,1082.0,708.5,1996.0,2453.65,6903.0,2716.78,7654.38,5011.56,14114.77,5463.48,15382.77,5355.1,15082.46,4315.95,12149.08,1408.48,3961.47
300011.SZ,20250818,12533.0,143.04,1774.0,242.73,3009.0,2255.08,27902.01,3183.08,39404.0,3456.49,42769.0,3395.26,42006.0,4105.68,50797.0,3139.22,38823.01,114.54,1378.01
688612.SH,20250818,13843.0,6.34,19.5,107.39,321.13,1748.32,5246.69,2993.42,8935.44,3753.39,11218.14,4014.27,12001.78,10707.63,32038.46,9100.61,27264.44,3721.68,11079.23
002217.SZ,20250818,49823.0,6063.74,232593.0,5604.37,214824.0,13069.98,501068.18,13536.87,518936.0,15315.8,587047.0,16706.57,640553.0,16911.18,648329.24,15512.88,594724.42,3461.02,129728.58
300786.SZ,20250818,21382.0,320.38,1943.0,542.41,3316.0,3402.24,20697.0,4402.67,26816.77,7217.99,43956.0,7852.73,47811.61,7971.77,48548.0,6114.57,37199.62,-238.71,-1510.62
688480.SH,20250818,2605.0,0.0,0.0,461.15,1098.06,1581.51,3780.06,1828.51,4372.23,2062.45,4938.11,1643.27,3934.44,2075.34,4959.34,1786.37,4272.78,336.76,780.77
300131.SZ,20250818,36728.0,5141.06,56694.0,3472.79,38447.0,13742.62,151912.16,15385.89,170094.63,16309.07,180270.3,16826.71,185895.5,12416.0,137267.97,11923.36,131707.3,1350.07,14556.49
300864.SZ,20250818,3347.0,0.0,0.0,204.41,972.6,752.69,3578.6,773.57,3678.55,1302.81,6190.85,1054.6,5011.42,1413.99,6722.27,1436.91,6829.15,-283.72,-1356.24
301333.SZ,20250818,7912.0,982.99,1737.0,712.12,1261.0,3953.55,7005.6,3410.56,6046.0,6356.16,11266.0,5985.41,10603.2,3954.84,7014.0,5139.45,9112.4,-1806.14,-3214.2
300885.SZ,20250818,45028.0,6416.47,22884.33,11747.56,42001.16,15443.58,55221.02,21480.18,76881.78,23166.2,82910.92,23707.48,84824.29,26784.81,95898.05,14875.86,53207.09,-13126.58,-47202.4
688376.SH,20250818,7788.0,1078.83,2120.25,517.78,1018.62,3628.13,7109.83,2742.92,5381.01,6101.15,11948.09,5324.84,10416.78,5585.98,10928.16,7808.56,15289.92,-3678.07,-7233.11
600337.SH,20250818,15348.0,316.73,15796.0,213.23,10578.0,1555.31,77632.0,1647.69,82150.09,3232.2,161592.59,2866.09,143112.01,4625.95,231141.8,5003.19,250322.29,-351.35,-18683.79
301255.SZ,20250818,28889.0,4068.44,11792.6,3698.96,10714.4,14221.63,41239.63,10726.52,31248.2,17521.01,51246.28,17661.64,51646.36,12468.75,36478.99,16192.73,47148.54,8523.84,24860.7
688788.SH,20250818,13990.0,8369.06,9512.07,7126.13,8000.01,22926.65,25741.5,24976.22,28099.64,23337.86,26146.49,23209.35,25988.97,14400.07,16028.9,13721.93,15340.34,5088.86,5556.92
605122.SH,20250818,5934.0,229.63,1624.0,0.0,0.0,248.76,1763.18,539.75,3826.18,1295.38,9186.6,1361.29,9651.63,3035.72,21533.27,2908.45,20629.24,212.82,1501.63
301296.SZ,20250818,5211.0,5.67,60.45,328.42,3500.0,622.12,6629.0,948.1,10106.0,1803.92,19233.0,1320.19,14067.27,1640.1,17477.0,1475.09,15726.18,-307.24,-3293.19
000016.SZ,20250818,76829.0,10159.51,184069.57,17087.8,311010.22,21210.07,384399.11,21697.13,393615.03,30115.5,546043.08,26464.23,479420.95,28022.96,508497.91,24258.88,438963.47,7508.52,134945.83
300902.SZ,20250818,38981.0,3941.58,13234.0,2249.66,7694.0,16772.06,56458.6,10550.65,35609.87,17162.5,57926.9,17020.32,57431.29,12871.59,43692.69,20927.09,70577.03,-5428.87,-18373.03
300097.SZ,20250818,2074.0,23.39,423.0,0.0,0.0,750.17,13464.0,788.69,14181.0,1535.92,27623.0,1510.35,27153.0,900.99,16200.0,911.43,16376.0,-32.58,-648.0
600857.SH,20250818,7939.0,423.73,3267.0,395.26,3052.0,1140.92,8756.0,1280.29,9831.0,2384.27,18317.0,2273.04,17461.7,3402.21,26116.7,3402.55,26112.0,-813.88,-6289.3
002430.SZ,20250818,24669.0,1445.75,6099.0,3732.52,15758.0,8510.53,35794.0,6724.24,28300.0,11052.08,46545.0,10665.91,44890.24,10459.79,44069.01,10345.49,43558.77,-4990.28,-21063.09
603123.SH,20250818,79261.0,6496.08,45521.98,5161.32,36127.0,14369.0,100610.01,16268.82,113821.59,34363.18,240564.06,34644.98,242518.37,50086.52,350685.19,49239.67,344914.28,-5347.14,-38075.14
603787.SH,20250818,10731.0,3.26,25.0,196.28,1495.0,580.47,4438.0,663.91,5083.0,1996.81,15273.72,1668.99,12762.72,4071.56,31145.28,4122.93,31541.28,-492.53,-3786.56
300856.SZ,20250818,10067.0,0.0,0.0,706.56,4551.6,2392.33,15412.8,3171.03,20440.6,4207.77,27100.8,4051.51,26091.8,4159.78,26799.6,2830.77,18229.2,959.99,6144.8
002673.SZ,20250818,205651.0,48852.39,513709.19,58584.02,618186.16,93912.78,987811.93,108327.27,1141939.63,111826.53,1177372.8,104107.59,1094155.5,83142.82,876248.3,66715.65,700860.93,11134.34,113638.48
000524.SZ,20250818,24709.0,2101.08,16323.0,2074.93,16171.0,6127.01,47716.0,7198.69,56052.0,8222.77,64044.0,8941.8,69618.0,9614.94,74863.0,7850.38,61105.0,-2813.18,-21982.0
301251.SZ,20250818,48895.0,9477.43,15089.0,10142.5,16108.67,31854.7,50674.74,29465.54,47057.16,38345.95,61091.59,40547.67,64637.25,30010.07,47883.26,29532.44,46935.51,-17456.2,-27905.27
001279.SZ,20250818,5351.0,102.11,254.0,304.93,760.0,1986.42,4949.65,2351.91,5862.0,3536.12,8811.99,3575.32,8909.48,2901.96,7232.49,2294.44,5716.65,1578.53,3935.81
002564.SZ,20250818,33267.0,2305.11,28091.0,6393.57,78260.0,7597.88,92941.0,8226.68,100593.0,10222.58,125088.0,7221.66,88307.0,9429.98,115360.0,7713.63,94320.0,-4760.67,-58588.0
001260.SZ,20250818,4250.0,13.36,66.0,0.0,0.0,329.39,1626.0,418.6,2055.0,1650.99,8106.0,1441.64,7075.61,1759.74,8642.39,1893.24,9309.78,-86.35,-423.61
000970.SZ,20250818,171238.0,38846.3,257935.18,65992.7,439090.84,71019.31,471461.13,79958.46,530649.52,92070.66,611386.57,82342.18,546808.14,83704.66,556303.65,57347.6,380538.03,-18641.44,-125591.23
301128.SZ,20250818,28497.0,29157.05,33657.42,18366.72,21564.42,29843.41,35293.3,34603.45,40755.03,29958.75,35522.06,34661.44,40762.68,15160.84,17985.53,16488.44,19376.18,8673.21,10432.75
300604.SZ,20250818,119370.0,39873.16,82071.66,28856.87,59608.44,93098.96,191944.27,88050.13,180995.85,88341.75,181987.04,102729.89,211424.65,60805.61,124910.95,62482.59,128884.98,29343.21,60406.16
603839.SH,20250818,7788.0,0.0,0.0,103.51,1371.0,631.7,8348.4,789.09,10412.0,1634.19,21596.0,1664.26,22000.6,3448.76,45566.2,3157.78,41727.0,-572.82,-7623.4
000936.SZ,20250818,36275.0,2114.2,28071.0,477.73,6297.0,5737.68,76228.67,4983.72,66247.0,8764.26,116525.63,8513.0,113198.0,9332.09,123962.39,11973.78,159045.69,1635.63,21674.49
300956.SZ,20250818,16223.0,123.63,706.88,926.09,5312.68,3966.94,22766.24,3048.43,17514.6,5354.57,30755.44,5680.33,32621.04,5911.07,33954.04,5701.36,32734.28,1403.4,8037.56
