ts_code,trade_date,trade_count,buy_elg_amount,buy_elg_vol,sell_elg_amount,sell_elg_vol,buy_lg_amount,buy_lg_vol,sell_lg_amount,sell_lg_vol,buy_md_amount,buy_md_vol,sell_md_amount,sell_md_vol,buy_sm_amount,buy_sm_vol,sell_sm_amount,sell_sm_vol,net_mf_amount,net_mf_vol
300778.SZ,20250820,24078.0,1639.42,9932.0,421.6,2561.0,7028.6,42638.27,4481.2,27178.0,10604.83,64394.44,10316.79,62678.68,8150.83,49559.56,12204.1,74106.59,1805.75,10876.07
000656.SZ,20250820,7815.0,0.0,0.0,1087.86,79107.0,6666.69,486275.0,10432.37,761770.04,5430.5,396731.2,3453.97,252477.56,4162.3,304310.0,1285.29,93961.6,-7608.47,-557338.2
301168.SZ,20250820,6470.0,891.1,2105.0,645.38,1543.0,2912.08,6913.0,2936.9,6962.0,3694.82,8754.0,4078.54,9660.0,3375.47,8002.0,3212.64,7609.0,-1213.04,-2908.0
600319.SH,20250820,6713.0,0.0,0.0,0.0,0.0,286.32,3966.0,383.11,5304.0,783.39,10834.0,767.49,10610.34,2006.84,27760.0,1925.95,26645.66,53.52,712.04
301371.SZ,20250820,9599.0,347.08,1295.0,0.0,0.0,1138.46,4215.12,1808.62,6708.42,2587.42,9592.8,3140.17,11642.8,3795.37,14085.9,2919.54,10837.6,470.74,1712.26
300192.SZ,20250820,35590.0,3920.61,22344.0,4120.1,23689.0,11018.34,63196.0,10902.96,62771.0,16550.35,95013.0,15412.36,88441.0,13559.39,78074.0,14613.27,83726.0,17.29,-551.0
603091.SH,20250820,3187.0,0.0,0.0,0.0,0.0,793.28,1280.0,1054.36,1704.0,1595.23,2575.0,1586.02,2558.0,2708.44,4366.34,2456.57,3959.34,714.15,1150.66
603162.SH,20250820,9461.0,415.76,4681.0,440.92,4967.0,1234.61,13909.83,1693.08,19063.95,2873.49,32370.94,2991.92,33697.1,4639.42,52244.12,4037.37,45477.84,302.17,3337.77
002859.SZ,20250820,36629.0,8164.9,28136.0,2512.7,8684.0,12084.21,41493.0,12152.32,41707.55,12626.36,43371.0,12649.64,43535.8,12163.15,41781.2,17723.96,60853.85,4979.18,17053.64
301101.SZ,20250820,25741.0,4091.65,8346.09,2522.08,5154.0,15282.31,31192.28,10728.24,21926.75,17617.84,35970.81,17188.83,35091.0,9603.46,19624.84,16156.12,32962.27,-4829.57,-9874.44
002630.SZ,20250820,14863.0,2385.68,91871.0,2117.92,81274.3,9148.31,352129.4,7104.93,273275.87,8543.18,328150.63,8920.03,343233.53,5453.6,209680.67,7387.89,284048.0,9293.76,357945.92
000719.SZ,20250820,12370.0,0.0,0.0,587.63,4515.0,576.39,4424.0,1113.65,8549.43,2139.32,16407.0,1589.61,12186.0,5015.67,38474.34,4440.49,34054.91,-546.12,-4233.68
300306.SZ,20250820,8397.0,139.1,1000.0,100.12,729.0,1271.26,9181.0,976.48,7063.0,2032.92,14687.0,2454.65,17721.0,2771.09,20024.0,2683.13,19379.0,-40.77,-338.0
688059.SH,20250820,9091.0,1334.95,2019.42,1529.01,2319.83,6226.11,9429.74,4914.43,7436.83,8335.83,12628.19,8195.3,12401.36,8482.75,12842.66,9740.9,14761.99,-4658.13,-7085.77
603843.SH,20250820,2795.0,399.47,14806.8,0.0,0.0,1648.61,60930.0,1384.64,51698.4,2120.89,79478.0,2595.58,96869.0,1715.73,64409.4,1904.47,71056.8,97.95,5298.2
301141.SZ,20250820,38295.0,9327.49,12726.2,12184.05,16729.0,30574.53,41758.68,30204.9,41289.14,37431.18,51199.26,34448.03,47076.64,24527.73,33575.78,25023.95,34165.14,-9710.12,-13396.96
300756.SZ,20250820,5629.0,339.51,1054.0,576.77,1793.06,2262.23,7025.64,2649.56,8233.38,3100.05,9635.8,2623.06,8148.0,2499.39,7767.0,2351.79,7308.0,77.07,236.44
300146.SZ,20250820,32445.0,4802.99,38661.0,4718.12,38061.0,12134.23,97841.0,12854.94,103629.0,12678.0,102232.46,10761.0,86746.43,10094.29,81423.08,11375.43,91721.11,2749.19,21990.66
002559.SZ,20250820,27045.0,1943.69,18729.0,1270.75,12307.0,5208.94,50301.18,6223.56,60105.5,9236.19,89248.45,9232.35,89170.5,9203.13,88928.5,8865.3,85624.13,168.86,1356.13
002668.SZ,20250820,20283.0,1372.07,13118.0,797.46,7658.0,3014.69,28816.76,2473.41,23659.0,3885.15,37169.97,4056.66,38747.0,4792.43,45828.14,5736.8,54868.87,-160.23,-1687.09
300512.SZ,20250820,7289.0,0.0,0.0,0.0,0.0,307.18,3370.48,368.67,4058.0,1199.9,13195.0,1260.7,13861.52,2311.91,25449.81,2189.62,24095.77,40.39,418.67
002402.SZ,20250820,197755.0,83220.44,257698.6,52438.86,162912.97,137365.2,427194.34,127609.09,396764.85,126017.8,392091.37,139357.25,433291.08,87198.1,271222.96,114396.35,355238.37,62553.55,191270.47
301123.SZ,20250820,54534.0,9063.82,19501.0,15704.47,34075.21,25032.64,54170.37,21932.29,47414.37,31277.06,67572.76,28358.02,61259.95,27090.59,58543.0,26469.33,57037.6,4379.59,9515.63
300640.SZ,20250820,17313.0,922.94,13255.0,501.57,7201.0,3397.1,48836.0,3090.98,44522.0,5010.53,72117.0,4472.2,64394.0,4310.94,62083.0,5576.76,80174.0,534.53,7569.0
300304.SZ,20250820,67647.0,6332.19,47897.0,4215.69,32184.0,22337.98,169422.62,17356.89,131905.0,24813.27,188062.0,26327.79,199460.2,21797.88,165644.0,27380.96,207476.42,5152.37,38550.38
002855.SZ,20250820,32704.0,3263.54,16274.0,3191.08,15934.0,7662.53,38208.0,7311.87,36519.0,14203.74,70896.0,12454.48,62203.0,12440.94,62192.0,14613.3,72914.0,1975.11,9722.0
300287.SZ,20250820,59717.0,6969.13,113831.4,6995.52,114304.0,21839.42,355668.51,23991.05,391347.51,32070.3,522957.35,34041.7,555080.39,26823.16,437661.4,22673.74,369386.76,-9215.22,-152017.52
002142.SZ,20250820,36199.0,10256.2,36708.8,13503.04,48340.7,23705.32,84893.61,19741.92,70691.39,24021.26,86071.79,23054.33,82607.57,16247.82,58235.69,17931.3,64270.23,5938.44,21078.81
002217.SZ,20250820,44546.0,18442.72,649001.0,4670.01,169221.0,16385.04,600937.0,16728.78,607752.0,16550.66,605421.78,22827.81,826935.38,11648.74,427482.0,18800.57,678933.4,14872.35,543954.66
301025.SZ,20250820,11036.0,138.52,1213.0,426.27,3745.0,1339.82,11769.0,3373.77,29638.0,3706.34,32563.94,2594.51,22805.0,4097.86,36025.0,2887.99,25382.94,-1556.82,-13712.94
600726.SH,20250820,10767.0,136.4,5349.0,570.91,22338.0,1699.67,66399.99,1869.27,72846.0,2575.7,100648.05,2713.51,105975.01,4441.38,173220.97,3699.47,144459.0,2930.99,113658.01
002144.SZ,20250820,5225.0,272.01,2160.0,318.82,2525.0,494.46,3935.0,839.45,6686.0,1620.2,12901.0,1593.55,12704.0,2147.01,17118.0,1781.86,14199.0,-30.48,-269.84
605208.SH,20250820,40723.0,827.68,5454.0,772.03,5061.4,4782.69,31491.47,5481.36,36122.17,9586.79,63209.0,8479.36,55891.43,16362.19,108010.25,16826.59,111089.72,-4290.94,-28206.76
600844.SH,20250820,5840.0,0.0,0.0,132.15,4061.0,766.48,23567.0,957.92,29450.0,1752.5,53807.0,1684.52,51698.0,2697.24,82855.0,2441.63,75020.0,201.15,5945.0
600300.SH,20250820,15354.0,993.11,28804.0,1373.69,39547.79,4395.74,126901.21,6240.63,180417.74,9742.42,281588.58,8800.06,254420.6,10654.01,307831.88,9370.9,270739.54,7428.64,214092.71
600685.SH,20250820,26719.0,2940.73,10215.0,3595.54,12489.0,9391.65,32673.19,9423.51,32787.82,14811.39,51520.7,14681.1,51057.04,18561.63,64551.24,18005.24,62626.27,81.37,131.61
688478.SH,20250820,8692.0,2404.98,5826.47,1652.61,4003.89,11004.13,27098.35,9361.34,23027.23,11643.54,28693.13,12153.58,29928.32,6117.87,15100.9,8002.99,19759.41,-4942.85,-12357.41
603180.SH,20250820,3264.0,0.0,0.0,0.0,0.0,311.56,1512.0,340.8,1654.0,786.22,3809.0,1074.54,5205.6,1783.75,8644.96,1466.18,7106.36,8.01,34.84
301295.SZ,20250820,7568.0,564.89,2104.0,339.58,1263.74,2207.11,8259.0,1371.48,5135.4,3495.58,13134.07,3253.94,12202.93,2979.72,11195.22,4282.31,16090.22,-1110.8,-4175.31
002879.SZ,20250820,26833.0,530.07,2751.0,1384.28,7233.55,6418.35,33502.0,9306.71,48709.85,13350.33,69651.36,13523.42,70520.8,15401.06,80448.25,11485.39,59888.41,-6366.35,-33344.71
605077.SH,20250820,9271.0,0.0,0.0,0.0,0.0,693.64,3828.8,585.96,3233.6,2160.71,11912.04,1922.14,10590.89,4056.25,22373.65,4402.49,24290.0,-1382.34,-7640.49
600207.SH,20250820,18047.0,0.0,0.0,0.0,0.0,1138.06,22537.0,1523.29,30099.0,3608.76,71305.0,3450.23,68154.0,5147.69,101705.0,4920.99,97294.0,-814.31,-16375.0
002131.SZ,20250820,942713.0,158540.89,3067101.85,286667.87,5519929.59,285994.51,5566175.86,296528.69,5779282.49,367393.32,7140275.79,335939.28,6549978.92,377401.9,7340406.29,270194.77,5264768.79,27307.19,509901.11
002762.SZ,20250820,1693.0,257.22,4000.0,114.13,1775.0,1346.28,21043.0,1164.59,18206.88,1556.89,24292.0,1876.48,29292.5,708.81,11072.38,713.98,11133.0,291.2,4511.14
002236.SZ,20250820,110376.0,31005.43,170269.48,33957.67,187198.16,46833.39,257428.2,55758.0,306506.42,54171.7,297813.54,52787.92,289940.78,53126.57,292250.49,42633.49,234116.35,-4752.41,-27050.13
603530.SH,20250820,8220.0,0.0,0.0,125.53,428.0,697.76,2376.48,989.97,3372.0,1732.13,5899.0,2072.47,7056.96,4870.14,16581.0,4112.06,13999.52,-30.37,-107.52
300396.SZ,20250820,5809.0,110.63,743.0,860.85,5765.0,1305.13,8726.0,2029.86,13589.5,3044.01,20365.5,3139.98,20998.0,3385.34,22649.0,1814.42,12131.0,-738.42,-4949.5
600163.SH,20250820,11426.0,134.5,2500.0,134.5,2500.0,1173.51,21757.0,1507.77,27897.0,2765.52,51199.9,2569.49,47567.8,3669.92,67958.2,3531.68,65450.3,1993.42,36765.3
300551.SZ,20250820,38839.0,1139.31,9299.0,4204.85,34393.0,7972.87,65067.0,10814.03,88374.94,12176.35,99431.0,13815.26,112809.79,17653.84,144290.06,10108.22,82509.33,-3984.59,-32897.78
688582.SH,20250820,33199.0,11194.08,13778.15,12203.56,15036.06,41759.48,51353.95,33788.74,41506.58,50715.14,62283.91,51932.02,63796.85,29485.99,36275.17,35230.38,43351.69,-1478.88,-1961.6
002958.SZ,20250820,20736.0,1494.17,42892.0,1421.93,40810.0,4744.33,136268.0,5061.48,145286.0,5715.92,163936.0,6048.5,173405.0,6007.65,172202.0,5430.15,155797.0,3711.17,106140.0
300068.SZ,20250820,94490.0,6954.37,40419.0,15126.33,88181.0,22005.5,128130.82,34585.41,201444.2,35869.25,208923.67,35815.64,208508.3,46351.94,269962.39,25653.68,149302.38,-10917.41,-64154.62
688285.SH,20250820,3091.0,0.0,0.0,0.0,0.0,160.94,1744.59,260.53,2823.76,791.7,8578.43,762.26,8260.01,1353.44,14667.14,1283.29,13906.39,-69.64,-765.16
002876.SZ,20250820,15013.0,1056.45,3822.0,1013.93,3652.0,4735.63,17213.22,4648.65,16911.89,6981.15,25438.0,8053.19,29351.0,6952.17,25366.0,6009.63,21924.33,4531.21,16396.78
300395.SZ,20250820,96031.0,36024.34,39112.0,42572.78,46431.63,69971.13,76148.12,77431.3,84275.44,83921.75,91307.29,101947.54,110892.6,76647.56,83339.7,44613.17,48307.44,-9937.01,-10892.13
300456.SZ,20250820,146255.0,40899.04,164172.14,60016.91,241393.35,84870.91,341993.17,80899.79,326190.24,91442.95,369075.43,86314.67,348653.9,71847.81,290735.96,61829.33,249739.21,-40880.8,-165895.88
000963.SZ,20250820,34241.0,6698.07,14685.79,5510.27,12086.38,15382.87,33720.0,15494.15,33981.61,20931.63,45896.84,20748.93,45494.41,17047.05,37378.79,18306.27,40119.02,-5320.08,-11724.54
601000.SH,20250820,21358.0,1136.57,28253.0,201.0,5000.0,3006.0,74782.48,2825.04,70199.74,5465.43,135927.79,6579.69,163597.73,4980.68,123750.48,4982.95,123916.28,-6109.79,-152204.87
688586.SH,20250820,10743.0,244.8,2000.0,183.05,1480.36,2756.3,22307.6,2865.88,23230.39,5502.87,44550.0,5576.93,45131.09,5774.39,46760.0,5652.5,45775.76,-1587.95,-12956.38
300969.SZ,20250820,8196.0,3818.85,3987.6,2542.91,2650.8,7524.77,7863.9,7072.66,7396.8,7845.44,8217.0,7876.44,8246.1,4809.4,5038.61,6506.45,6813.41,-744.57,-803.09
688515.SH,20250820,9860.0,1621.92,1618.7,2088.35,2114.9,9811.5,9754.05,7388.07,7365.78,14213.44,14180.36,15918.19,15837.64,11186.36,11182.12,11438.62,11416.91,45.81,18.29
301000.SZ,20250820,21049.0,2043.27,4179.0,2818.02,5781.0,10541.08,21598.0,10304.63,21133.96,14938.13,30645.96,13567.49,27822.28,11324.28,23232.72,12156.62,24918.44,-5499.2,-11277.92
603069.SH,20250820,7667.0,1158.77,5535.0,1291.59,6167.0,2571.99,12288.74,2816.97,13451.74,4575.0,21864.26,4401.01,21034.48,5094.73,24344.74,4890.92,23379.52,681.01,3220.74
688371.SH,20250820,9304.0,125.22,600.0,0.0,0.0,1803.82,8707.83,1424.09,6843.6,2811.34,13554.07,2590.3,12492.61,4403.5,21241.76,5129.49,24767.45,-1224.86,-5988.54
600266.SH,20250820,28007.0,237.75,4852.0,161.44,3288.0,4419.87,89677.61,5748.94,116526.66,8248.6,167303.01,7623.04,154645.34,9928.73,201317.04,9301.52,188689.66,-5168.15,-105216.06
603519.SH,20250820,5874.0,0.0,0.0,187.25,1410.0,180.87,1359.0,543.15,4084.0,1101.57,8283.0,880.96,6623.0,2162.32,16267.28,1833.4,13792.28,501.36,3763.28
600939.SH,20250820,5711.0,140.7,3876.0,103.22,2828.0,706.05,19395.0,574.22,15774.0,1676.25,46066.0,1587.53,43620.0,3043.51,83614.0,3301.54,90729.0,-1739.12,-47945.0
002276.SZ,20250820,158223.0,21810.45,133819.18,13457.25,82677.58,50470.93,309362.99,48242.78,296467.92,75210.06,461771.82,73350.01,450543.72,61114.61,375946.01,73556.01,451210.78,12669.3,76560.56
300270.SZ,20250820,10348.0,0.0,0.0,123.34,1450.0,1222.0,14229.0,1010.6,11758.0,2236.68,26038.0,2531.15,29468.0,3164.38,36826.02,2957.97,34417.02,-199.75,-2402.98
603408.SH,20250820,5828.0,104.71,813.0,0.0,0.0,675.06,5280.0,837.25,6555.0,1383.94,10842.0,1212.94,9498.0,2311.83,18119.92,2425.36,19001.92,467.3,3660.76
300011.SZ,20250820,8425.0,651.19,7963.0,240.52,2951.0,2036.45,24858.0,2075.13,25388.0,2593.83,31711.0,2581.17,31531.55,2363.2,28899.55,2747.85,33561.0,-1246.18,-15297.35
688631.SH,20250820,9536.0,2182.86,2291.77,2825.59,2971.71,10977.26,11528.57,10101.69,10617.06,15518.26,16282.31,14691.72,15407.65,9528.52,9978.41,10587.9,11084.64,-4698.88,-4877.78
000887.SZ,20250820,146544.0,58247.96,259389.34,40852.48,182270.81,86544.46,386972.5,89713.74,401512.24,82922.04,370845.97,88298.5,394907.38,58444.01,262442.3,67293.74,300959.68,11803.39,50439.31
002151.SZ,20250820,68182.0,13183.56,42208.5,5601.05,17933.11,27887.05,89456.45,21607.75,69305.72,32944.97,105701.88,34381.66,110282.21,25849.29,82986.31,38274.4,122832.1,3153.92,10096.32
605116.SH,20250820,24363.0,391.89,1606.0,195.99,786.0,3521.65,14380.0,2979.86,12183.0,8439.02,34420.0,7171.52,29244.52,12388.27,50488.94,14393.47,58681.42,-6774.86,-27731.5
300948.SZ,20250820,17722.0,767.32,6020.0,1794.27,13778.0,3974.32,31173.15,2251.29,17801.91,6966.63,55547.34,5781.33,45978.36,6006.84,48097.04,7888.21,63279.26,-364.43,-3755.37
688779.SH,20250820,16356.0,0.0,0.0,0.0,0.0,2762.87,45938.42,3499.83,58130.44,5373.04,89406.79,5168.42,85937.49,7748.12,128778.74,7215.79,120056.02,443.35,6964.85
688513.SH,20250820,11231.0,3338.45,5346.58,1820.92,2917.74,5817.12,9410.69,6177.91,9983.75,9773.58,15798.22,8694.39,14060.44,9939.81,16071.54,12175.74,19665.1,-4791.65,-7694.15
603669.SH,20250820,16671.0,129.11,2277.0,241.6,4261.0,1224.19,21724.0,1350.92,23984.0,4004.99,71193.0,3991.59,70944.17,6342.28,112767.64,6116.46,108772.47,-543.46,-10098.02
000025.SZ,20250820,19934.0,1424.7,7975.0,1800.81,10098.0,4703.05,26391.0,6103.3,34274.0,6708.5,37690.6,6737.78,37838.0,7523.47,42256.05,5717.83,32102.65,741.18,4050.55
000042.SZ,20250820,9101.0,0.0,0.0,0.0,0.0,1864.2,20117.0,1518.16,16424.0,4446.73,48117.62,4396.63,47545.0,3103.31,33615.0,3499.46,37880.62,-1432.84,-15554.5
605167.SH,20250820,7898.0,146.75,1332.0,0.0,0.0,795.95,7244.0,917.09,8337.0,1791.3,16306.0,1668.57,15184.42,3087.2,28097.0,3235.52,29457.58,-585.61,-5379.0
300795.SZ,20250820,7640.0,169.39,1085.5,280.23,1814.04,1641.95,10523.72,1017.89,6531.9,3368.49,21646.29,3021.28,19394.06,2605.63,16760.15,3466.06,22275.66,-79.84,-544.84
603713.SH,20250820,8376.0,325.25,537.0,457.71,757.0,1347.69,2224.0,1166.54,1924.0,3983.2,6571.0,3843.84,6339.0,5963.39,9834.0,6151.45,10146.0,-1846.34,-3052.0
600583.SH,20250820,24395.0,3180.08,57042.2,1937.8,34746.0,5932.94,106451.0,4843.17,86852.81,7941.03,142491.5,9531.35,171011.5,9403.65,168705.7,10145.39,182080.09,-4248.68,-76479.98
301198.SZ,20250820,4871.0,100.48,800.0,147.03,1169.0,938.04,7477.0,871.91,6958.34,1449.45,11549.45,1536.71,12245.78,1860.62,14837.86,1792.94,14291.19,12.32,71.79
688146.SH,20250820,21760.0,2430.74,6224.11,3966.63,10178.33,10397.64,26426.68,13282.2,33737.84,18455.78,46876.15,17095.92,43374.28,20915.49,53149.22,17854.9,45385.71,672.08,1496.78
300015.SZ,20250820,87180.0,23289.49,176953.73,17843.07,135943.68,36862.94,280785.66,38614.55,294293.64,43809.37,334105.65,44467.8,338804.68,34985.23,266892.4,38021.59,289695.44,17282.86,130072.0
300913.SZ,20250820,50708.0,11557.12,20077.0,14377.82,25077.12,32572.72,56719.68,36104.02,62918.3,44573.03,77663.41,43201.62,75218.6,31332.01,54627.32,26351.43,45873.39,-8689.58,-15197.15
300589.SZ,20250820,32661.0,1262.56,8146.0,2533.58,16376.0,8673.15,55979.69,10774.86,69666.5,16996.93,109706.83,14967.69,96585.34,14722.12,95154.86,13378.63,86359.54,-7969.17,-51593.06
601869.SH,20250820,58266.0,8455.36,14431.51,8241.02,14116.09,26160.74,44503.48,22932.54,38996.65,40823.11,69366.64,39773.82,67603.62,44845.25,76479.54,49337.07,84064.81,-1031.81,-2111.25
605183.SH,20250820,6155.0,423.35,1963.0,119.9,561.0,1524.31,7073.25,1991.57,9264.75,2997.8,13914.25,3349.35,15528.56,3916.76,18181.99,3401.39,15778.18,566.66,2642.59
605080.SH,20250820,8945.0,171.64,597.0,235.75,820.0,1646.41,5756.0,1426.44,4982.0,2869.27,10035.2,3018.66,10561.4,4780.97,16736.6,4787.45,16761.4,1370.86,4768.0
600169.SH,20250820,12144.0,441.63,18214.0,1030.93,42403.0,2039.91,84185.0,1632.45,67330.0,3359.87,138557.0,3560.68,146822.0,4658.12,191982.0,4275.47,176383.0,2038.81,83462.0
688708.SH,20250820,5286.0,1647.84,2186.76,1437.31,1914.54,4913.3,6543.68,5068.87,6740.55,4633.31,6153.73,5006.84,6649.18,6139.95,8149.1,5821.39,7729.0,489.04,632.55
002399.SZ,20250820,13438.0,980.45,7449.0,618.79,4706.0,1175.76,8896.0,2374.34,18010.4,2763.01,20958.0,3175.46,24074.2,4971.97,37701.82,3722.61,28214.22,-1073.6,-8218.06
301382.SZ,20250820,26802.0,5067.83,13776.16,5682.09,15476.08,15780.8,42931.15,17240.67,46959.67,21824.37,59442.7,22660.33,61750.42,17144.65,46750.33,14234.57,38714.17,-10032.16,-27446.98
301338.SZ,20250820,22241.0,2084.26,3108.0,4822.64,7234.01,7029.46,10500.01,9468.05,14152.63,13428.55,20068.0,13119.96,19622.75,15816.66,23697.49,10948.29,16364.11,2492.92,3688.18
688585.SH,20250820,18981.0,6073.87,7091.08,5202.13,6081.39,24639.63,28772.13,26590.18,31081.56,33101.41,38658.85,32836.59,38341.99,18361.87,21456.44,17547.89,20473.56,-1436.01,-1776.0
000876.SZ,20250820,33036.0,3167.86,32185.0,8565.98,87045.0,7775.14,78992.04,7476.86,75983.49,10425.55,105960.46,9327.49,94810.58,11130.99,113158.49,7129.2,72456.92,2420.72,24402.69
600825.SH,20250820,11460.0,348.75,4905.0,1426.59,19998.0,2372.31,33284.0,2722.81,38236.51,4704.67,66081.49,3785.35,53160.99,5737.71,80580.02,5228.69,73455.01,-1087.96,-15464.71
300067.SZ,20250820,17344.0,1500.11,27871.0,1380.9,25691.06,5062.67,94223.0,5896.9,109778.89,6190.25,115254.17,7026.12,130782.0,6096.51,113472.05,4545.62,84568.27,245.27,3961.38
600610.SH,20250820,120466.0,5160.73,36906.0,8601.3,61503.95,29016.17,208037.71,26655.77,190841.84,56092.92,400972.35,56907.01,406899.36,76785.25,548554.42,74890.98,535225.33,22837.5,163427.3
000554.SZ,20250820,27836.0,3746.08,53310.0,1573.72,22320.0,9574.69,135614.33,8976.45,127441.16,10873.27,154314.01,11885.49,168772.02,8809.37,125026.0,10567.75,149731.16,9521.24,135259.56
002418.SZ,20250820,129530.0,6149.91,132633.0,12450.59,268902.0,30633.13,661199.0,29448.27,635915.8,44345.66,957480.78,42612.11,919873.66,44906.79,970055.34,41524.53,896676.66,-20198.94,-440735.0
300824.SZ,20250820,11253.0,132.0,1000.0,214.03,1613.0,2434.77,18435.79,1603.37,12169.06,3656.51,27712.0,3938.85,29841.5,3660.19,27756.5,4127.22,31280.73,-820.14,-6273.97
600289.SH,20250820,1959.0,0.0,0.0,0.0,0.0,927.96,13645.0,1084.08,15975.82,1559.38,22911.0,1573.24,23102.0,1455.87,21442.0,1285.88,18920.18,12.86,159.64
300652.SZ,20250820,17413.0,3875.74,6277.8,2717.06,4448.2,11286.36,18359.0,10677.94,17383.3,12173.39,19849.7,12125.84,19742.4,8838.75,14422.6,10653.39,17335.2,2774.84,4415.9
002185.SZ,20250820,111946.0,14357.29,133058.6,12010.01,111630.84,24944.69,231732.59,27322.57,254175.55,40444.12,376056.15,41996.93,390435.99,46245.95,430269.27,44662.55,414874.23,-2882.01,-29221.31
301259.SZ,20250820,16581.0,8324.79,20135.74,14752.53,35894.93,21115.81,50835.91,23294.1,56284.1,18547.17,44881.2,14536.44,34978.61,9755.86,23662.05,5160.58,12357.26,-5320.19,-12960.32
605198.SH,20250820,8818.0,0.0,0.0,132.87,268.0,1576.34,3189.0,2382.41,4812.0,5082.14,10273.0,4869.76,9841.0,6028.05,12173.99,5301.48,10714.99,1622.69,3260.21
600257.SH,20250820,32402.0,158.03,2802.0,354.76,6298.0,2789.48,49282.01,2823.35,49830.0,6155.92,108613.95,5938.14,104712.08,11159.53,196721.66,11146.7,196579.54,-374.12,-6821.92
600006.SH,20250820,54066.0,4586.31,58541.4,4401.03,56332.53,14185.63,181448.11,14094.55,180334.36,22714.31,290727.82,23024.69,294609.54,28477.91,364342.96,28443.89,363783.86,11107.29,141594.55
301016.SZ,20250820,14503.0,1015.46,5406.59,896.42,4751.0,5071.47,26934.97,3905.04,20729.98,7659.89,40652.4,7742.69,41137.42,5555.99,29549.14,6758.66,35924.7,464.88,2407.12
002742.SZ,20250820,3359.0,989.35,19855.0,422.67,8494.89,2295.75,46296.0,2352.59,47532.0,2827.26,57293.74,2968.29,60034.29,1272.48,25818.0,1641.29,33201.56,1612.79,32741.62
688256.SH,20250820,57461.0,234326.35,23964.56,240362.56,24591.21,567418.76,58003.92,566243.73,57848.59,430545.57,44469.84,426700.69,44100.38,6090.01,624.18,5073.72,522.32,218986.63,22193.18
000951.SZ,20250820,20923.0,2890.26,15715.0,3334.83,18193.4,6624.29,36125.45,8584.77,46884.38,9497.0,51891.74,10361.93,56580.24,12240.92,66921.48,8970.93,48995.65,7094.34,38611.53
600764.SH,20250820,42016.0,3626.24,10315.0,3917.98,11160.77,8029.9,22890.22,9009.18,25659.0,15238.94,43462.21,15543.12,44321.84,29330.47,83693.72,27755.27,79219.54,-6079.0,-17540.79
688118.SH,20250820,13643.0,667.68,1965.71,573.82,1698.46,7158.96,21305.39,6198.67,18417.37,9867.67,29336.49,9017.87,26796.42,9349.71,27802.48,11253.66,33497.82,-6388.06,-19058.33
300710.SZ,20250820,7810.0,218.65,1050.0,275.26,1327.0,1571.8,7551.0,1950.72,9389.0,2255.82,10859.0,2148.11,10328.0,3011.95,14498.5,2684.14,12914.5,-780.21,-3777.5
600619.SH,20250820,209439.0,23653.29,103568.71,32391.52,141943.91,56302.73,246993.56,62465.83,274215.87,110488.95,485390.92,107859.5,473822.41,143013.81,628804.57,130741.92,574775.57,-67646.24,-296333.82
600097.SH,20250820,6934.0,0.0,0.0,0.0,0.0,676.03,5934.0,845.15,7422.0,2085.54,18300.0,1970.44,17291.0,3028.72,26580.0,2974.7,26101.0,483.15,4202.0
600114.SH,20250820,45436.0,5124.1,18377.0,4480.34,16073.0,16071.22,57523.21,16363.18,58573.97,28305.88,101299.87,29112.23,104168.02,30223.82,108144.81,29769.28,106529.9,-3985.19,-14539.39
000702.SZ,20250820,12324.0,277.22,3510.0,746.62,9429.0,2288.74,28881.0,2447.01,30936.0,4224.01,53321.88,3930.79,49611.12,4338.42,54778.0,4003.96,50514.76,-26.6,-451.6
688766.SH,20250820,11884.0,780.3,1097.98,1172.47,1623.11,8337.88,11625.13,8370.06,11672.41,12875.62,17923.29,12827.31,17861.48,12481.74,17354.15,12105.7,16843.55,-1232.0,-1838.37
600758.SH,20250820,9795.0,323.87,8249.0,337.67,8583.0,777.87,19809.0,957.76,24359.0,2034.95,51771.0,1973.72,50206.0,3555.0,90425.44,3422.54,87106.44,914.97,23062.44
601899.SH,20250820,150534.0,24225.32,118850.87,27193.7,133356.59,102270.68,501632.36,97988.85,480502.12,116227.66,570011.68,136875.66,671295.98,100454.54,492490.87,81119.98,397831.09,14111.85,68336.12
601800.SH,20250820,23063.0,1991.7,21572.7,2498.82,27054.0,7268.11,78729.22,6869.8,74376.6,12477.69,135132.56,12131.62,131372.06,11241.65,121725.54,11478.91,124357.36,-1363.26,-15044.14
688511.SH,20250820,1653.0,40.31,169.46,0.0,0.0,698.06,2944.57,581.09,2456.83,1607.26,6782.32,1640.58,6920.98,1250.72,5268.38,1374.68,5786.92,-169.52,-757.77
603662.SH,20250820,49595.0,6252.95,8680.02,7503.15,10426.28,28794.14,40032.79,25836.52,35904.22,43036.84,59832.98,41637.98,57884.71,42735.92,59423.61,45842.2,63754.19,1777.8,2376.0
603896.SH,20250820,4326.0,145.09,644.0,242.82,1087.0,1008.92,4508.2,1040.8,4654.0,2783.4,12442.46,2611.99,11669.86,2831.36,12648.0,2873.17,12831.8,-979.46,-4393.38
300065.SZ,20250820,138440.0,37010.33,161162.02,46154.71,201851.52,87949.27,383671.04,87152.36,380509.08,104353.13,455587.94,102125.19,445770.18,70677.73,309068.25,64558.2,281358.47,-13960.12,-61707.25
