1	-14.002453
2	-14.860989
4	-13.967052
6	-13.414515
7	4.973947
8	-15.473239
9	4.0978374
10	10.297188
11	-13.414516
12	-13.414108
14	-7.8115053
16	-13.966602
17	12.607736
19	7.2291794
20	5.546556
21	-1.0378602
25	-14.860989
26	-13.414422
27	4.9425454
28	4.973934
29	1.4337595
30	10.951019
31	-13.414515
32	6.465251
34	-15.191737
35	-13.309674
36	3.1889753
37	-0.6239251
39	8.685737
40	17.780098
42	-6.108301
45	-8.861582
48	5.9670153
49	5.7344403
50	-5.193838
55	-14.861053
56	11.836691
58	24.332241
59	18.445072
60	-8.226321
61	-14.860995
62	11.734472
63	1.7764858
65	3.3103962
66	-0.92221636
68	11.975206
69	-5.094636
70	3.0710409
78	-13.414515
88	9.75163
89	3.9777124
90	-7.650689
96	-13.784412
99	-13.414533
100	27.754787
151	2.4984434
153	-14.860989
155	6.1936865
156	20.964722
157	3.0696995
158	5.151333
159	18.445072
166	20.965206
301	28.651295
333	-2.1570878
338	-6.354034
400	4.0555854
401	11.975206
402	-5.09516
403	-7.1256685
404	-13.786541
407	2.0682023
408	-2.0895154
409	17.832573
410	24.332241
411	5.4534354
415	-14.860989
417	-13.414516
419	-14.860989
420	17.464867
421	-13.414518
422	-2.9938724
423	-10.679405
425	-13.433784
426	-0.9016372
428	-14.267632
429	-13.081829
430	7.4324207
488	-14.860989
498	6.4714746
501	-8.2525425
503	-13.414515
504	-13.784423
505	15.092415
506	12.370724
507	7.229588
509	-13.015401
510	-13.784366
513	-16.98604
514	-13.786499
516	4.7704706
517	-9.0078535
518	11.975206
519	-0.9691616
520	-3.4134898
521	-13.414533
523	37.19887
524	-13.414515
525	-15.88055
526	-13.967009
528	1.6320508
529	5.3191876
530	-14.860989
531	-0.69716334
532	-12.486901
533	25.24158
534	-7.14158
536	17.50626
537	2.6977773
538	-16.98604
539	2.6935332
541	0.69206053
543	-7.523825
544	16.141817
545	21.763184
546	11.314246
547	-13.414158
548	8.928743
550	-13.414534
551	-16.970568
552	1.3420902
553	28.651295
554	8.957814
555	2.2532454
557	-13.785052
558	-13.015427
559	-14.860989
560	-13.785793
561	-13.786696
563	-13.265692
564	6.338948
565	7.211347
566	-13.015424
567	-13.997835
568	-10.60273
570	24.316906
571	47.175808
572	-13.786585
573	11.975206
576	-4.9644794
581	3.7340496
582	-15.88055
584	11.975146
586	-13.786213
589	8.816387
590	-13.786687
591	-5.2455354
592	11.975206
593	8.876472
595	11.975206
596	-6.100445
597	-13.015538
598	9.67695
599	21.70708
600	6.2993636
601	-6.9819283
603	-11.103445
605	18.445072
607	-18.335283
608	11.975206
609	14.439182
610	4.0472445
612	-1.0328786
615	5.3021693
617	-15.88055
619	-14.416793
620	-14.298398
622	22.095224
623	-14.861415
625	-3.3412526
626	-13.413875
627	-14.860989
628	0.718608
629	29.487368
630	1.7559816
631	-14.860673
632	17.468603
633	-2.17133
635	-13.786703
636	-15.170101
637	-14.860989
638	-13.784369
639	-0.4537913
650	11.517357
651	-13.405308
652	-14.860989
655	-5.086988
656	15.372551
657	5.506939
659	6.418233
661	4.1057014
663	11.975206
665	21.020039
668	-13.786665
669	11.975206
670	-13.414515
672	-16.405611
676	-14.637755
677	-7.6242847
678	11.975206
679	12.377916
680	2.814066
681	-7.817225
682	-10.938069
683	-77.30209
685	-14.860673
686	-5.9618483
688	-19.173721
690	-16.094376
691	-13.786473
692	-14.860989
695	-10.26874
697	21.707214
698	10.749315
700	-15.4796505
701	11.880694
702	-13.784422
703	-11.298231
705	-13.414337
707	30.4494
708	6.5305862
709	27.296965
710	-13.015401
711	17.785551
712	-13.414533
713	-13.414515
715	-3.7781465
716	-0.34923634
717	12.091027
718	-4.529244
719	4.0929193
720	25.705563
721	6.8345103
722	5.314005
723	7.8977866
725	18.622862
726	-5.23857
727	4.397012
728	12.376942
729	-15.493103
731	-12.067165
733	-13.413342
735	8.926805
736	-2.0756984
737	6.2894173
738	-13.414515
739	-16.51176
750	-12.433917
751	6.9975233
752	-5.4983296
753	-2.7420917
755	24.332241
756	-13.414107
757	-13.786541
758	4.236995
759	32.2908
761	11.975206
762	-13.493788
766	-5.071666
767	-13.786058
768	-13.414515
776	-15.521444
777	-11.235326
778	-14.861012
779	-2.9045734
782	6.46053
783	4.661415
785	18.445072
786	-10.804371
788	17.892387
789	8.930749
790	-14.860989
791	7.4917083
792	2.7047634
793	11.975206
795	7.2112446
796	7.719181
797	12.231352
798	1.1699377
799	-13.4145155
800	24.332241
801	-5.094636
802	12.101771
803	10.879325
807	-1.5577093
809	11.975206
810	-15.8805685
811	-3.267619
812	4.5625763
813	27.522924
815	-11.584938
816	-13.39844
818	1.3100139
819	18.606972
820	12.378227
821	7.038106
822	-4.253062
823	30.620499
825	27.292622
826	-13.786574
828	-13.414764
829	-13.968058
830	4.528001
831	5.566317
833	20.965202
837	-13.786651
838	3.5623715
839	2.736385
848	-14.860989
850	7.3303733
851	12.376664
852	8.837862
856	-13.7866745
858	-12.562215
859	-13.7866745
860	-19.174528
862	1.8617607
863	-0.3038135
868	-13.668557
869	-13.414107
875	-5.967112
876	-13.414515
877	5.21127
878	-2.0200877
880	-13.414107
881	-15.463363
882	11.933079
883	5.1328053
885	19.563467
886	8.930571
887	-2.814469
888	-15.48363
889	21.655884
890	12.378227
892	11.975206
893	-15.88055
895	0.3390102
897	-3.5103705
898	1.3926115
899	2.882836
900	-15.88055
901	-13.414107
902	-15.087792
903	1.7613598
905	1.4014119
906	5.493028
908	20.964718
909	12.375825
910	14.163654
911	42.663082
912	11.947476
913	-7.8097453
915	-2.5173097
917	-19.18098
919	7.1644735
920	-3.5121968
921	-0.55414003
922	-6.183349
923	5.441436
925	31.271133
926	32.482124
927	17.840723
928	8.929667
929	-13.786642
930	8.939286
931	16.281727
932	4.4865713
933	-6.312666
935	7.2725153
936	-4.9202814
937	0.9152269
938	0.9152175
948	-17.663149
949	8.907935
950	5.999599
951	-13.415168
952	-15.476399
953	12.378227
955	20.964722
957	-13.414533
958	9.207052
959	24.332241
960	-7.5275745
962	-13.375422
963	-16.52983
965	12.015313
966	0.08332564
967	-13.786722
968	15.386627
969	-14.860989
970	-17.306793
972	12.378223
973	-8.860625
975	-10.771108
977	1.7610612
978	4.6736045
980	12.149294
981	32.698555
983	1.9573531
985	24.332241
987	-14.860673
988	-1.3269886
989	-14.860973
990	7.6128473
993	5.543233
995	-13.785621
997	-7.542421
998	-7.807737
999	-12.256161
1201	-1.908674
1202	14.505134
1203	17.322397
1205	7.5106416
1206	-1.4670485
1207	7.009838
1208	12.378066
1209	28.26484
1210	1.0434265
1211	-13.784424
1212	-13.785838
1213	33.2675
1215	-0.01957564
1216	-2.0647955
1217	13.36845
1218	7.711555
1219	2.3256836
1222	6.556746
1223	-5.095024
1225	-13.780672
1226	6.5498934
1227	12.172222
1228	0.8351615
1229	-4.942892
1230	12.37795
1231	-13.784412
1234	18.445072
1236	21.011427
1238	12.211119
1239	-6.6912923
1255	3.9207969
1256	14.478993
1258	-5.2605605
1259	-1.0846395
1260	7.5428443
1266	-13.786217
1267	17.487635
1268	11.975206
1269	-13.414632
1270	-5.094636
1278	11.918963
1282	6.595935
1283	5.313925
1286	29.82863
1287	20.964722
1288	6.0645227
1289	43.31248
1296	-13.784418
1298	-15.88055
1299	8.918785
1300	-21.00024
1301	-0.54301983
1306	-13.412946
1308	1.9350245
1309	-10.92394
1311	5.23525
1313	0.78247136
1314	-15.880552
1316	-13.015642
1317	-14.004837
1318	20.96205
1319	24.33207
1322	15.155286
1323	5.651592
1324	9.73336
1326	3.1797822
1328	7.57563
1330	53.5273
1331	11.975206
1332	-14.860892
1333	-0.793054
1336	16.24944
1337	47.269657
1338	10.540837
1339	-13.015531
1358	-13.007128
1359	29.440516
1360	8.82879
1366	5.2452846
1367	-8.866684
1368	16.869719
1373	-13.7563
1376	-5.6826515
1378	3.1288
1379	-13.835733
1380	-0.26709214
1387	18.508171
1389	-7.5607414
1696	-14.860673
1872	-7.474001
1896	-11.592205
1914	6.324032
1965	29.170368
1979	27.594494
2001	-13.414598
2003	-13.614144
2004	19.086714
2005	-13.785316
2006	9.239279
2007	-15.4999895
2008	2.5447803
2009	-13.015424
2010	-17.305912
2011	2.1728833
2012	20.964722
2014	-7.4908013
2015	1.5758694
2016	1.4278697
2017	-13.435296
2019	-7.8114424
2020	-15.068566
2021	8.56221
2022	-15.88055
2023	-2.5325582
2024	-12.180841
2025	-13.414513
2026	7.2470345
2027	-0.017352995
2028	-9.632111
2029	-14.860989
2030	-15.585017
2031	-5.0942073
2032	-12.824985
2033	0.36727262
2034	-13.414515
2035	-13.742209
2036	-13.41526
2037	-8.377068
2038	-16.45849
2039	-0.8568654
2040	24.630133
2041	-12.229242
2042	4.119706
2043	-8.018361
2044	-5.1335425
2045	1.6487721
2046	-13.414515
2047	11.975206
2048	0.4082933
2049	6.918509
2050	-6.322671
2051	-13.414516
2052	18.445095
2053	9.557115
2054	20.341547
2055	1.752307
2056	-15.88055
2057	-38.15095
2058	24.332232
2059	11.975206
2060	-13.78672
2061	-13.784412
2062	-14.860989
2063	-7.0469813
2064	-13.692329
2065	-14.03494
2066	0.6658693
2067	12.378227
2068	4.551485
2069	17.661015
2072	12.3775835
2073	-2.2713187
2074	-7.8070555
2075	-8.860344
2076	11.975206
2077	11.882377
2078	6.363244
2079	-5.01825
2080	4.973948
2081	-14.860989
2082	-13.893344
2083	4.0866427
2084	11.975872
2085	-8.03529
2086	20.965206
2088	2.6935313
2090	-14.207565
2091	5.5191026
2092	-49.88064
2093	-13.964289
2094	-15.143529
2095	1.8632478
2096	-5.094646
2097	6.280493
2098	5.0297084
2099	-14.860673
2100	8.290977
2101	-15.485377
2102	-13.538549
2103	-13.802537
2104	-15.88055
2105	16.305717
2106	1.762077
2107	-13.015422
2108	-18.338371
2109	4.2812824
2110	-1.1479757
2111	5.126044
2112	-13.786499
2114	12.376633
2115	3.5880282
2116	11.715455
2117	-13.112758
2119	-9.028906
2120	8.675684
2121	3.3530898
2122	12.37617
2123	-7.84463
2124	-13.409737
2125	5.566329
2126	-30.222761
2127	10.066925
2128	1.0912529
2129	-13.414455
2130	-21.090807
2131	-13.414516
2132	9.038978
2133	12.572327
2134	12.143303
2135	8.930924
2136	0.8346874
2137	-5.182125
2138	-7.5750437
2139	2.4583654
2140	3.314054
2141	11.975206
2142	0.61344063
2144	18.353874
2145	11.414377
2146	1.8254446
2148	-13.014934
2149	0.40065008
2150	-13.96806
2151	-14.860989
2152	-8.941438
2153	-7.938497
2154	-70.27931
2155	-2.3510022
2156	4.6982617
2157	-4.3481255
2158	-13.414516
2159	24.332241
2160	17.964102
2161	6.781802
2162	28.264729
2163	-13.786258
2164	-15.480063
2165	2.4794154
2166	-14.860989
2167	5.5662904
2168	-13.414608
2169	-13.414515
2170	-0.40521213
2171	5.8778725
2172	9.07374
2173	17.653439
2174	-13.403228
2175	-12.912625
2176	8.574189
2177	-13.786932
2178	-13.784416
2179	-14.860989
2180	0.8526306
2181	12.066453
2182	3.3113337
2183	-14.860673
2184	9.788232
2185	-20.93799
2186	20.227146
2187	7.2054944
2188	14.354364
2189	9.144043
2190	-13.414515
2191	7.229491
2192	-13.414515
2193	10.57654
2194	-13.78518
2195	6.458118
2196	-13.786431
2197	6.638142
2198	-15.880084
2199	-2.0841029
2200	7.4409657
2201	-7.943439
2202	-13.414515
2203	-14.382819
2204	42.902554
2205	-13.784419
2206	5.550772
2207	12.378227
2208	-9.931635
2209	-13.786574
2210	8.930924
2211	4.527543
2212	-2.7537646
2213	39.675556
2214	-5.1025095
2215	8.723906
2216	-7.0424685
2217	22.384169
2218	12.303873
2219	-10.764823
2221	-12.424092
2222	-13.415345
2223	5.9121523
2224	6.828857
2225	-3.7948067
2226	11.715474
2227	1.9669423
2228	-1.9106195
2229	-5.8946033
2230	4.657331
2231	-13.0154085
2232	-13.414608
2233	8.185566
2234	16.216743
2235	41.22396
2236	-3.4747055
2237	-2.0982368
2238	-3.5081346
2239	17.441051
2240	-5.468331
2241	-8.011314
2242	-13.385769
2243	11.975206
2244	-13.418297
2245	-13.414516
2246	-13.575121
2247	9.67513
2248	-13.785838
2249	-5.094636
2250	8.930571
2251	18.701675
2252	-5.1332984
2253	-8.001986
2254	6.4581
2255	3.3941436
2256	-15.143529
2258	-7.8068957
2259	11.975206
2261	-1.4611588
2262	-13.414349
2263	12.165593
2264	6.558331
2265	20.421352
2266	-14.860989
2267	-3.5150225
2268	4.0437336
2269	12.358675
2270	-5.812422
2271	4.9721804
2272	9.135813
2273	0.4318389
2274	14.306429
2275	-13.350316
2276	7.6157618
2277	1.648002
2278	13.220452
2279	-4.0924897
2281	1.74401
2282	21.4776
2283	42.902554
2284	-13.414515
2285	-13.015401
2286	-3.5103812
2287	-10.673087
2289	17.972776
2290	18.646297
2291	9.081765
2292	-7.467454
2293	-2.053535
2294	-14.860673
2295	12.091027
2296	-70.29182
2297	11.975206
2298	20.710558
2299	-5.863719
2300	-7.965322
2301	-15.62432
2302	-13.785328
2303	-13.786687
2304	-14.860673
2305	12.361554
2306	17.611263
2307	-13.0154295
2308	-6.1794276
2309	17.487635
2310	-3.2118635
2311	1.1948743
2312	6.3722696
2313	15.787159
2314	12.089203
2315	-9.713959
2316	-1.2027284
2317	-14.860989
2318	5.5766563
2319	24.332241
2320	-13.414513
2321	9.426455
2322	-4.1163588
2323	-4.07415
2324	3.3128498
2326	-13.414515
2327	4.973947
2328	-24.918203
2329	11.902616
2330	18.445072
2331	-13.414515
2332	-16.538567
2333	3.6014779
2334	-7.334842
2335	4.1780143
2336	19.477135
2337	12.378216
2338	-50.2197
2339	-13.7863035
2340	-6.2618203
2342	11.975206
2343	12.378227
2344	6.4598727
2345	-7.5237617
2346	28.261826
2347	-13.786541
2348	26.28326
2349	-14.860989
2350	13.186525
2351	-1.5615994
2352	6.458118
2353	-7.1582346
2354	21.707113
2355	11.975206
2356	41.175934
2357	-13.786281
2358	0.33201215
2360	-1.6880296
2361	-13.784656
2362	5.515792
2363	14.770986
2364	-7.8459516
2365	8.92893
2366	21.666504
2367	11.702399
2368	8.678615
2369	17.50626
2370	-14.358793
2371	0.35706308
2372	2.4410107
2373	-8.258495
2374	-4.448098
2375	9.073762
2376	-11.655325
2377	17.095873
2378	4.275973
2379	-0.7450594
2380	4.572171
2381	-2.478526
2382	-13.018322
2383	-13.786617
2384	-8.101296
2385	-14.860989
2386	18.445072
2387	11.9752035
2388	-15.143529
2389	-13.413456
2390	-14.860989
2391	-3.5103822
2392	11.414186
2393	-1.4570863
2394	-17.322153
2395	-13.762958
2396	-18.316229
2397	19.683823
2398	11.412472
2399	-14.860673
2400	-14.860673
2401	-7.040738
2402	-1.1789732
2403	12.376174
2404	9.069866
